iso,sector,units,X1860,X1861,X1862,X1863,X1864,X1865,X1866,X1867,X1868,X1869,X1870,X1871,X1872,X1873,X1874,X1875,X1876,X1877,X1878,X1879,X1880,X1881,X1882,X1883,X1884,X1885,X1886,X1887,X1888,X1889,X1890,X1891,X1892,X1893,X1894,X1895,X1896,X1897,X1898,X1899,X1900,X1901,X1902,X1903,X1904,X1905,X1906,X1907,X1908,X1909,X1910,X1911,X1912,X1913,X1914,X1915,X1916,X1917,X1918,X1919,X1920,X1921,X1922,X1923,X1924,X1925,X1926,X1927,X1928,X1929,X1930,X1931,X1932,X1933,X1934,X1935,X1936,X1937,X1938,X1939,X1940,X1941,X1942,X1943,X1944,X1945,X1946,X1947,X1948,X1949,X1950,X1951,X1952,X1953,X1954,X1955,X1956,X1957,X1958,X1959,X1960,X1961,X1962,X1963,X1964,X1965,X1966,X1967,X1968,X1969,X1970,X1971,X1972,X1973,X1974,X1975,X1976,X1977,X1978,X1979,X1980,X1981,X1982,X1983,X1984,X1985,X1986,X1987,X1988,X1989,X1990,X1991,X1992,X1993,X1994,X1995,X1996,X1997,X1998,X1999,X2000,X2001,X2002,X2003,X2004
khm,3D_Soil-emissions,Tg N/y/cap,4.38E-05,4.36E-05,4.35E-05,4.34E-05,4.33E-05,4.32E-05,4.31E-05,4.30E-05,4.29E-05,4.28E-05,4.27E-05,4.25E-05,4.22E-05,4.19E-05,4.16E-05,4.14E-05,4.11E-05,4.08E-05,4.06E-05,4.03E-05,4.01E-05,3.98E-05,3.95E-05,3.92E-05,3.90E-05,3.87E-05,3.84E-05,3.82E-05,3.79E-05,3.76E-05,7.48E-05,7.43E-05,7.37E-05,7.32E-05,7.27E-05,0.00010831,0.000107568,0.000106837,0.000106115,0.000105403,0.0001396,0.000138526,0.000137469,0.000136428,0.000135403,0.000134392,0.000133397,0.000165521,0.000164313,0.000195747,0.000194339,0.00022518,0.000223651,0.000222143,0.000252178,0.0002505,0.000279951,0.000278113,0.000276299,0.00030501,0.000303046,0.000329912,0.00035623,0.000411402,0.000436378,0.000489663,0.000513382,0.000536639,0.00055945,0.000609531,0.000603779,0.000597603,0.000564664,0.000559004,0.000553457,0.000548018,0.00059437,0.000639828,0.000684419,0.000728166,0.000771094,0.000812507,0.000828712,0.000868727,0.000907952,0.000922752,0.000960697,0.000997916,0.001011442,0.001047485,0.001082858,0.001211546,0.001330857,0.001442069,0.001546461,0.001645101,0.001719366,0.00178979,0.001856152,0.001917939,0.001974706,0.002196774,0.002389369,0.002588521,0.00276487,0.002953366,0.003278194,0.003599454,0.003914347,0.004216154,0.004500024,0.004771394,0.005006028,0.005255313,0.005527943,0.005879247,0.006405163,0.00704786,0.007747917,0.008447261,0.009020218,0.009196238,0.009200794,0.009116,0.008989953,0.008898285,0.008823383,0.008774629,0.00871608,0.008654733,0.008558245,0.008301508,0.008054466,0.007804465,0.007580694,0.007368302,0.007276249,0.007196571,0.00712107,0.007067223,0.007025797,0.006964481,0.006923207,0.006883072,0.00685614
kir,3D_Soil-emissions,Tg N/y/cap,0.005022932,0.005005671,0.004988529,0.004971503,0.004954593,0.004937798,0.004921116,0.004904547,0.004888088,0.00487174,0.004855501,0.004838816,0.004822244,0.004805786,0.00478944,0.004773204,0.004757079,0.004741062,0.004725152,0.004709349,0.004693651,0.004677522,0.004661503,0.004645593,0.004629792,0.004614098,0.004598509,0.004583026,0.004567647,0.004552371,0.009074392,0.009043209,0.009012239,0.00898148,0.008950931,0.013380883,0.013335678,0.013290776,0.013246176,0.013201875,0.017543825,0.017377956,0.017215195,0.017055454,0.016898651,0.016744704,0.016593537,0.020556344,0.020374058,0.024233971,0.024022818,0.027804555,0.02758598,0.027370814,0.031038834,0.030800456,0.034386425,0.034126332,0.033870144,0.037353083,0.03707682,0.040482764,0.043838681,0.050772256,0.054005123,0.060766,0.063881437,0.066952737,0.069980828,0.076441219,0.075910986,0.07538395,0.071461264,0.070971916,0.070489225,0.070013055,0.076166444,0.082237806,0.088228771,0.094140925,0.099975812,0.105729413,0.108225108,0.113851092,0.119404861,0.121765601,0.127198833,0.132563642,0.134797727,0.14004856,0.145234493,0.163559045,0.18084765,0.197120329,0.212421041,0.226794546,0.23762482,0.247731303,0.257154496,0.265924398,0.27404569,0.305245971,0.332471371,0.360587758,0.385258894,0.411150576,0.455110512,0.497522709,0.538581466,0.578494324,0.617416619,0.657439446,0.69477311,0.733140565,0.768636681,0.804799797,0.85030368,0.89589017,0.938193674,0.981045651,1.021233569,1.035967873,1.048951049,1.062176166,1.070609228,1.076461582,1.076023749,1.073414409,1.067955545,1.065436123,1.064755355,1.050232028,1.040482527,1.031404347,1.023815113,1.013804727,1.016386379,1.01758324,1.016479474,1.016042136,1.015330664,1.00980689,1.005232245,0.998965036,0.99287647
kna,3D_Soil-emissions,Tg N/y/cap,0.003003003,0.002949853,0.002898551,0.002849003,0.00280112,0.002754821,0.002710027,0.002666667,0.002624672,0.002583979,0.002544529,0.002534276,0.002524105,0.002514016,0.002504006,0.002494077,0.002484225,0.002474451,0.002464754,0.002455132,0.002445586,0.002428894,0.002412429,0.002396185,0.002380159,0.002364346,0.002348741,0.002333341,0.002318142,0.002303139,0.004576659,0.004576659,0.004576659,0.004576659,0.004576659,0.006864989,0.006864989,0.006864989,0.006864989,0.006864989,0.009153318,0.009133046,0.009112863,0.009092769,0.009072764,0.009052846,0.009033016,0.01126659,0.011242018,0.013461064,0.013431833,0.015844273,0.016021973,0.016203704,0.018730976,0.018948366,0.021567218,0.021823472,0.02208589,0.024838549,0.025144581,0.027881276,0.030662306,0.036064814,0.038959015,0.0445201,0.047533538,0.050597854,0.053714347,0.059593141,0.06010929,0.060589369,0.058300944,0.058774139,0.059255079,0.059743954,0.065978199,0.072317038,0.078763127,0.085319212,0.091988131,0.094460061,0.093998474,0.09624073,0.098339613,0.097800737,0.099726603,0.101540104,0.100956332,0.102635959,0.104225474,0.119205011,0.133347672,0.14664938,0.159198978,0.171155194,0.180699653,0.190171154,0.199817988,0.209915053,0.220716058,0.251977732,0.282541302,0.31662478,0.350462611,0.388124606,0.446696309,0.508621235,0.573288217,0.639082883,0.704068446,0.76871207,0.827919148,0.886852913,0.942991856,1.002755319,1.078338091,1.158239658,1.237872964,1.321058688,1.402615438,1.449578854,1.49435233,1.542114295,1.588877855,1.639812457,1.69076912,1.745943462,1.798026556,1.848044255,1.888178679,1.887390573,1.881044487,1.866813271,1.853032127,1.837343779,1.848309557,1.859405264,1.867495664,1.875917931,1.881696821,1.875973689,1.870672206,1.862377047,1.856517429
kor,3D_Soil-emissions,Tg N/y/cap,2.25E-05,2.25E-05,2.25E-05,2.24E-05,2.24E-05,2.24E-05,2.23E-05,2.23E-05,2.22E-05,2.22E-05,2.22E-05,2.22E-05,2.23E-05,2.23E-05,2.24E-05,2.25E-05,2.25E-05,2.26E-05,2.26E-05,2.27E-05,2.28E-05,2.27E-05,2.27E-05,2.26E-05,2.26E-05,2.25E-05,2.25E-05,2.24E-05,2.24E-05,2.23E-05,4.46E-05,4.45E-05,4.44E-05,4.43E-05,4.42E-05,6.62E-05,6.61E-05,6.59E-05,6.58E-05,6.57E-05,8.74E-05,8.71E-05,8.68E-05,8.65E-05,8.62E-05,8.59E-05,8.56E-05,0.000106579,0.000106208,0.000127007,0.000126568,0.000142668,0.000138001,0.000133629,0.000148029,0.000143619,0.000156897,0.000152486,0.000148316,0.000160408,0.000156249,0.000168395,0.000180058,0.000205981,0.000216482,0.000240752,0.000250228,0.000259362,0.000268172,0.00028985,0.000284886,0.0002792,0.000261294,0.000256279,0.000251453,0.000246806,0.000265405,0.000283342,0.00030065,0.000317363,0.00033351,0.000320803,0.000301463,0.000293399,0.000286542,0.000273622,0.000268943,0.000264836,0.000255396,0.000252473,0.000249852,0.000284904,0.000316862,0.000345361,0.00037036,0.00039209,0.000406431,0.000418848,0.00042997,0.000440406,0.000450666,0.000499835,0.000543497,0.000589469,0.000630157,0.000672708,0.000744669,0.000814007,0.000880674,0.000944452,0.00100518,0.001065823,0.001120288,0.001175406,0.001226101,0.001279057,0.001348796,0.00142051,0.001488055,0.001555992,0.001618111,0.001637481,0.001652616,0.001669406,0.001683666,0.001701154,0.001717022,0.001736062,0.001753592,0.001774521,0.001794181,0.001785108,0.001779988,0.001773741,0.001770309,0.001764719,0.001783516,0.001801963,0.001818,0.001836269,0.001854727,0.001864824,0.001877289,0.001887625,0.001899813
kwt,3D_Soil-emissions,Tg N/y/cap,0.000933126,0.000932185,0.000931245,0.000930307,0.000929371,0.000928437,0.000927505,0.000926575,0.000925646,0.00092472,0.000923795,0.000922863,0.000921932,0.000921004,0.000920077,0.000919153,0.00091823,0.000917309,0.00091639,0.000915472,0.000914557,0.000913634,0.000912713,0.000911794,0.000910877,0.000909961,0.000909048,0.000908136,0.000907226,0.000906318,0.001810823,0.001808995,0.001807172,0.001805352,0.001803536,0.002702585,0.002699871,0.002697163,0.002694461,0.002691763,0.003585429,0.003581812,0.003578201,0.003574599,0.003571003,0.003567415,0.003563834,0.004450325,0.004445866,0.0053297,0.005324371,0.006163614,0.006116203,0.006069515,0.00688404,0.006832281,0.007628957,0.007572447,0.007516769,0.008291003,0.008230925,0.008983832,0.009725157,0.011259407,0.01197226,0.013466544,0.014152288,0.014827872,0.015493521,0.016918475,0.016795879,0.016665681,0.015785781,0.015665281,0.015546606,0.015429716,0.016773101,0.018096585,0.019400605,0.020685589,0.021951951,0.023187059,0.023705932,0.024908795,0.026093433,0.026578751,0.027733245,0.028870637,0.029324828,0.030433998,0.031527094,0.033612007,0.03570976,0.037921047,0.040251892,0.042608897,0.044281251,0.045474781,0.045824732,0.045049597,0.043136027,0.043782391,0.042964426,0.04192158,0.040568798,0.039612338,0.040485754,0.041138144,0.041616471,0.041938329,0.042122999,0.042331972,0.042342229,0.042403193,0.042296262,0.042237965,0.042672863,0.043101295,0.043363362,0.043635988,0.04377531,0.042895021,0.042071165,0.041356571,0.040532716,0.039704493,0.038668254,0.03764436,0.036851264,0.03674962,0.037448417,0.038562909,0.040752272,0.043594485,0.046397788,0.048135924,0.048964959,0.048391229,0.046935678,0.045490062,0.044416342,0.043567358,0.042992535,0.042366554,0.041498488
lao,3D_Soil-emissions,Tg N/y/cap,0.000147167,0.00014555,0.000143968,0.00014242,0.000140905,0.000139421,0.000137969,0.000136547,0.000135153,0.000133788,0.00013245,0.000128188,0.000124192,0.000120438,0.000116903,0.000113571,0.000110423,0.000107444,0.000104623,0.000101945,9.94E-05,9.83E-05,9.72E-05,9.62E-05,9.52E-05,9.42E-05,9.32E-05,9.22E-05,9.13E-05,9.04E-05,0.000178923,0.000176957,0.000175033,0.000173151,0.000171309,0.000254259,0.00025161,0.000249016,0.000246475,0.000243986,0.000322061,0.000318888,0.000315777,0.000312726,0.000309733,0.000306797,0.000303917,0.000376362,0.000372893,0.000443385,0.000439373,0.000510034,0.000507492,0.000504976,0.000574268,0.000571448,0.000639738,0.000636628,0.000633547,0.000700552,0.000697194,0.000762817,0.000827743,0.000960596,0.001023798,0.001154236,0.001215774,0.001276674,0.001336948,0.001463109,0.001455651,0.001447725,0.001374435,0.001367032,0.001359708,0.001352462,0.001473416,0.001593094,0.001711517,0.001828704,0.001944675,0.002058667,0.002109363,0.002221204,0.002331825,0.002380216,0.002488788,0.002596195,0.002642401,0.002747853,0.002852192,0.003192014,0.003515156,0.00382227,0.004113941,0.004390691,0.004601302,0.004800259,0.004987883,0.005164481,0.005330329,0.005946654,0.006486592,0.007042012,0.00752448,0.008021627,0.00886144,0.009658959,0.010411599,0.011114311,0.011764596,0.012392948,0.012931792,0.013476682,0.013991426,0.014567579,0.015379943,0.016254233,0.01709782,0.017924785,0.01863067,0.018778805,0.01882117,0.018831678,0.018774254,0.018722088,0.018625024,0.018536271,0.018408025,0.018294449,0.018150405,0.017705395,0.017300534,0.016898599,0.016551806,0.016221422,0.016148833,0.016098936,0.016050115,0.016038181,0.016040041,0.015982448,0.015956847,0.015916822,0.015886497
lbn,3D_Soil-emissions,Tg N/y/cap,0.00022509,0.000223494,0.00022192,0.000220368,0.000218838,0.000217328,0.00021584,0.000214371,0.000212923,0.000211494,0.000210084,0.00020609,0.000202244,0.00019854,0.000194968,0.000191523,0.000188198,0.000184986,0.000181882,0.00017888,0.000175976,0.000175798,0.000175621,0.000175444,0.000175268,0.000175091,0.000174916,0.00017474,0.000174565,0.00017439,0.000348432,0.000344557,0.000340768,0.000337061,0.000333433,0.000494825,0.000489612,0.000484508,0.000479509,0.000474612,0.000626419,0.000627911,0.00062941,0.000630915,0.000632429,0.000633949,0.000635477,0.000796265,0.000798193,0.000960157,0.000962493,0.001110078,0.001097538,0.001085278,0.001226616,0.001213213,0.001350113,0.001335676,0.001321545,0.001453011,0.001437957,0.001545517,0.00164826,0.001880847,0.001971997,0.002188029,0.002269117,0.00234694,0.00242169,0.002612285,0.002562671,0.002501703,0.002332498,0.002279527,0.002228908,0.002180489,0.002337379,0.002487736,0.00263196,0.002770419,0.002903453,0.003015387,0.003032792,0.003136513,0.003235519,0.003246872,0.003339174,0.003427549,0.003434191,0.00351702,0.003596535,0.004049418,0.004451704,0.004808882,0.005128344,0.005417362,0.005618566,0.005802852,0.005971505,0.006124214,0.006260641,0.006918355,0.007479447,0.008060526,0.008573338,0.009128474,0.010109331,0.011081224,0.012030946,0.012929834,0.013754661,0.014531123,0.015185727,0.015844053,0.016485881,0.017238079,0.018319233,0.019530171,0.020768751,0.022055097,0.023260331,0.023817234,0.024275524,0.024742626,0.025194687,0.02574168,0.026332598,0.027019118,0.027655023,0.028207269,0.028523662,0.028120167,0.02757039,0.026923032,0.026389686,0.0259774,0.026115493,0.026384849,0.02662205,0.026705433,0.026488388,0.025804531,0.024923059,0.023990508,0.023270436
lbr,3D_Soil-emissions,Tg N/y/cap,0.000278433,0.000277866,0.000277301,0.000276739,0.000276178,0.00027562,0.000275065,0.000274511,0.00027396,0.000273411,0.000272864,0.000272309,0.000271755,0.000271204,0.000270655,0.000270108,0.000269564,0.000269021,0.000268481,0.000267943,0.000267407,0.000266862,0.00026632,0.00026578,0.000265242,0.000264706,0.000264172,0.000263641,0.000263111,0.000262584,0.000524118,0.00052305,0.000521987,0.000520928,0.000519874,0.000778235,0.000776666,0.000775104,0.000773547,0.000771997,0.001027271,0.001019632,0.001012106,0.00100469,0.000997382,0.000990179,0.00098308,0.001220102,0.001211478,0.001443571,0.001433509,0.001633139,0.001595655,0.001559852,0.001743567,0.001706125,0.001879041,0.001840352,0.001803224,0.001963961,0.001925876,0.002071943,0.002211733,0.002526075,0.002650749,0.002943538,0.003055018,0.003162171,0.003265245,0.003524681,0.003460054,0.003387775,0.003167615,0.003104098,0.003043079,0.002984412,0.003206818,0.003420968,0.003627312,0.003826269,0.004018229,0.004191337,0.004233107,0.004395354,0.004551439,0.004584163,0.004731083,0.004872723,0.004898045,0.005031877,0.005161146,0.005830959,0.006472735,0.007084945,0.007666607,0.008217301,0.00864019,0.009037076,0.009409336,0.009758607,0.010086458,0.011267399,0.012304884,0.013371353,0.014296288,0.015243805,0.016831554,0.018325338,0.019726382,0.021036575,0.022257785,0.023461392,0.024509869,0.02553802,0.0264125,0.027261742,0.028400684,0.029519003,0.030475439,0.031349623,0.032020645,0.031756631,0.03138006,0.031126588,0.031055972,0.031354639,0.03194574,0.032874906,0.034002541,0.035329604,0.036664056,0.03746261,0.038350211,0.038926428,0.038877784,0.037886054,0.03649102,0.034498941,0.032407054,0.03074673,0.0296338,0.028911854,0.02859308,0.028423076,0.028229224
lby,3D_Soil-emissions,Tg N/y/cap,0.00017708,0.00017672,0.000176361,0.000176003,0.000175647,0.000175292,0.000174938,0.000174586,0.000174236,0.000173887,0.000173539,0.000173185,0.000172833,0.000172483,0.000172134,0.000171786,0.00017144,0.000171095,0.000170751,0.000170409,0.000170068,0.000169722,0.000169377,0.000169033,0.000168691,0.00016835,0.000168011,0.000167673,0.000167336,0.000167001,0.000333333,0.000328702,0.000324197,0.000319814,0.000315548,0.000467091,0.000461023,0.00045511,0.000449346,0.000443727,0.000584329,0.000580578,0.000576875,0.000573219,0.000569608,0.000566043,0.000562522,0.000698806,0.000694513,0.000828327,0.0008233,0.000958495,0.000956481,0.000954476,0.001088548,0.001086275,0.001219514,0.001216979,0.001214454,0.001346599,0.001343817,0.001475646,0.00160702,0.00187163,0.002001872,0.002264897,0.00239402,0.002522701,0.002650944,0.00291107,0.00290612,0.002827386,0.002627678,0.002560147,0.002496,0.002434989,0.002603259,0.002763687,0.002916808,0.00306311,0.003203039,0.003359168,0.003410432,0.003559084,0.003703518,0.003747814,0.003885661,0.004019756,0.004058023,0.004186283,0.004311189,0.004860418,0.005380651,0.005867911,0.006318921,0.006731413,0.007025504,0.007285025,0.007511745,0.007708195,0.007876892,0.008693566,0.009373804,0.010049551,0.010591335,0.011122402,0.012086756,0.012945429,0.013703881,0.014368369,0.014946099,0.015488254,0.015910395,0.016313139,0.016624423,0.016935382,0.017433515,0.01792015,0.018321115,0.01869987,0.018989103,0.018773203,0.01852132,0.018307745,0.018092413,0.017939742,0.017796905,0.017709586,0.017623329,0.017580434,0.017529026,0.01720302,0.016924777,0.016645588,0.016403761,0.016153493,0.016135552,0.016119601,0.016085331,0.016071181,0.016056916,0.015971842,0.015910579,0.015831231,0.015763014
lca,3D_Soil-emissions,Tg N/y/cap,0.033726813,0.033898305,0.03407155,0.034246575,0.034423408,0.034602076,0.034782609,0.034965035,0.035149385,0.035335689,0.035523979,0.035093876,0.034674064,0.034264177,0.033863867,0.033472803,0.033090668,0.03271716,0.03235199,0.031994881,0.03164557,0.031162356,0.030693677,0.030238887,0.029797378,0.029368576,0.02895194,0.02854696,0.028153153,0.027770064,0.054794521,0.054303557,0.053821313,0.053347559,0.052882073,0.078636959,0.077962578,0.077299665,0.076647931,0.076007094,0.100502513,0.100050025,0.099601594,0.099157164,0.098716683,0.098280098,0.097847358,0.121773015,0.121241513,0.144857557,0.144230769,0.168158069,0.168047053,0.167936184,0.191800527,0.191674154,0.21549144,0.215349644,0.215208034,0.238962901,0.23880597,0.257722191,0.275936697,0.31606381,0.33258339,0.370305117,0.385317635,0.399820514,0.413839272,0.447750026,0.440518257,0.435812779,0.411606457,0.407301768,0.403086187,0.398956975,0.432522124,0.465413397,0.497650885,0.529253892,0.560240964,0.248900689,0.162033875,0.125399566,0.104300473,0.088318884,0.079023755,0.072137847,0.065346793,0.061285912,0.057982919,0.06557377,0.073145122,0.080708362,0.088261253,0.095782125,0.102089977,0.108296664,0.114342643,0.120161263,0.125693819,0.141893899,0.156375562,0.171311712,0.184573845,0.198332347,0.220685146,0.24214778,0.262895208,0.283219948,0.303373591,0.324512046,0.344736892,0.365714073,0.385132769,0.404482099,0.428015214,0.451137149,0.472278723,0.493585113,0.513628967,0.520933499,0.527445316,0.534471802,0.539897805,0.545025946,0.548126263,0.55101044,0.552676512,0.555334893,0.557967868,0.552229967,0.548142094,0.543902167,0.540402858,0.535908596,0.538392342,0.540418825,0.541596436,0.543614943,0.546037248,0.546485975,0.548003345,0.54893767,0.549974918
lie,3D_Soil-emissions,Tg N/y/cap,0.009129242,0.009105894,0.009082664,0.009059553,0.009036559,0.009013682,0.00899092,0.008968273,0.00894574,0.008923319,0.008901011,0.008878246,0.008855598,0.008833064,0.008810645,0.00878834,0.008766147,0.008744066,0.008722096,0.008700236,0.008678486,0.00865629,0.008634208,0.008612238,0.008590379,0.008568631,0.008546994,0.008525465,0.008504044,0.00848273,0.016923047,0.016879766,0.016836705,0.016793864,0.01675124,0.025063247,0.024999956,0.024936984,0.024874328,0.024811986,0.032999942,0.032915543,0.032831575,0.032748034,0.032664917,0.032582221,0.032499943,0.040522599,0.040420783,0.048383373,0.048262415,0.056162145,0.056018875,0.055876333,0.063696588,0.063535331,0.07129675,0.071117161,0.070938474,0.078622982,0.078426424,0.08604843,0.093631548,0.108958849,0.116445326,0.131637264,0.139028662,0.146382823,0.153700028,0.168646296,0.168224681,0.167794438,0.159758828,0.159352317,0.15894787,0.15854547,0.173206541,0.187793753,0.202307662,0.216748819,0.231117771,0.245399366,0.252190721,0.266346016,0.280429456,0.287080547,0.301040499,0.314930123,0.321444396,0.33521326,0.348913281,0.394491465,0.43862752,0.481104448,0.521548175,0.559714074,0.588819054,0.615723637,0.640578423,0.66344246,0.684682501,0.763584705,0.832466181,0.902832637,0.963126032,1.024293452,1.127584047,1.2239094,1.314553991,1.401396581,1.485939998,1.574150787,1.656660497,1.741866856,1.818656457,1.894602091,1.989467525,2.082310587,2.167207467,2.255668645,2.342572191,2.375958201,2.410047522,2.450687388,2.488059536,2.527605561,2.561494023,2.597215727,2.627175964,2.65798275,2.682205601,2.658788774,2.637019964,2.610206878,2.585213239,2.555703305,2.560091933,2.5626531,2.562042217,2.566756995,2.574965447,2.575528028,2.582732755,2.58967629,2.60059591
lka,3D_Soil-emissions,Tg N/y/cap,4.00E-05,3.95E-05,3.91E-05,3.87E-05,3.82E-05,3.78E-05,3.74E-05,3.70E-05,3.66E-05,3.63E-05,3.59E-05,3.60E-05,3.61E-05,3.62E-05,3.63E-05,3.64E-05,3.65E-05,3.66E-05,3.67E-05,3.68E-05,3.69E-05,3.66E-05,3.62E-05,3.59E-05,3.56E-05,3.52E-05,3.49E-05,3.46E-05,3.43E-05,3.40E-05,6.74E-05,6.63E-05,6.51E-05,6.40E-05,6.30E-05,9.29E-05,9.15E-05,9.00E-05,8.86E-05,8.73E-05,0.000114614,0.000112684,0.000110818,0.000109013,0.000107266,0.000105574,0.000103935,0.000127932,0.000126005,0.000148963,0.000146785,0.000168441,0.000165724,0.000163094,0.00018348,0.000180657,0.00020016,0.000197173,0.000194273,0.00021273,0.000209691,0.000227641,0.000245128,0.000282335,0.000298692,0.000334307,0.000349624,0.000364569,0.000379155,0.00041213,0.000407304,0.000401516,0.000377895,0.000372673,0.000367594,0.000362651,0.00039192,0.000420422,0.000448187,0.000475243,0.000501618,0.000518087,0.000518359,0.000533433,0.000547683,0.000547145,0.000560302,0.000572794,0.000571677,0.000583295,0.000594368,0.000670609,0.000743514,0.000812793,0.000878229,0.000939707,0.000986159,0.001029302,0.001069401,0.001106803,0.001141856,0.001273554,0.001389131,0.0015082,0.001611599,0.001717984,0.001897076,0.002066601,0.002227687,0.002381878,0.002530532,0.002682519,0.00282234,0.002965352,0.003095638,0.003227685,0.003396698,0.003565918,0.003722284,0.003881184,0.004030177,0.00407879,0.004121698,0.004170993,0.004212545,0.004258139,0.004295185,0.004336599,0.004371196,0.004412164,0.004448723,0.004412579,0.004385126,0.004355884,0.004337115,0.004318179,0.004364975,0.004416057,0.004463625,0.004515061,0.004562455,0.004583696,0.004606248,0.004620901,0.004640172
lso,3D_Soil-emissions,Tg N/y/cap,0.00216236,0.002092606,0.002027212,0.001965781,0.001907964,0.001853451,0.001801966,0.001753264,0.001707126,0.001663353,0.00162177,0.001569454,0.001520409,0.001474336,0.001430973,0.001390088,0.001351475,0.001314948,0.001280344,0.001247515,0.001216327,0.001177091,0.001140307,0.001105752,0.00107323,0.001042566,0.001013606,0.000986211,0.000960258,0.000935636,0.001824491,0.001765636,0.00171046,0.001658628,0.001609845,0.002345774,0.002280614,0.002218975,0.002160581,0.002105182,0.002736736,0.002648454,0.00256569,0.002487942,0.002414767,0.002345774,0.002280614,0.002773719,0.002700727,0.003157773,0.003078828,0.00342092,0.003265424,0.003123449,0.00342092,0.003284084,0.003552494,0.00342092,0.003298745,0.003538883,0.00342092,0.003583821,0.003731913,0.004164599,0.00427615,0.004652452,0.004736659,0.004814629,0.004887029,0.005190362,0.00501735,0.004778428,0.004353899,0.004164599,0.003991074,0.003831431,0.004034932,0.004223358,0.004398326,0.004561227,0.004713268,0.004959869,0.005052287,0.005289567,0.005521591,0.005604818,0.005828398,0.006047184,0.006122189,0.0063333,0.006540026,0.007389295,0.008213563,0.009012963,0.009787332,0.010536204,0.01113367,0.011707394,0.012256002,0.012778027,0.01327207,0.014891723,0.016328197,0.017810589,0.019115801,0.020466091,0.022695369,0.024820489,0.026845123,0.028774617,0.030613036,0.032462478,0.034130613,0.035791274,0.037238838,0.038639271,0.040408328,0.042106622,0.043588291,0.045047308,0.046351431,0.046468471,0.046505061,0.046630054,0.046723514,0.046939209,0.047154005,0.047492376,0.047779979,0.048091132,0.048261884,0.047545918,0.046857308,0.046118625,0.045504134,0.044930392,0.045076414,0.045290685,0.045508643,0.045824407,0.046168972,0.046326748,0.046566194,0.046766921,0.047017796
ltu,3D_Soil-emissions,Tg N/y/cap,6.09E-05,6.06E-05,6.04E-05,6.01E-05,5.99E-05,5.97E-05,5.94E-05,5.92E-05,5.90E-05,5.87E-05,5.85E-05,5.83E-05,5.81E-05,5.78E-05,5.76E-05,5.74E-05,5.71E-05,5.69E-05,5.67E-05,5.65E-05,5.63E-05,5.60E-05,5.58E-05,5.56E-05,5.54E-05,5.52E-05,5.49E-05,5.47E-05,5.45E-05,5.43E-05,0.000108208,0.000107777,0.000107349,0.000106925,0.000106504,0.000159129,0.000158508,0.000157891,0.000157279,0.000156672,0.000208092,0.000207263,0.000206441,0.000205625,0.000204815,0.000204012,0.000203215,0.000253031,0.00025205,0.000301292,0.000300133,0.000348322,0.000346508,0.000344712,0.000391926,0.000389916,0.000436418,0.000434203,0.00043201,0.000477599,0.000475211,0.000519995,0.000564313,0.000654953,0.000698119,0.000787144,0.000829194,0.000870817,0.00091202,0.000998181,0.00099319,0.000975441,0.000914756,0.000898973,0.000883726,0.000868987,0.000936134,0.001001114,0.00106403,0.001124979,0.001184051,0.001262888,0.001303688,0.001383066,0.001462754,0.001504185,0.001584422,0.001664975,0.001707049,0.001788161,0.001869594,0.00214018,0.002404478,0.002662038,0.002912699,0.003156408,0.003355339,0.003547576,0.003732619,0.00390975,0.004078337,0.004594405,0.005057563,0.005540383,0.005976404,0.006437594,0.00719144,0.007932287,0.008660362,0.009374118,0.010072121,0.010785626,0.011452766,0.012138632,0.01278465,0.013455283,0.014301832,0.015170943,0.016001756,0.016851074,0.017657687,0.018019503,0.018349467,0.018700972,0.019010955,0.019333616,0.019608596,0.019897854,0.020166067,0.020495636,0.02085253,0.020922583,0.021079509,0.021258029,0.021494365,0.021719483,0.022264394,0.022831472,0.02338724,0.023981443,0.02458142,0.025065606,0.025577809,0.026071409,0.026623146
