"ISO2","year","sector","emission_species","units","emissions"
"KG","1999","O_AviCruise","PM2.5","Gg","0"
"KG","1999","P_IntShipping","PM2.5","Gg","0"
"KG","1999","N_Natural","PM2.5","Gg","0"
"LT","2010","A_PublicPower","PM2.5","Gg","0.708573"
"LT","2010","B_Industry","PM2.5","Gg","1.15232873866992"
"LT","2010","C_OtherStatComb","PM2.5","Gg","4.186295"
"LT","2010","D_Fugitive","PM2.5","Gg","0.003457"
"LT","2010","E_Solvents","PM2.5","Gg","0.022121591"
"LT","2010","F_RoadTransport","PM2.5","Gg","1.15034992295556"
"LT","2010","G_Shipping","PM2.5","Gg","0.00885207652823145"
"LT","2010","H_Aviation","PM2.5","Gg","0.000631791425274419"
"LT","2010","I_Offroad","PM2.5","Gg","0.190317597083577"
"LT","2010","J_Waste","PM2.5","Gg","0.65499276709"
"LT","2010","K_AgriLivestock","PM2.5","Gg","0.189118"
"LT","2010","L_AgriOther","PM2.5","Gg","0.16633"
"LT","2010","M_Other","PM2.5","Gg","0"
"LT","2010","O_AviCruise","PM2.5","Gg","0.0088191854053312"
"LT","2010","P_IntShipping","PM2.5","Gg","0.188833411105926"
"RS","2016","A_PublicPower","PM2.5","Gg","1.0441277443"
"RS","2016","B_Industry","PM2.5","Gg","3.70866171815308"
"RS","2016","C_OtherStatComb","PM2.5","Gg","31.3305157842"
"RS","2016","D_Fugitive","PM2.5","Gg","0.2544391766"
"RS","2016","E_Solvents","PM2.5","Gg","1.4439384"
"RS","2016","F_RoadTransport","PM2.5","Gg","4.6127722379353"
"RS","2016","G_Shipping","PM2.5","Gg","0.0504"
"RS","2016","H_Aviation","PM2.5","Gg","0.00420539"
"RS","2016","I_Offroad","PM2.5","Gg","0.282698"
"RS","2016","J_Waste","PM2.5","Gg","0.000107223"
"RS","2016","K_AgriLivestock","PM2.5","Gg","0.38631114939726"
"RS","2016","L_AgriOther","PM2.5","Gg","0.215859515194872"
"RS","2016","M_Other","PM2.5","Gg","0"
"RS","2016","O_AviCruise","PM2.5","Gg","0.0120154"
"RS","2016","P_IntShipping","PM2.5","Gg","0"
"RS","2016","N_Natural","PM2.5","Gg","0.334026"
"CY","1991","A_PublicPower","PM2.5","Gg","0"
"CY","1991","B_Industry","PM2.5","Gg","0"
"CY","1991","C_OtherStatComb","PM2.5","Gg","0"
"CY","1991","D_Fugitive","PM2.5","Gg","0"
"CY","1991","E_Solvents","PM2.5","Gg","0"
"CY","1991","F_RoadTransport","PM2.5","Gg","0"
"CY","1991","G_Shipping","PM2.5","Gg","0"
"CY","1991","H_Aviation","PM2.5","Gg","0"
"CY","1991","I_Offroad","PM2.5","Gg","0"
"CY","1991","J_Waste","PM2.5","Gg","0"
"CY","1991","K_AgriLivestock","PM2.5","Gg","0"
"CY","1991","L_AgriOther","PM2.5","Gg","0"
"CY","1991","M_Other","PM2.5","Gg","0"
"CY","1991","O_AviCruise","PM2.5","Gg","0"
"CY","1991","P_IntShipping","PM2.5","Gg","0"
"CY","1991","N_Natural","PM2.5","Gg","0"
"SE","1996","A_PublicPower","PM2.5","Gg","3.63377908745047"
"SE","1996","B_Industry","PM2.5","Gg","25.7222331229352"
"SE","1996","C_OtherStatComb","PM2.5","Gg","14.6256469237564"
"SE","1996","D_Fugitive","PM2.5","Gg","0.148015070079491"
"SE","1996","E_Solvents","PM2.5","Gg","0.278671248"
"SE","1996","F_RoadTransport","PM2.5","Gg","5.9041006460006"
"SE","1996","G_Shipping","PM2.5","Gg","0.91715881417095"
"SE","1996","H_Aviation","PM2.5","Gg","0.03016517999999"
"SE","1996","I_Offroad","PM2.5","Gg","2.20099050834024"
"SE","1996","J_Waste","PM2.5","Gg","0.871649961903336"
"SE","1996","K_AgriLivestock","PM2.5","Gg","0.4494938105652"
"SE","1996","L_AgriOther","PM2.5","Gg","0.26883059799962"
"SE","1996","M_Other","PM2.5","Gg","0"
"SE","1996","O_AviCruise","PM2.5","Gg","0.11673590565845"
"SE","1996","P_IntShipping","PM2.5","Gg","6.64940673361397"
"SE","1996","N_Natural","PM2.5","Gg","0"
"PL","2009","A_PublicPower","PM2.5","Gg","9.2817788493537"
"PL","2009","B_Industry","PM2.5","Gg","20.0623007446816"
"PL","2009","C_OtherStatComb","PM2.5","Gg","272.403881982323"
"PL","2009","D_Fugitive","PM2.5","Gg","1.7025123"
"PL","2009","E_Solvents","PM2.5","Gg","1.80266139376492"
"PL","2009","F_RoadTransport","PM2.5","Gg","12.8267623256337"
"PL","2009","G_Shipping","PM2.5","Gg","0.00604383639489434"
"PL","2009","H_Aviation","PM2.5","Gg","0.006159707117656"
"PL","2009","I_Offroad","PM2.5","Gg","2.84854584386965"
"PL","2009","J_Waste","PM2.5","Gg","4.08995426495529"
"PL","2009","K_AgriLivestock","PM2.5","Gg","2.15161748739121"
"PL","2009","L_AgriOther","PM2.5","Gg","1.83403414254275"
"PL","2009","M_Other","PM2.5","Gg","0"
"PL","2009","O_AviCruise","PM2.5","Gg","0.0953722653781257"
"PL","2009","P_IntShipping","PM2.5","Gg","1.3208"
"PL","2009","N_Natural","PM2.5","Gg","1.76010660045671"
"ES","2017","A_PublicPower","PM2.5","Gg","4.52048431281364"
"ES","2017","B_Industry","PM2.5","Gg","15.1659345617329"
"ES","2017","C_OtherStatComb","PM2.5","Gg","42.009752446434"
"ES","2017","D_Fugitive","PM2.5","Gg","0.34584010728"
"ES","2017","E_Solvents","PM2.5","Gg","1.930438757"
"ES","2017","F_RoadTransport","PM2.5","Gg","14.865948464"
"ES","2017","G_Shipping","PM2.5","Gg","1.587630219"
"ES","2017","H_Aviation","PM2.5","Gg","0.0649245593893287"
"ES","2017","I_Offroad","PM2.5","Gg","2.86188265715067"
"ES","2017","J_Waste","PM2.5","Gg","45.48244479"
"ES","2017","K_AgriLivestock","PM2.5","Gg","1.770320767"
"ES","2017","L_AgriOther","PM2.5","Gg","3.248006591"
"ES","2017","M_Other","PM2.5","Gg","0"
"ES","2017","O_AviCruise","PM2.5","Gg","0.82534356153026"
"ES","2017","P_IntShipping","PM2.5","Gg","22.002884066"
"ES","2017","N_Natural","PM2.5","Gg","29.771513391"
"NO","1999","A_PublicPower","PM2.5","Gg","0.1724570513"
"NO","1999","B_Industry","PM2.5","Gg","9.3365619908"
"NO","1999","C_OtherStatComb","PM2.5","Gg","23.0342132686"
"NO","1999","D_Fugitive","PM2.5","Gg","0.8786244466"
"NO","1999","E_Solvents","PM2.5","Gg","0.3000079349"
"NO","1999","F_RoadTransport","PM2.5","Gg","4.7250980412"
"NO","1999","G_Shipping","PM2.5","Gg","1.83658505"
"NO","1999","H_Aviation","PM2.5","Gg","0.0172718212"
"NO","1999","I_Offroad","PM2.5","Gg","1.9185431822"
"NO","1999","J_Waste","PM2.5","Gg","0.2435947742"
"NO","1999","K_AgriLivestock","PM2.5","Gg","0.3178437826"
"NO","1999","L_AgriOther","PM2.5","Gg","0.8697778675"
"NO","1999","M_Other","PM2.5","Gg","0"
"NO","1999","O_AviCruise","PM2.5","Gg","0.0722234676"
"NO","1999","P_IntShipping","PM2.5","Gg","2.944815754"
"NO","1999","N_Natural","PM2.5","Gg","0"
"SK","2002","A_PublicPower","PM2.5","Gg","4.73228394178716"
"SK","2002","B_Industry","PM2.5","Gg","7.72132585374945"
"SK","2002","C_OtherStatComb","PM2.5","Gg","17.0405760105399"
"SK","2002","D_Fugitive","PM2.5","Gg","0.131931192"
"SK","2002","E_Solvents","PM2.5","Gg","0.1580513561499"
"SK","2002","F_RoadTransport","PM2.5","Gg","1.7615441767714"
"SK","2002","G_Shipping","PM2.5","Gg","0.0469847854469696"
"SK","2002","H_Aviation","PM2.5","Gg","0.000930653249384519"
"SK","2002","I_Offroad","PM2.5","Gg","0.220691162495015"
"SK","2002","J_Waste","PM2.5","Gg","0.631500541353738"
"SK","2002","K_AgriLivestock","PM2.5","Gg","0.215655493"
"SK","2002","L_AgriOther","PM2.5","Gg","0.199610179999"
"SK","2002","M_Other","PM2.5","Gg","0"
"SK","2002","O_AviCruise","PM2.5","Gg","0.00808688964168348"
"SK","2002","P_IntShipping","PM2.5","Gg","0"
"SK","2002","N_Natural","PM2.5","Gg","0.8812982427559"
"SK","2015","A_PublicPower","PM2.5","Gg","0.46109301"
"SK","2015","B_Industry","PM2.5","Gg","1.36362136372191"
"SK","2015","C_OtherStatComb","PM2.5","Gg","16.1201566746683"
"SK","2015","D_Fugitive","PM2.5","Gg","0.114936021271"
"SK","2015","E_Solvents","PM2.5","Gg","0.22886539839102"
"SK","2015","F_RoadTransport","PM2.5","Gg","1.26996669371348"
"SK","2015","G_Shipping","PM2.5","Gg","0.0467954429813143"
"SK","2015","H_Aviation","PM2.5","Gg","0.00115304807976897"
"SK","2015","I_Offroad","PM2.5","Gg","0.204080675961268"
"SK","2015","J_Waste","PM2.5","Gg","1.09870473649614"
"SK","2015","K_AgriLivestock","PM2.5","Gg","0.158168474"
"SK","2015","L_AgriOther","PM2.5","Gg","0.179787433932"
"SK","2015","M_Other","PM2.5","Gg","0"
"SK","2015","O_AviCruise","PM2.5","Gg","0.0110766412717636"
"SK","2015","P_IntShipping","PM2.5","Gg","0"
"SK","2015","N_Natural","PM2.5","Gg","0.596242153951675"
"ME","1997","A_PublicPower","PM2.5","Gg","0.3061109448"
"ME","1997","B_Industry","PM2.5","Gg","0.0765914588970433"
"ME","1997","C_OtherStatComb","PM2.5","Gg","0.882420269106133"
"ME","1997","D_Fugitive","PM2.5","Gg","0.00645"
"ME","1997","E_Solvents","PM2.5","Gg","0"
"ME","1997","F_RoadTransport","PM2.5","Gg","0.0362168783908998"
"ME","1997","G_Shipping","PM2.5","Gg","0.0046"
"ME","1997","H_Aviation","PM2.5","Gg","2.15777856730086e-05"
"ME","1997","I_Offroad","PM2.5","Gg","0.00137"
"ME","1997","J_Waste","PM2.5","Gg","0.010999127707425"
"ME","1997","K_AgriLivestock","PM2.5","Gg","0.15139368437234"
"ME","1997","L_AgriOther","PM2.5","Gg","0"
"ME","1997","M_Other","PM2.5","Gg","0"
"ME","1997","O_AviCruise","PM2.5","Gg","0"
"ME","1997","P_IntShipping","PM2.5","Gg","0"
"ME","1997","N_Natural","PM2.5","Gg","0.003411"
"ME","1999","A_PublicPower","PM2.5","Gg","0.4244829556"
"ME","1999","B_Industry","PM2.5","Gg","0.0729105022468729"
"ME","1999","C_OtherStatComb","PM2.5","Gg","0.855469953387264"
"ME","1999","D_Fugitive","PM2.5","Gg","0.00754"
"ME","1999","E_Solvents","PM2.5","Gg","0"
"ME","1999","F_RoadTransport","PM2.5","Gg","0.223497416584611"
"ME","1999","G_Shipping","PM2.5","Gg","0.0046"
"ME","1999","H_Aviation","PM2.5","Gg","0.000280511213749112"
"ME","1999","I_Offroad","PM2.5","Gg","0.00137"
"ME","1999","J_Waste","PM2.5","Gg","0.011414953176"
"ME","1999","K_AgriLivestock","PM2.5","Gg","0.147641753789661"
"ME","1999","L_AgriOther","PM2.5","Gg","0"
"ME","1999","M_Other","PM2.5","Gg","0"
"ME","1999","O_AviCruise","PM2.5","Gg","0"
"ME","1999","P_IntShipping","PM2.5","Gg","0"
"ME","1999","N_Natural","PM2.5","Gg","0.001134"
"GB","1994","A_PublicPower","PM2.5","Gg","22.444754313409"
"GB","1994","B_Industry","PM2.5","Gg","40.527336247051"
"GB","1994","C_OtherStatComb","PM2.5","Gg","44.875160269929"
"GB","1994","D_Fugitive","PM2.5","Gg","5.118234151666"
"GB","1994","E_Solvents","PM2.5","Gg","4.589421306956"
"GB","1994","F_RoadTransport","PM2.5","Gg","31.3501022845273"
"GB","1994","G_Shipping","PM2.5","Gg","12.081220646703"
"GB","1994","H_Aviation","PM2.5","Gg","0.146968923681"
"GB","1994","I_Offroad","PM2.5","Gg","20.660279081642"
"GB","1994","J_Waste","PM2.5","Gg","7.274869442083"
"GB","1994","K_AgriLivestock","PM2.5","Gg","2.269992292545"
"GB","1994","L_AgriOther","PM2.5","Gg","0.693702991584"
"GB","1994","M_Other","PM2.5","Gg","0.016172775847"
"GB","1994","O_AviCruise","PM2.5","Gg","1.244054575643"
"GB","1994","P_IntShipping","PM2.5","Gg","16.962805747761"
"GB","1994","N_Natural","PM2.5","Gg","5.495028510694"
"SK","2009","A_PublicPower","PM2.5","Gg","0.467325862"
"SK","2009","B_Industry","PM2.5","Gg","1.69505893671768"
"SK","2009","C_OtherStatComb","PM2.5","Gg","18.2411536840473"
"SK","2009","D_Fugitive","PM2.5","Gg","0.11454011554453"
"SK","2009","E_Solvents","PM2.5","Gg","0.147987079375527"
"SK","2009","F_RoadTransport","PM2.5","Gg","1.84991025349286"
"SK","2009","G_Shipping","PM2.5","Gg","0.0521050936797054"
"SK","2009","H_Aviation","PM2.5","Gg","0.00122178187738238"
"SK","2009","I_Offroad","PM2.5","Gg","0.209603842392528"
"SK","2009","J_Waste","PM2.5","Gg","0.925359975239488"
"SK","2009","K_AgriLivestock","PM2.5","Gg","0.170962615"
"SK","2009","L_AgriOther","PM2.5","Gg","0.1977071122465"
"SK","2009","M_Other","PM2.5","Gg","0"
"SK","2009","O_AviCruise","PM2.5","Gg","0.0122695296481683"
"SK","2009","P_IntShipping","PM2.5","Gg","0"
"SK","2009","N_Natural","PM2.5","Gg","0.826210637672082"
"EE","2011","A_PublicPower","PM2.5","Gg","11.040064"
"EE","2011","B_Industry","PM2.5","Gg","0.797921"
"EE","2011","C_OtherStatComb","PM2.5","Gg","2.140966"
"EE","2011","D_Fugitive","PM2.5","Gg","0.6337712"
"EE","2011","E_Solvents","PM2.5","Gg","0.065488"
"EE","2011","F_RoadTransport","PM2.5","Gg","0.905931517600235"
"EE","2011","G_Shipping","PM2.5","Gg","0.007"
"EE","2011","H_Aviation","PM2.5","Gg","0.000638"
"EE","2011","I_Offroad","PM2.5","Gg","0.193418"
"EE","2011","J_Waste","PM2.5","Gg","0.115263"
"EE","2011","K_AgriLivestock","PM2.5","Gg","0.074458"
"EE","2011","L_AgriOther","PM2.5","Gg","0.103479"
"EE","2011","M_Other","PM2.5","Gg","0"
"EE","2011","O_AviCruise","PM2.5","Gg","0.007415"
"EE","2011","P_IntShipping","PM2.5","Gg","0.975176"
"EE","2011","N_Natural","PM2.5","Gg","0.027002"
"NO","1996","A_PublicPower","PM2.5","Gg","0.1975830809"
"NO","1996","B_Industry","PM2.5","Gg","11.0996299459"
"NO","1996","C_OtherStatComb","PM2.5","Gg","23.1671512893"
"NO","1996","D_Fugitive","PM2.5","Gg","0.896647239"
"NO","1996","E_Solvents","PM2.5","Gg","0.2248876272"
"NO","1996","F_RoadTransport","PM2.5","Gg","5.5166043149"
"NO","1996","G_Shipping","PM2.5","Gg","1.5819750976"
"NO","1996","H_Aviation","PM2.5","Gg","0.0138269775"
"NO","1996","I_Offroad","PM2.5","Gg","2.0659304962"
"NO","1996","J_Waste","PM2.5","Gg","0.2643441874"
"NO","1996","K_AgriLivestock","PM2.5","Gg","0.3163595363"
"NO","1996","L_AgriOther","PM2.5","Gg","1.2709498194"
"NO","1996","M_Other","PM2.5","Gg","0"
"NO","1996","O_AviCruise","PM2.5","Gg","0.0553797674"
"NO","1996","P_IntShipping","PM2.5","Gg","2.7796276683"
"NO","1996","N_Natural","PM2.5","Gg","0"
"KG","1990","A_PublicPower","PM2.5","Gg","0"
"KG","1990","B_Industry","PM2.5","Gg","0.7031761"
"KG","1990","C_OtherStatComb","PM2.5","Gg","5.939581"
"KG","1990","D_Fugitive","PM2.5","Gg","1.14131"
"KG","1990","E_Solvents","PM2.5","Gg","0"
"KG","1990","F_RoadTransport","PM2.5","Gg","0.0448145312"
"KG","1990","G_Shipping","PM2.5","Gg","0"
"KG","1990","H_Aviation","PM2.5","Gg","0"
"KG","1990","I_Offroad","PM2.5","Gg","0"
"KG","1990","J_Waste","PM2.5","Gg","0"
"KG","1990","K_AgriLivestock","PM2.5","Gg","0.704790647"
"KG","1990","L_AgriOther","PM2.5","Gg","0"
"KG","1990","M_Other","PM2.5","Gg","0"
"KG","1990","O_AviCruise","PM2.5","Gg","0"
"KG","1990","P_IntShipping","PM2.5","Gg","0"
"KG","1990","N_Natural","PM2.5","Gg","0"
"EU11","2013","A_PublicPower","PM2.5","Gg","21.3875"
"EU11","2013","B_Industry","PM2.5","Gg","110.612789899"
"EU11","2013","C_OtherStatComb","PM2.5","Gg","450.538922"
"EU11","2013","D_Fugitive","PM2.5","Gg","2.744382052408"
"EU11","2013","E_Solvents","PM2.5","Gg","15.96931209"
"EU11","2013","F_RoadTransport","PM2.5","Gg","111.81193"
"EU11","2013","G_Shipping","PM2.5","Gg","11.68988"
"EU11","2013","H_Aviation","PM2.5","Gg","1.678703"
"EU11","2013","I_Offroad","PM2.5","Gg","38.4992115"
"EU11","2013","J_Waste","PM2.5","Gg","94.47695458"
"EU11","2013","K_AgriLivestock","PM2.5","Gg","16.0220289"
"EU11","2013","L_AgriOther","PM2.5","Gg","13.4171968"
"EU11","2013","M_Other","PM2.5","Gg","0"
"EU11","2013","O_AviCruise","PM2.5","Gg","4.150303"
"EU11","2013","P_IntShipping","PM2.5","Gg","88.6954"
"EU11","2013","N_Natural","PM2.5","Gg","17.17465"
"BG","2020","A_PublicPower","PM2.5","Gg","0.17"
"BG","2020","B_Industry","PM2.5","Gg","1.40172988468761"
"BG","2020","C_OtherStatComb","PM2.5","Gg","24.572833275661"
"BG","2020","D_Fugitive","PM2.5","Gg","0.1547104058"
"BG","2020","E_Solvents","PM2.5","Gg","0.765254027528717"
"BG","2020","F_RoadTransport","PM2.5","Gg","2.29007391155412"
"BG","2020","G_Shipping","PM2.5","Gg","0.033892001360122"
"BG","2020","H_Aviation","PM2.5","Gg","0.000182407106374776"
"BG","2020","I_Offroad","PM2.5","Gg","0.14175773695665"
"BG","2020","J_Waste","PM2.5","Gg","0.350450942440306"
"BG","2020","K_AgriLivestock","PM2.5","Gg","0.204438608757112"
"BG","2020","L_AgriOther","PM2.5","Gg","0.346379737685372"
"BG","2020","M_Other","PM2.5","Gg","0"
"BG","2020","O_AviCruise","PM2.5","Gg","0.00116501221384529"
"BG","2020","P_IntShipping","PM2.5","Gg","0.123208062804878"
"BG","2020","N_Natural","PM2.5","Gg","0"
"HR","2009","A_PublicPower","PM2.5","Gg","0.31860296922"
"HR","2009","B_Industry","PM2.5","Gg","2.78866225891838"
"HR","2009","C_OtherStatComb","PM2.5","Gg","29.42089514297"
"HR","2009","D_Fugitive","PM2.5","Gg","0.396942483483"
"HR","2009","E_Solvents","PM2.5","Gg","0.37586844"
"HR","2009","F_RoadTransport","PM2.5","Gg","2.22075938702179"
"HR","2009","G_Shipping","PM2.5","Gg","0.0591427331390723"
"HR","2009","H_Aviation","PM2.5","Gg","0.00157336644"
"HR","2009","I_Offroad","PM2.5","Gg","0.509581009874168"
"HR","2009","J_Waste","PM2.5","Gg","0.451303033977541"
"HR","2009","K_AgriLivestock","PM2.5","Gg","0.141923177432877"
"HR","2009","L_AgriOther","PM2.5","Gg","0.560025309178947"
"HR","2009","M_Other","PM2.5","Gg","0"
"HR","2009","O_AviCruise","PM2.5","Gg","0.01831228945"
"HR","2009","P_IntShipping","PM2.5","Gg","0.03332046508"
"HR","2009","N_Natural","PM2.5","Gg","0"
"EE","1993","A_PublicPower","PM2.5","Gg","0"
"EE","1993","B_Industry","PM2.5","Gg","0"
"EE","1993","C_OtherStatComb","PM2.5","Gg","0"
"EE","1993","D_Fugitive","PM2.5","Gg","0"
"EE","1993","E_Solvents","PM2.5","Gg","0"
"EE","1993","F_RoadTransport","PM2.5","Gg","0"
"EE","1993","G_Shipping","PM2.5","Gg","0"
"EE","1993","H_Aviation","PM2.5","Gg","0"
"EE","1993","I_Offroad","PM2.5","Gg","0"
"EE","1993","J_Waste","PM2.5","Gg","0"
"EE","1993","K_AgriLivestock","PM2.5","Gg","0"
"EE","1993","L_AgriOther","PM2.5","Gg","0"
"EE","1993","M_Other","PM2.5","Gg","0"
"EE","1993","O_AviCruise","PM2.5","Gg","0"
"EE","1993","P_IntShipping","PM2.5","Gg","0"
"EE","1993","N_Natural","PM2.5","Gg","0.806521"
"LV","2020","A_PublicPower","PM2.5","Gg","2.56248455115394"
"LV","2020","B_Industry","PM2.5","Gg","1.7565797974091"
"LV","2020","C_OtherStatComb","PM2.5","Gg","10.677802801492"
"LV","2020","D_Fugitive","PM2.5","Gg","1.17e-05"
"LV","2020","E_Solvents","PM2.5","Gg","0.062217381"
"LV","2020","F_RoadTransport","PM2.5","Gg","0.581727428895582"
"LV","2020","G_Shipping","PM2.5","Gg","0.00417772709352369"
"LV","2020","H_Aviation","PM2.5","Gg","0.0007785565413781"
"LV","2020","I_Offroad","PM2.5","Gg","0.226440868904206"
"LV","2020","J_Waste","PM2.5","Gg","0.2931144668"
"LV","2020","K_AgriLivestock","PM2.5","Gg","0.09128116"
"LV","2020","L_AgriOther","PM2.5","Gg","0.17784760350136"
"LV","2020","M_Other","PM2.5","Gg","0.426929955984"
"LV","2020","O_AviCruise","PM2.5","Gg","0.0097503429172438"
"LV","2020","P_IntShipping","PM2.5","Gg","0.299071976367665"
"LV","2020","N_Natural","PM2.5","Gg","0.22772333142"
"PL","1993","A_PublicPower","PM2.5","Gg","48.9518799174465"
"PL","1993","B_Industry","PM2.5","Gg","52.8452049140421"
"PL","1993","C_OtherStatComb","PM2.5","Gg","381.453241482613"
"PL","1993","D_Fugitive","PM2.5","Gg","2.537903"
"PL","1993","E_Solvents","PM2.5","Gg","2.72572773201984"
"PL","1993","F_RoadTransport","PM2.5","Gg","8.39578806185039"
"PL","1993","G_Shipping","PM2.5","Gg","0.0370675388830173"
"PL","1993","H_Aviation","PM2.5","Gg","0.00375553372699339"
"PL","1993","I_Offroad","PM2.5","Gg","5.81373991883284"
"PL","1993","J_Waste","PM2.5","Gg","3.30182374631552"
"PL","1993","K_AgriLivestock","PM2.5","Gg","3.07283214615924"
"PL","1993","L_AgriOther","PM2.5","Gg","2.27449015432018"
"PL","1993","M_Other","PM2.5","Gg","0"
"PL","1993","O_AviCruise","PM2.5","Gg","0.0562413322085904"
"PL","1993","P_IntShipping","PM2.5","Gg","0.7072"
"PL","1993","N_Natural","PM2.5","Gg","0.628204650286201"
"SK","2019","A_PublicPower","PM2.5","Gg","0.138756525"
"SK","2019","B_Industry","PM2.5","Gg","1.04152763760484"
"SK","2019","C_OtherStatComb","PM2.5","Gg","13.4098216625868"
"SK","2019","D_Fugitive","PM2.5","Gg","0.0982483703458"
"SK","2019","E_Solvents","PM2.5","Gg","0.25510144738796"
"SK","2019","F_RoadTransport","PM2.5","Gg","1.08305940420454"
"SK","2019","G_Shipping","PM2.5","Gg","0.0332979622208966"
"SK","2019","H_Aviation","PM2.5","Gg","0.00113409947131516"
"SK","2019","I_Offroad","PM2.5","Gg","0.19579593564769"
"SK","2019","J_Waste","PM2.5","Gg","1.02483961042327"
"SK","2019","K_AgriLivestock","PM2.5","Gg","0.148832216"
"SK","2019","L_AgriOther","PM2.5","Gg","0.1838452389798"
"SK","2019","M_Other","PM2.5","Gg","0"
"SK","2019","O_AviCruise","PM2.5","Gg","0.0095579243260153"
"SK","2019","P_IntShipping","PM2.5","Gg","0"
"SK","2019","N_Natural","PM2.5","Gg","0.791976306191475"
"TR","1997","A_PublicPower","PM2.5","Gg","1.74860393857"
"TR","1997","B_Industry","PM2.5","Gg","63.6317423886293"
"TR","1997","C_OtherStatComb","PM2.5","Gg","0"
"TR","1997","D_Fugitive","PM2.5","Gg","0"
"TR","1997","E_Solvents","PM2.5","Gg","0"
"TR","1997","F_RoadTransport","PM2.5","Gg","42.4713210521475"
"TR","1997","G_Shipping","PM2.5","Gg","1.137188"
"TR","1997","H_Aviation","PM2.5","Gg","0"
"TR","1997","I_Offroad","PM2.5","Gg","0.3771998"
"TR","1997","J_Waste","PM2.5","Gg","2.619275756"
"TR","1997","K_AgriLivestock","PM2.5","Gg","0"
"TR","1997","L_AgriOther","PM2.5","Gg","0"
"TR","1997","M_Other","PM2.5","Gg","0"
"TR","1997","O_AviCruise","PM2.5","Gg","0"
"TR","1997","P_IntShipping","PM2.5","Gg","0"
"TR","1997","N_Natural","PM2.5","Gg","0"
"EU28","2000","A_PublicPower","PM2.5","Gg","116.576306003128"
"EU28","2000","B_Industry","PM2.5","Gg","288.801623180052"
"EU28","2000","C_OtherStatComb","PM2.5","Gg","720.28836811117"
"EU28","2000","D_Fugitive","PM2.5","Gg","20.7404973998023"
"EU28","2000","E_Solvents","PM2.5","Gg","22.7327649486037"
"EU28","2000","F_RoadTransport","PM2.5","Gg","276.069638785939"
"EU28","2000","G_Shipping","PM2.5","Gg","25.2506519165737"
"EU28","2000","H_Aviation","PM2.5","Gg","1.74878734971836"
"EU28","2000","I_Offroad","PM2.5","Gg","114.951579421869"
"EU28","2000","J_Waste","PM2.5","Gg","73.1932216735871"
"EU28","2000","K_AgriLivestock","PM2.5","Gg","24.4031841972658"
"EU28","2000","L_AgriOther","PM2.5","Gg","39.3594206542774"
"EU28","2000","M_Other","PM2.5","Gg","2.8637747567259"
"EU28","2000","O_AviCruise","PM2.5","Gg","4.82882572953432"
"EU28","2000","P_IntShipping","PM2.5","Gg","129.930210926495"
"EU28","2000","N_Natural","PM2.5","Gg","75.494296248116"
"EU28","2000","z_Memo","PM2.5","Gg","0"
"LU","2004","A_PublicPower","PM2.5","Gg","0.00359537977427468"
"LU","2004","B_Industry","PM2.5","Gg","0.163427766482634"
"LU","2004","C_OtherStatComb","PM2.5","Gg","0.533492071382082"
"LU","2004","D_Fugitive","PM2.5","Gg","9.58226721e-05"
"LU","2004","E_Solvents","PM2.5","Gg","0.0130307209161323"
"LU","2004","F_RoadTransport","PM2.5","Gg","1.62119640009447"
"LU","2004","G_Shipping","PM2.5","Gg","0.00177020576804854"
"LU","2004","H_Aviation","PM2.5","Gg","0.004408297635"
"LU","2004","I_Offroad","PM2.5","Gg","0.195225125378874"
"LU","2004","J_Waste","PM2.5","Gg","0.0406478229784447"
"LU","2004","K_AgriLivestock","PM2.5","Gg","0.0270884084364306"
"LU","2004","L_AgriOther","PM2.5","Gg","0.0076898492361653"
"LU","2004","M_Other","PM2.5","Gg","0"
"LU","2004","O_AviCruise","PM2.5","Gg","0.0371508564960776"
"LU","2004","P_IntShipping","PM2.5","Gg","0"
"LU","2004","N_Natural","PM2.5","Gg","0"
"MT","2010","A_PublicPower","PM2.5","Gg","0.160589302259887"
"MT","2010","B_Industry","PM2.5","Gg","0.0229822406820259"
"MT","2010","C_OtherStatComb","PM2.5","Gg","0.0134536893674744"
"MT","2010","D_Fugitive","PM2.5","Gg","0"
"MT","2010","E_Solvents","PM2.5","Gg","0.0326581568677024"
"MT","2010","F_RoadTransport","PM2.5","Gg","0.17184287206738"
"MT","2010","G_Shipping","PM2.5","Gg","0.00397289176195144"
"MT","2010","H_Aviation","PM2.5","Gg","0.001074964802"
"MT","2010","I_Offroad","PM2.5","Gg","0.0734617849051968"
"MT","2010","J_Waste","PM2.5","Gg","0.00886896190740612"
"MT","2010","K_AgriLivestock","PM2.5","Gg","0.00804536866027398"
"MT","2010","L_AgriOther","PM2.5","Gg","0.00349307006369133"
"MT","2010","M_Other","PM2.5","Gg","0"
"MT","2010","O_AviCruise","PM2.5","Gg","0"
"MT","2010","P_IntShipping","PM2.5","Gg","0"
"MT","2010","N_Natural","PM2.5","Gg","0"
"MC","2001","A_PublicPower","PM2.5","Gg","0.00115854345743816"
"MC","2001","B_Industry","PM2.5","Gg","0.000678320431786967"
"MC","2001","C_OtherStatComb","PM2.5","Gg","0.000767028356321429"
"MC","2001","D_Fugitive","PM2.5","Gg","0"
"MC","2001","E_Solvents","PM2.5","Gg","0.00146933566920522"
"MC","2001","F_RoadTransport","PM2.5","Gg","0.0103102844027845"
