Region,Country,Fuel,Tech,Sector,Year,Fuel (kt),BC (Gg),OC (Gg)
Eastern Euro, Slovenia       , Brown Coal     , Category       , Industrial  ,1995,72,0.003,0.04
Eastern Euro, Slovenia       , Brown Coal     , Category       , Industrial  ,2000,7,0,0.003
Eastern Euro, Slovenia       , Brown Coal     , Category       , Power       ,1995,4661,0.018,0.066
Eastern Euro, Slovenia       , Brown Coal     , Category       , Power       ,2000,4468,0.017,0.063
Eastern Euro, Slovenia       , Brown Coal     , Category       , Power       ,2005,4580,0.018,0.064
Eastern Euro, Slovenia       , Brown Coal     , Category       , Power       ,2010,4402,0.017,0.062
Eastern Euro, Slovenia       , Brown Coal     , Category       , Residential ,1995,166,0.027,0.454
Eastern Euro, Slovenia       , Brown Coal     , Category       , Residential ,2000,4,0.001,0.011
Eastern Euro, Slovenia       , Hard Coal      , Category       , Industrial  ,1995,21,0.002,0.001
Eastern Euro, Slovenia       , Hard Coal      , Category       , Industrial  ,2000,75,0.006,0.002
Eastern Euro, Slovenia       , Hard Coal      , Category       , Industrial  ,2005,114,0.007,0.003
Eastern Euro, Slovenia       , Hard Coal      , Category       , Industrial  ,2010,80,0.005,0.002
Eastern Euro, Slovenia       , Hard Coal      , Category       , Power       ,1995,307,0.003,0.002
Eastern Euro, Slovenia       , Hard Coal      , Category       , Power       ,2000,362,0.003,0.003
Eastern Euro, Slovenia       , Hard Coal      , Category       , Power       ,2005,488,0.004,0.003
Eastern Euro, Slovenia       , Hard Coal      , Category       , Power       ,2010,440,0.004,0.003
Eastern Euro, Slovenia       , Hard Coal      , Category       , Residential ,2000,9,0.007,0.008
Eastern Euro, Slovenia       , Hard Coal      , Rail           , Transport   ,1995,1,0.001,0
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Industrial  ,1995,131,0.024,0.009
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Industrial  ,2000,114,0.021,0.008
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Industrial  ,2005,46,0.008,0.003
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Industrial  ,2010,8,0.001,0.001
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Power       ,1995,120,0.005,0.002
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Power       ,2000,11,0,0
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Power       ,2005,6,0,0
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Power       ,2010,1,0,0
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Residential ,1995,9,0.004,0
Eastern Euro, Slovenia       , Heavy Fuel Oil , Category       , Residential ,2000,6,0.003,0
Eastern Euro, Slovenia       , Kerosene       , Category       , Residential ,1995,2,0.002,0
Eastern Euro, Slovenia       , Kerosene       , Category       , Residential ,2005,1,0.001,0
Eastern Euro, Slovenia       , Light distillat, *LD vehicle    , Vehicle     ,1995,821,0.147,0.334
Eastern Euro, Slovenia       , Light distillat, *LD vehicle    , Vehicle     ,2000,802,0.091,0.21
Eastern Euro, Slovenia       , Light distillat, *LD vehicle    , Vehicle     ,2005,651,0.046,0.104
Eastern Euro, Slovenia       , Light distillat, *LD vehicle    , Vehicle     ,2010,567,0.013,0.029
Eastern Euro, Slovenia       , Liquefied Petro, Category       , Residential ,1995,25,0.012,0.001
Eastern Euro, Slovenia       , Liquefied Petro, Category       , Residential ,2000,80,0.037,0.004
Eastern Euro, Slovenia       , Liquefied Petro, Category       , Residential ,2005,64,0.03,0.003
Eastern Euro, Slovenia       , Liquefied Petro, Category       , Residential ,2010,59,0.028,0.003
Eastern Euro, Slovenia       , Manufacturing  , Aluminum       , Smelting    ,1995,58,0,0
Eastern Euro, Slovenia       , Manufacturing  , Aluminum       , Smelting    ,2000,100,0,0
Eastern Euro, Slovenia       , Manufacturing  , Aluminum       , Smelting    ,2005,139,0,0
Eastern Euro, Slovenia       , Manufacturing  , Aluminum       , Smelting    ,2010,40,0,0
Eastern Euro, Slovenia       , Manufacturing  , Oil production , Production  ,1995,513,0,0.047
Eastern Euro, Slovenia       , Manufacturing  , Oil production , Production  ,2000,98,0,0.009
Eastern Euro, Slovenia       , Manufacturing  , Pulp           , Production  ,1995,145,0,0
Eastern Euro, Slovenia       , Manufacturing  , Pulp           , Production  ,2000,185,0,0
Eastern Euro, Slovenia       , Manufacturing  , Sulfuric acid  , Production  ,1995,116,0,0
Eastern Euro, Slovenia       , Manufacturing  , Sulfuric acid  , Production  ,2000,133,0,0
Eastern Euro, Slovenia       , Manufacturing  , Titanium dioxid, Production  ,1995,30,0,0
Eastern Euro, Slovenia       , Manufacturing  , Titanium dioxid, Production  ,2000,40.1,0,0
Eastern Euro, Slovenia       , Manufacturing  , Zinc           , Smelting    ,1995,3,0,0
Eastern Euro, Slovenia       , Middle distilla, *Heavy duty veh, Vehicle     ,1995,409,1.671,0.532
Eastern Euro, Slovenia       , Middle distilla, *Heavy duty veh, Vehicle     ,2000,331,0.856,0.272
Eastern Euro, Slovenia       , Middle distilla, *Heavy duty veh, Vehicle     ,2005,725,0.951,0.303
Eastern Euro, Slovenia       , Middle distilla, *Heavy duty veh, Vehicle     ,2010,1119,0.768,0.245
Eastern Euro, Slovenia       , Middle distilla, Category       , Agriculture ,2000,76,0.191,0.061
Eastern Euro, Slovenia       , Middle distilla, Category       , Agriculture ,2005,72,0.181,0.058
Eastern Euro, Slovenia       , Middle distilla, Category       , Agriculture ,2010,75,0.189,0.06
Eastern Euro, Slovenia       , Middle distilla, Category       , Industrial  ,1995,67,0.135,0.043
Eastern Euro, Slovenia       , Middle distilla, Category       , Industrial  ,2000,166,0.333,0.106
Eastern Euro, Slovenia       , Middle distilla, Category       , Industrial  ,2005,113,0.227,0.072
Eastern Euro, Slovenia       , Middle distilla, Category       , Industrial  ,2010,76,0.153,0.048
Eastern Euro, Slovenia       , Middle distilla, Category       , Power       ,1995,5,0,0
Eastern Euro, Slovenia       , Middle distilla, Category       , Power       ,2000,2,0,0
Eastern Euro, Slovenia       , Middle distilla, Category       , Power       ,2005,3,0,0
Eastern Euro, Slovenia       , Middle distilla, Category       , Power       ,2010,2,0,0
Eastern Euro, Slovenia       , Middle distilla, Category       , Residential ,1995,565,0.834,0.265
Eastern Euro, Slovenia       , Middle distilla, Category       , Residential ,2000,571,0.843,0.268
Eastern Euro, Slovenia       , Middle distilla, Category       , Residential ,2005,554,0.818,0.26
Eastern Euro, Slovenia       , Middle distilla, Category       , Residential ,2010,434,0.64,0.204
Eastern Euro, Slovenia       , Middle distilla, Rail           , Transport   ,1995,14,0.024,0.007
Eastern Euro, Slovenia       , Middle distilla, Rail           , Transport   ,2000,11,0.019,0.005
Eastern Euro, Slovenia       , Middle distilla, Rail           , Transport   ,2005,12,0.02,0.006
Eastern Euro, Slovenia       , Middle distilla, Rail           , Transport   ,2010,12,0.02,0.006
Eastern Euro, Slovenia       , Natural Gas    , Category       , Industrial  ,1995,22728.1,0,0.001
Eastern Euro, Slovenia       , Natural Gas    , Category       , Industrial  ,2000,28380.5,0,0.002
Eastern Euro, Slovenia       , Natural Gas    , Category       , Industrial  ,2005,29894.5,0,0.002
Eastern Euro, Slovenia       , Natural Gas    , Category       , Industrial  ,2010,25502.2,0,0.002
Eastern Euro, Slovenia       , Natural Gas    , Category       , Power       ,1995,563,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Power       ,2000,2742,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Power       ,2005,2705,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Power       ,2010,5245,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Residential ,1995,7536,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Residential ,2000,3597,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Residential ,2005,5768,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Residential ,2010,6389,0,0
Eastern Euro, Slovenia       , Natural Gas    , Category       , Transport   ,2010,237.3,0,0
Eastern Euro, Slovenia       , Petroleum Coke , Category       , Industrial  ,2005,47,0,0
Eastern Euro, Slovenia       , Petroleum Coke , Category       , Industrial  ,2010,31,0,0
Eastern Euro, Slovenia       , Waste/open     , *Dump burning  , Open burning,1995,5.3,0.008,0.008
Eastern Euro, Slovenia       , Waste/open     , *Dump burning  , Open burning,2000,5.9,0.009,0.009
Eastern Euro, Slovenia       , Waste/open     , *Open burning  , Open burning,1995,26.1,0.015,0.089
Eastern Euro, Slovenia       , Waste/open     , *Open burning  , Open burning,2000,28.8,0.016,0.099
Eastern Euro, Slovenia       , Wood           , Category       , Industrial  ,1995,185.1,0.014,0.057
Eastern Euro, Slovenia       , Wood           , Category       , Industrial  ,2000,109.2,0.008,0.034
Eastern Euro, Slovenia       , Wood           , Category       , Residential ,1995,173.5,0.083,0.933
Eastern Euro, Slovenia       , Wood           , Category       , Residential ,2000,164.4,0.079,0.884
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1950,5,0.001,0
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1955,10,0.001,0
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1960,10,0.001,0
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1965,8,0.001,0
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1970,141,0.015,0.004
Eastern Euro, Yugoslavia     , Aviation Gasoli, Aircraft       , Transport   ,1975,284,0.03,0.008
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1950,372,0.002,0.003
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1955,849,0.003,0.007
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1960,1388,0.006,0.011
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1965,1341,0.005,0.011
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1970,360,0.001,0.003
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1975,443,0.002,0.004
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1980,300,0.001,0.002
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Industrial  ,1985,2012,0.008,0.016
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Residential ,1970,21,0.003,0.003
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Residential ,1975,65,0.009,0.009
Eastern Euro, Yugoslavia     , Briquettes     , Category       , Residential ,1985,514,0.074,0.07
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1925,3975.2,0.349,4.612
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1930,4906.2,0.431,5.692
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1935,4002.2,0.352,4.643
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1940,6916.3,0.608,8.024
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1945,3405.2,0.292,3.837
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1950,11063.2,0.892,11.545
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1955,12594.3,0.938,11.903
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1960,19185.1,1.329,16.537
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1965,24774.8,1.633,20.017
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1970,7215,0.462,5.618
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1975,6176,0.391,4.728
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1980,2300,0.125,1.487
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Industrial  ,1985,1242,0.067,0.796
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Power       ,1970,12448,0.048,0.175
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Power       ,1975,21585,0.083,0.304
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Power       ,1980,33000,0.127,0.464
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Power       ,1985,57775,0.222,0.813
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1950,621.8,0.103,1.699
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1955,1399.7,0.232,3.825
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1960,2237.9,0.371,6.115
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1965,2969.2,0.492,8.113
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1970,3037.7,0.503,8.3
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1975,6650,1.101,18.17
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1980,4800,0.795,13.116
Eastern Euro, Yugoslavia     , Brown Coal     , Category       , Residential ,1985,6981,1.156,19.075
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1950,558.3,0.13,0.217
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1955,1358.4,0.297,0.495
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1960,1686.4,0.357,0.595
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1965,1738.8,0.362,0.603
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1970,1715,0.357,0.595
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1975,1770,0.368,0.614
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1980,3300,0.687,1.144
Eastern Euro, Yugoslavia     , Coking Coal    , *Coking        , Industrial  ,1985,4689,0.976,1.626
Eastern Euro, Yugoslavia     , Hard Coal      , *Intl shipping , Transport   ,1950,160,0.158,0.032
Eastern Euro, Yugoslavia     , Hard Coal      , *Intl shipping , Transport   ,1955,142,0.141,0.028
Eastern Euro, Yugoslavia     , Hard Coal      , *Intl shipping , Transport   ,1960,103,0.102,0.02
Eastern Euro, Yugoslavia     , Hard Coal      , *Intl shipping , Transport   ,1965,4,0.004,0.001
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1925,-321.6,-0.058,-0.012
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1935,-150.1,-0.027,-0.005
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1950,-48,-0.008,-0.002
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1955,-42.6,-0.006,-0.002
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1960,-30.9,-0.004,-0.001
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1965,-1.2,0,0
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1970,41,0.005,0.001
Eastern Euro, Yugoslavia     , Hard Coal      , Category       , Industrial  ,1975,230,0.028,0.008
