cou_abb,reg_abb,sector/activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,LPG,GAS,H2,REN,HYD,NUC,ELE,HT,Sum
INDI,WHIM,PP_EX_S,0.009532628,n.a,n.a,0.182079014,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.191611642
INDI,WHIM,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.52492994,n.a,n.a,n.a,n.a,n.a,n.a,11.52492994
INDI,WHIM,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,1.087939791,n.a,n.a,0.051548365,0.14049904,n.a,1.839818535,n.a,n.a,n.a,n.a,n.a,n.a,3.119805731
INDI,WHIM,PP_NEW_L,0.230987779,n.a,n.a,12.16768049,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.39866827
INDI,WHIM,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,17.24224324,5.166100624,-30.08156828,-3.021214113,-10.69443853
INDI,WHIM,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.239668331,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.239668331
INDI,WHIM,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.924570303,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.924570303
INDI,WHIM,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.376538174,0.013765382,0.006976051,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.397279607
INDI,WHIM,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000235419,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000235419
INDI,WHIM,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.299867116
INDI,WHIM,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,WHIM,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.324226888,n.a,n.a,0.02478812,n.a,n.a,n.a,n.a,n.a,n.a,3.349015008
INDI,WHIM,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.29690755,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.29690755
INDI,WHIM,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.15264465,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.15264465
INDI,WHIM,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.116462708,2.798485245,0.103711227,0.0177058,n.a,n.a,n.a,n.a,n.a,n.a,6.03636498
INDI,WHIM,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.038820903,1.144834873,n.a,0.02832928,n.a,n.a,n.a,n.a,n.a,n.a,2.211985056
INDI,WHIM,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.264228971,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.264228971
INDI,WHIM,SUM,0.849743136,0,0,34.65912437,0,0.007246046,57.14273722,0.442389815,6.11071153,28.01734402,19.98551371,6.68113415,20.56593627,0,0,17.24224324,5.166100624,20.25681976,2.846506322,219.9735502
INDI,JHAR,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.170126408,n.a,n.a,n.a,n.a,n.a,n.a,0.170126408
INDI,JHAR,CON_LOSS,0.001463511,n.a,n.a,0.081576834,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,44.00838483,6.640032251,50.73145743
INDI,JHAR,DOM,3.60530988,n.a,n.a,36.77793571,n.a,n.a,149.3021882,n.a,0.060954834,n.a,0.167318136,1.486705404,0.718389398,n.a,n.a,n.a,n.a,52.18255745,n.a,244.301359
INDI,JHAR,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.56,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.56
INDI,JHAR,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,IN_BO_CON,n.a,n.a,0.001601875,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.907135884,n.a,n.a,n.a,n.a,n.a,-6.624989477,-5.716251717
INDI,JHAR,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,31.04860275,n.a,5.841318233,1.543324405,n.a,n.a,0.902940863,n.a,n.a,n.a,n.a,n.a,-33.45766639,5.878519859
INDI,JHAR,IN_BO_OTH_L,0.299855814,n.a,n.a,15.73673338,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.03658919
INDI,JHAR,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.132029808,0.132029808,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-0.947954041,-0.683894426
INDI,JHAR,IN_OCTOT,0.334966935,n.a,n.a,191.9451528,n.a,0.707672594,2.37512273,0.115013896,15.27322914,6.934607782,4.249715101,1.290329638,2.547657022,n.a,n.a,n.a,n.a,22.19861688,56.00763917,303.9797237
INDI,JHAR,NONEN,n.a,n.a,n.a,n.a,n.a,0.030426113,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.030426113
INDI,JHAR,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.18,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.18
INDI,JHAR,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.47091099,n.a,n.a,n.a,n.a,n.a,n.a,0.47091099
INDI,JHAR,PP_EX_L,12.64406259,n.a,n.a,228.1421423,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,240.7862049
INDI,JHAR,PP_EX_S,0.258042094,n.a,n.a,4.928761462,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.186803556
INDI,JHAR,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.410415251,n.a,n.a,n.a,n.a,n.a,n.a,3.410415251
INDI,JHAR,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.544432393,n.a,n.a,n.a,n.a,n.a,n.a,0.544432393
INDI,JHAR,PP_NEW_L,6.25269021,n.a,n.a,329.3712632,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,335.6239534
INDI,JHAR,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.055942902,3.839150461,n.a,-166.3264989,-7.79050651,-170.2219121
INDI,JHAR,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.098868737,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.098868737
INDI,JHAR,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.352857508,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.352857508
INDI,JHAR,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.692977089,0.036929771,0.018715352,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.748622212
INDI,JHAR,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000653788,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000653788
INDI,JHAR,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.759319332,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.759319332
INDI,JHAR,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,JHAR,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.1267095,n.a,n.a,0.059272769,n.a,n.a,n.a,n.a,n.a,n.a,4.185982269
INDI,JHAR,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.506838,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.506838
INDI,JHAR,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.264741858,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.264741858
INDI,JHAR,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.868790156,4.853600736,0.278236517,0.042337692,n.a,n.a,n.a,n.a,n.a,n.a,9.042965102
INDI,JHAR,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.289596719,1.985563938,n.a,0.067740308,n.a,n.a,n.a,n.a,n.a,n.a,3.342900964
INDI,JHAR,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.927004232,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.927004232
INDI,JHAR,SUM,23.39639104,0,0.001601875,806.9835657,0,0.738098707,182.8579435,0.247043704,21.1755022,45.00168551,41.39773128,3.07398691,9.841358979,0,0.055942902,3.839150461,0,-47.93693977,13.826555,1104.499618
INDI,KARN,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,96.13807625,n.a,n.a,n.a,n.a,n.a,n.a,n.a,96.13807625
INDI,KARN,CON_LOSS,0.272125313,n.a,n.a,15.16839652,n.a,n.a,n.a,n.a,42.00884826,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,53.15838001,41.77464444,152.3823945
INDI,KARN,DOM,0.034561716,n.a,n.a,70.9126178,n.a,n.a,293.8049184,n.a,11.3453477,n.a,8.638197808,65.0697345,31.24122396,n.a,n.a,n.a,n.a,148.0391217,n.a,629.0857237
INDI,KARN,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.64,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.64
INDI,KARN,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,IN_BO_CHEM,0.147749379,n.a,n.a,1.154612112,n.a,n.a,9.40E-10,n.a,0.255854736,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-2.458141973,-0.899925745
INDI,KARN,IN_BO_CON,n.a,n.a,0.297852681,n.a,n.a,n.a,n.a,n.a,43.64664891,n.a,n.a,0.664339324,n.a,n.a,n.a,n.a,n.a,n.a,-41.68000536,2.928835552
INDI,KARN,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,57.50321028,n.a,10.81834675,2.858296346,n.a,n.a,1.672281318,n.a,n.a,n.a,n.a,n.a,-61.9648891,10.8872456
INDI,KARN,IN_BO_OTH_L,0.555344537,n.a,n.a,29.14503742,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,29.70038195
INDI,KARN,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,IN_OCTOT,0.2750927,n.a,n.a,30.29855243,n.a,0.038246036,1.690930997,0.081882321,2.400742992,5.488597729,7.87063634,0.130444242,7.437013543,n.a,n.a,n.a,n.a,76.22949318,104.7506781,236.6923106
INDI,KARN,NONEN,n.a,n.a,n.a,n.a,n.a,5.657431412,n.a,n.a,3.991645262,n.a,1.131656634,n.a,9.597650927,n.a,n.a,n.a,n.a,n.a,n.a,20.37838424
INDI,KARN,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.25565545,10.59,n.a,n.a,6.3207E-06,n.a,n.a,n.a,n.a,n.a,n.a,10.84566177
INDI,KARN,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.14827762,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.14827762
INDI,KARN,PP_EX_L,8.734897452,n.a,n.a,157.6074306,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,166.3423281
INDI,KARN,PP_EX_S,0.178263213,n.a,n.a,3.40493616,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.583199373
INDI,KARN,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,90.09229411,n.a,n.a,1.351674243,3.684092276,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,95.12806063
INDI,KARN,PP_NEW_L,4.319545824,n.a,n.a,227.5395417,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,231.8590875
INDI,KARN,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.436909582,36.23034362,17.09912214,-200.9082421,-49.01265945,-189.1545262
INDI,KARN,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.282401316,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.282401316
INDI,KARN,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,25.92132014,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,25.92132014
INDI,KARN,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.995716908,0.069957169,0.03545305,n.a,n.a,n.a,n.a,n.a,n.a,n.a,7.101127128
INDI,KARN,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002055302,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002055302
INDI,KARN,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.295767531,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.295767531
INDI,KARN,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KARN,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,15.46917646,n.a,n.a,0.177453777,n.a,n.a,n.a,n.a,n.a,n.a,15.64663024
INDI,KARN,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,61.87670585,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,61.87670585
INDI,KARN,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.996753004,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.996753004
INDI,KARN,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.50235293,18.27380508,0.527071752,0.126752698,n.a,n.a,n.a,n.a,n.a,n.a,33.42998246
INDI,KARN,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.834117644,7.475647532,n.a,0.202804317,n.a,n.a,n.a,n.a,n.a,n.a,12.51256949
INDI,KARN,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.78516956,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,14.78516956
INDI,KARN,SUM,14.51758013,0,0.297852681,535.2311248,0,5.695677448,443.0913538,0.081882321,124.8713677,131.5468623,96.48723554,162.5651191,50.45518686,0,7.436909582,36.23034362,17.09912214,76.51875279,-8.59037334,1693.535997
INDI,KERA,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,105.1687069,1.008622762,n.a,n.a,n.a,n.a,n.a,n.a,106.1773297
INDI,KERA,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,45.95490593,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,18.52379646,22.93950184,87.41820423
INDI,KERA,DOM,0.013000839,n.a,n.a,5.722968506,n.a,n.a,171.5801879,n.a,0.247951869,n.a,0.322389269,3.293862267,2.808930064,n.a,n.a,n.a,n.a,17.03654292,n.a,201.0258337
INDI,KERA,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.72,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.72
INDI,KERA,IN_BO,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KERA,IN_BO_CHEM,0.157892525,n.a,n.a,1.233877416,n.a,n.a,1.00E-09,n.a,0.120982155,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-2.626785887,-1.11403379
INDI,KERA,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,47.74655169,n.a,n.a,0.726743351,5.37810628,n.a,n.a,n.a,n.a,n.a,-22.88753316,30.96386816
INDI,KERA,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,31.44195781,n.a,5.915321953,1.562876797,n.a,n.a,0.91438023,n.a,n.a,n.a,n.a,n.a,-33.8815419,5.952994886
INDI,KERA,IN_BO_OTH_L,0.30365469,n.a,n.a,15.93610221,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,16.2397569
INDI,KERA,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KERA,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.562602309,0.562602309,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,-4.039399456,-2.914194837
INDI,KERA,IN_OCTOT,0.055618822,n.a,n.a,11.45213395,n.a,0.030442676,5.291082735,0.256217513,0.371028368,2.944428149,4.303554784,0.05519065,5.515370675,n.a,n.a,n.a,n.a,31.62852248,62.60793867,124.5115295
INDI,KERA,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.887468859,n.a,0.535109339,n.a,10.25653949,n.a,n.a,n.a,n.a,n.a,n.a,12.67911769
INDI,KERA,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.22874435,8.92,n.a,n.a,0.001521998,n.a,n.a,n.a,n.a,n.a,n.a,9.150266348
INDI,KERA,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,11.10154558,n.a,n.a,n.a,2.791874286,n.a,n.a,n.a,n.a,n.a,n.a,13.89341986
INDI,KERA,PP_EX_L,1.297187709,n.a,n.a,23.40570372,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,24.70289143
INDI,KERA,PP_EX_S,0.026473219,n.a,n.a,0.50565463,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.532127848
INDI,KERA,PP_EX_WB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KERA,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KERA,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
INDI,KERA,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,20.21921522,n.a,n.a,n.a,n.a,n.a,n.a,20.21921522
INDI,KERA,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
