cou_abb,reg_abb,Sector/Activity,BC1,BC2,HC1,HC2,HC3,DC,OS1,OS2,HF,MD,GSL,GAS,REN,NOF,Sum
LUXE,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.14E-05,n.a,n.a,n.a,n.a,8.14E-05
LUXE,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.01E-05,n.a,n.a,n.a,n.a,6.01E-05
LUXE,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00032761,n.a,n.a,n.a,n.a,0.00032761
LUXE,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.025740758,n.a,n.a,n.a,n.a,0.025740758
LUXE,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.31E-07,n.a,n.a,n.a,4.31E-07
LUXE,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.008003036,0.009221511,n.a,n.a,n.a,0.017224547
LUXE,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000655219,2.15E-05,n.a,n.a,n.a,0.000676765
LUXE,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.53E-05,n.a,n.a,n.a,3.53E-05
LUXE,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
LUXE,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.00066,0.00066
LUXE,WHOL,SUM,0,0,0.474458971,0,0,0.014436887,0.11371147,0,0.048125863,1.164254573,0.063972849,0,0,0.72266,2.601620613
MALT,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,DOM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000575872,n.a,n.a,n.a,0.000575872
MALT,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000598685,n.a,n.a,n.a,n.a,n.a,0.000598685
MALT,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.056187899,n.a,n.a,n.a,n.a,n.a,0.056187899
MALT,WHOL,IN_BO_OTH_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,IN_BO_OTH_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003145755,n.a,n.a,n.a,n.a,n.a,0.003145755
MALT,WHOL,IN_OC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.216399879,n.a,n.a,n.a,n.a,n.a,0.216399879
MALT,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.15488864,n.a,n.a,n.a,n.a,n.a,0.15488864
MALT,WHOL,PP_EX_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,10.08253803,0.368874423,n.a,n.a,n.a,n.a,10.45141245
MALT,WHOL,PP_EX_S,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.29E-08,n.a,n.a,n.a,n.a,n.a,1.29E-08
MALT,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.2185,0.2185
MALT,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0174,0.0174
MALT,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.070588235,n.a,n.a,n.a,n.a,0.070588235
MALT,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.070588235,n.a,n.a,n.a,n.a,0.070588235
MALT,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.004705882,n.a,n.a,n.a,n.a,0.004705882
MALT,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.010964978,n.a,n.a,n.a,0.010964978
MALT,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002823529,8.93E-06,n.a,n.a,n.a,0.002832458
MALT,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.004235294,1.14E-07,n.a,n.a,n.a,0.004235408
MALT,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.061411765,n.a,n.a,n.a,n.a,0.061411765
MALT,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003350414,0.012963198,n.a,n.a,n.a,0.016313611
MALT,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.005294118,0.000177138,n.a,n.a,n.a,0.005471255
MALT,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.000217231,n.a,n.a,n.a,0.000217231
MALT,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.002898947,0.002898947
MALT,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
MALT,WHOL,SUM,0,0,0,0,0,0,0,0,10.5137589,0.591871896,0.024907459,0,0,0.238798947,11.3693372
NETH,WHOL,CON_COMB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.499469893,n.a,n.a,n.a,n.a,n.a,8.499469893
NETH,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,DOM,0.163536408,n.a,0.506299676,n.a,n.a,n.a,0.399149415,n.a,0.254452518,0.376414229,0.010306627,n.a,n.a,n.a,1.710158873
NETH,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,IN_BO_CHEM,n.a,n.a,n.a,n.a,n.a,n.a,0.002470987,n.a,0.063827433,n.a,0.000119433,n.a,n.a,n.a,0.066417854
NETH,WHOL,IN_BO_CON,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.439613067,n.a,n.a,n.a,n.a,n.a,0.439613067
NETH,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.117140483,n.a,0.563306262,n.a,n.a,n.a,n.a,n.a,0.680446746
NETH,WHOL,IN_BO_OTH_L,0.022307318,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.022307318
NETH,WHOL,IN_BO_OTH_S,0.007430818,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.007430818
NETH,WHOL,IN_BO_PAP,n.a,n.a,n.a,n.a,n.a,n.a,0.003747986,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003747986
NETH,WHOL,IN_OC,n.a,n.a,0.113724455,n.a,n.a,0.439427094,0.012899531,n.a,2.950826608,n.a,0.0008175,1.235422314,n.a,n.a,4.753117502
NETH,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.4,5.4
NETH,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001336454,n.a,n.a,n.a,n.a,0.001336454
NETH,WHOL,PP_EX_L,n.a,n.a,9.79334216,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.79334216
NETH,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,0.827337381,0.003256941,0.737550508,0.033419693,0.100345664,n.a,n.a,n.a,1.701910186
NETH,WHOL,PP_EX_S,n.a,n.a,0.302886871,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.302886871
NETH,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.025055713,0.00609927,n.a,n.a,n.a,n.a,n.a,n.a,0.031154982
NETH,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.054240185,0.008252248,0.118088089,n.a,0.017411152,n.a,n.a,n.a,0.197991675
NETH,WHOL,PP_NEW_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.017,0.017
NETH,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.863766987,0.863766987
NETH,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.67425,0.67425
NETH,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.6295365,0.6295365
NETH,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0936,0.0936
NETH,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,20.55085765,20.55085765
NETH,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.419235015,1.419235015
NETH,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.545421143,2.545421143
NETH,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.918247677,n.a,n.a,n.a,n.a,0.918247677
NETH,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.735667222,n.a,n.a,n.a,n.a,0.735667222
NETH,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.093255318,n.a,n.a,n.a,0.093255318
NETH,WHOL,TRA_OT_CNS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.334260296,0.007714645,n.a,n.a,n.a,0.341974941
NETH,WHOL,TRA_OT_INW,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.186046731,0.001,n.a,n.a,n.a,1.187046731
NETH,WHOL,TRA_OT_LB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,TRA_OT_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.003478261,n.a,n.a,n.a,0.003478261
NETH,WHOL,TRA_OT_RAI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.065659215,n.a,n.a,n.a,n.a,0.065659215
NETH,WHOL,TRA_RD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
NETH,WHOL,TRA_RD_HDB,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.020537711,8.42E-08,n.a,n.a,n.a,0.020537796
NETH,WHOL,TRA_RD_HDT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.243408348,n.a,n.a,n.a,n.a,0.243408348
NETH,WHOL,TRA_RD_LD2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.48E-05,n.a,n.a,n.a,8.48E-05
NETH,WHOL,TRA_RD_LD4C,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.194979562,0.075146845,n.a,n.a,n.a,0.270126407
NETH,WHOL,TRA_RD_LD4T,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.163138909,0.00056021,n.a,n.a,n.a,0.163699119
NETH,WHOL,TRA_RD_M4,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001773176,n.a,n.a,n.a,0.001773176
NETH,WHOL,WASTE_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.0045,0.0045
NETH,WHOL,WASTE_FLR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.040019089,0.040019089
NETH,WHOL,WASTE_RES,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.009585,0.009585
NETH,WHOL,SUM,0.193274544,0,10.71625316,0,0,0.439427094,1.442041682,0.017608459,13.62713438,4.273116046,0.312013686,1.235422314,0,32.24777138,64.50406275
POLA,WHOL,CON_COMB,0.136856995,n.a,1.553093781,n.a,n.a,0.010738004,0.000144024,0.00544685,13.03547668,0.124287867,0.001336293,n.a,n.a,n.a,14.8673805
POLA,WHOL,CON_LOSS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,DOM,4.771105098,n.a,198.5033684,n.a,n.a,3.762311382,4.736399666,n.a,3.527706882,8.61460709,0.011479113,n.a,n.a,n.a,223.9269776
POLA,WHOL,DOM_LIGHT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,IN_BO_CHEM,n.a,n.a,2.4150986,n.a,n.a,0.265817301,0.22089105,n.a,0.660724208,n.a,n.a,n.a,n.a,n.a,3.562531159
POLA,WHOL,IN_BO_CON,0.062548251,n.a,5.435186294,n.a,n.a,0.005214356,0.008909251,n.a,2.434249402,n.a,0.000533205,n.a,n.a,n.a,7.94664076
POLA,WHOL,IN_BO_OTH,n.a,n.a,n.a,n.a,n.a,0.291889081,0.434904163,n.a,0.060055676,n.a,0.003794734,n.a,n.a,n.a,0.790643655
POLA,WHOL,IN_BO_OTH_L,0.025430337,n.a,19.93381566,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,19.95924599
POLA,WHOL,IN_BO_OTH_S,0.010781022,n.a,8.543042025,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,8.553823047
POLA,WHOL,IN_BO_PAP,n.a,n.a,0.560239378,n.a,n.a,0.005214356,0.375707808,n.a,0.273628107,n.a,n.a,n.a,n.a,n.a,1.214789649
POLA,WHOL,IN_OC,0.079231277,n.a,8.926047466,n.a,n.a,1.751429324,0.279739586,n.a,2.492139242,1.322845971,0.009510188,n.a,n.a,n.a,14.86094305
POLA,WHOL,NONEN,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,OTHER_SO2,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PP_ENG,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.294493965,0.002751486,n.a,n.a,n.a,n.a,0.29724545
POLA,WHOL,PP_EX_L,284.5563747,n.a,457.5119949,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,742.0683696
POLA,WHOL,PP_EX_OTH,n.a,n.a,n.a,n.a,n.a,n.a,1.03039002,n.a,24.79479852,0.137574288,n.a,n.a,n.a,n.a,25.96276282
POLA,WHOL,PP_EX_S,31.61737497,n.a,45.59062067,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,77.20799564
POLA,WHOL,PP_IGCC,n.a,n.a,n.a,n.a,n.a,n.a,0.001240174,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.001240174
POLA,WHOL,PP_IGCC_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PP_MOD,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PP_MOD_CCS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PP_NEW,n.a,n.a,n.a,n.a,n.a,n.a,0.138132438,n.a,0.030122398,n.a,n.a,n.a,n.a,n.a,0.168254836
POLA,WHOL,PP_NEW_L,3.925322857,n.a,2.679950273,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,6.60527313
POLA,WHOL,PP_TOTAL,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PR_BRICK,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PR_CEM,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,12.0175,12.0175
POLA,WHOL,PR_COKE,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,3.199109639,3.199109639
POLA,WHOL,PR_GLASS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.4094,1.4094
POLA,WHOL,PR_LIME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,2.181052795,2.181052795
POLA,WHOL,PR_NIAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PR_OT_NFME,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,9.844825414,9.844825414
POLA,WHOL,PR_PIGI,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,PR_PULP,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.2036,4.2036
POLA,WHOL,PR_REF,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,13.2297567,13.2297567
POLA,WHOL,PR_SINT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,4.496040353,4.496040353
POLA,WHOL,PR_SUAC,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,5.299458385,5.299458385
POLA,WHOL,TRA_OT,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,TRA_OTS,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,TRA_OTS_L,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.578313253,n.a,n.a,n.a,n.a,n.a,0.578313253
POLA,WHOL,TRA_OTS_M,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0
POLA,WHOL,TRA_OT_AGR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,1.04591904,n.a,n.a,n.a,n.a,1.04591904
POLA,WHOL,TRA_OT_AIR,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,n.a,0.040119048,n.a,n.a,n.a,0.040119048
