"FAOST_CODE","Year","X3D_Rice.Cultivation","X3B_Manure.management","X3E_Enteric.fermentation"
"14","1980",NA,"0.1627","1.516"
"14","1981",NA,"0.1669","1.5548"
"14","1982",NA,"0.1672","1.4658"
"14","1983",NA,"0.1633","1.4792"
"14","1984",NA,"0.1481","1.482"
"14","1985",NA,"0.1454","1.447"
"14","1986",NA,"0.1518","1.553"
"14","1987",NA,"0.1579","1.6646"
"14","1988",NA,"0.1658","1.7706"
"14","1989",NA,"0.1826","2.1546"
"14","1990",NA,"0.1605","2.0798"
"14","1991",NA,"0.1593","2.0793"
"14","1992",NA,"0.1496","2.1077"
"14","1993",NA,"0.1455","1.952"
"14","1994",NA,"0.1499","1.9474"
"14","1995",NA,"0.1549","1.9512"
"14","1996",NA,"0.1596","1.952"
"14","1997",NA,"0.1533","1.7862"
"14","1998",NA,"0.1509","1.726"
"14","1999",NA,"0.1478","1.6064"
"14","2000",NA,"0.1377","1.4842"
"14","2001",NA,"0.123","1.3755"
"14","2002",NA,"0.1143","1.2671"
"14","2003",NA,"0.1183","1.1651"
"14","2004",NA,"0.1327","1.0583"
"14","2005",NA,"0.1323","0.9444"
"14","2006",NA,"0.1328","0.802"
"14","2007",NA,"0.1348","0.7185"
"14","2008",NA,"0.1357","0.7659"
"14","2009",NA,"0.1385","0.8308"
"14","2010",NA,"0.1399","0.8479"
"14","2011",NA,"0.1404","0.832"
"14","2012",NA,"0.1419","0.8483"
"14","2013",NA,"0.1432","0.862"
"14","2014",NA,"0.1424","0.8539"
"14","2030",NA,"0.2309","0.9693"
"14","2050",NA,"0.3747","1.1546"
"15","1961",NA,"46.6787","225.9411"
"15","1962",NA,"49.7138","234.8143"
"15","1963",NA,"49.0541","235.4769"
"15","1964",NA,"45.5792","221.3718"
"15","1965",NA,"47.2323","224.8966"
"15","1966",NA,"48.3958","230.9879"
"15","1967",NA,"50.0851","231.248"
"15","1968",NA,"52.8306","234.2685"
"15","1969",NA,"54.3396","238.2055"
"15","1970",NA,"57.9797","240.2652"
"15","1971",NA,"61.9875","239.4393"
"15","1972",NA,"61.5683","233.7172"
"15","1973",NA,"64.8751","242.3916"
"15","1974",NA,"68.4073","251.9237"
"15","1975",NA,"67.8673","251.1346"
"15","1976",NA,"67.2474","245.805"
"15","1977",NA,"67.9923","245.9674"
"15","1978",NA,"68.604","245.5917"
"15","1979",NA,"69.1639","249.597"
"15","1980",NA,"68.9007","250.4828"
"15","1981",NA,"68.8885","250.0143"
"15","1982",NA,"69.0417","247.4476"
"15","1983",NA,"69.7023","250.9263"
"15","1984",NA,"70.5578","255.3563"
"15","1985",NA,"70.7149","255.4515"
"15","1986",NA,"70.9852","251.8121"
"15","1987",NA,"72.9866","252.3413"
"15","1988",NA,"72.9751","248.8835"
"15","1989",NA,"74.956","248.8349"
"15","1990",NA,"76.5327","252.6539"
"15","1991",NA,"76.4012","255.3092"
"15","1992",NA,"76.205","250.0991"
"15","1993",NA,"77.6966","246.4504"
"15","1994",NA,"77.7453","245.2617"
"15","1995",NA,"78.797","249.2288"
"15","1996",NA,"79.3308","247.0435"
"15","1997",NA,"78.2745","241.3331"
"15","1998",NA,"79.3886","236.0358"
"15","1999",NA,"81.7231","248.112"
"16","1961","843.2615","51.365","677.92"
"16","1962","864.2194","53.1423","700.53"
"16","1963","895.3947","54.9417","723.5"
"16","1964","917.3581","59.0934","779.627"
"16","1965","930.4317","58.1787","764.27"
"16","1966","902.055","60.5237","790.88"
"16","1967","983.0064","62.0941","809.74"
"16","1968","968.3647","63.8233","830.5"
"16","1969","1025.2116","65.2525","847.96"
"16","1970","985.3323","67.2211","872.1511"
"16","1971","924.1896","66.1317","861.94"
"16","1972","957.193","65.5254","858.017"
"16","1973","981.9027","62.742","824.6862"
"16","1974","973.3438","64.0261","842.7338"
"16","1975","1026.7889","65.309","860.8376"
"16","1976","982.2758","67.4399","888.4133"
"16","1977","996.7486","68.745","908.9676"
"16","1978","1004.1196","78.4499","1027.7386"
"16","1979","1009.8889","81.993","1073.747"
"16","1980","1024.7077","59.9531","772.902"
"16","1981","1039.8159","60.9579","785.0632"
"16","1982","1052.2221","61.7539","795.066"
"16","1983","968.0029","62.678","806.378"
"16","1984","1016.2102","61.2834","800.1277"
"16","1985","1033.5781","62.3224","814.838"
"16","1986","1054.5497","63.3249","828.89"
"16","1987","1026.0253","64.3591","843.4732"
"16","1988","1016.2887","65.4448","858.8182"
"16","1989","1041.5319","66.5431","874.6882"
"16","1990","1037.2728","67.7501","891.633"
"16","1991","1018.3036","68.3192","900.8062"
"16","1992","1011.7346","69.4608","917.62"
"16","1993","984.6166","70.6167","934.31"
"16","1994","985.9784","71.7222","951.793"
"16","1995","989.199","72.8861","970.379"
"16","1996","1013.88","68.8999","929.65"
"16","1997","1020.1422","69.5784","939.07"
"16","1998","1005.9119","69.0903","929.62"
"16","1999","1064.8677","69.883","937.505"
"16","2000","1073.6407","70.6058","944.66"
"16","2001","1059.7034","71.2627","950.685"
"16","2002","1070.6374","72.4696","969.28"
"16","2003","1066.069","73.5462","983.98"
"16","2004","1018.6613","74.473","996.55"
"16","2005","1046.0923","75.5325","1010.97"
"16","2006","1051.5526","76.7425","1027.56"
"16","2007","1051.155","77.8511","1042.53"
"16","2008","1121.1475","78.7709","1057.002"
"16","2009","1128.5411","79.7923","1072.276"
"16","2010","1145.9826","80.7954","1088.129"
"16","2011","1145.8832","81.7572","1103.066"
"16","2012","1135.4462","82.6822","1116.095"
"16","2013","1169.938","83.3935","1124.669"
"16","2014","1174.908","84.1609","1132.984"
"16","2030","1085.8389","92.1138","1184.6433"
"16","2050","1078.9038","106.2299","1328.6306"
"17","1961",NA,"0.1216","0.1713"
"17","1962",NA,"0.1243","0.1613"
"17","1963",NA,"0.131","0.167"
"17","1964",NA,"0.1386","0.1955"
"17","1965",NA,"0.1516","0.2046"
"17","1966",NA,"0.1617","0.2259"
"17","1967",NA,"0.1513","0.2148"
"17","1968",NA,"0.1217","0.1707"
"17","1969",NA,"0.0836","0.1265"
"17","1970",NA,"0.0775","0.1032"
"17","1971",NA,"0.0762","0.1024"
"17","1972",NA,"0.0668","0.0979"
"17","1973",NA,"0.067","0.0956"
"17","1974",NA,"0.0449","0.0667"
"17","1975",NA,"0.051","0.072"
"17","1976",NA,"0.0538","0.0706"
"17","1977",NA,"0.0665","0.0789"
"17","1978",NA,"0.072","0.0804"
"17","1979",NA,"0.0766","0.0903"
"17","1980",NA,"0.0856","0.099"
"17","1981",NA,"0.0882","0.1009"
"17","1982",NA,"0.0899","0.0993"
"17","1983",NA,"0.0911","0.0959"
"17","1984",NA,"0.0865","0.0901"
"17","1985",NA,"0.0811","0.0826"
"17","1986",NA,"0.0726","0.0694"
"17","1987",NA,"0.0752","0.081"
"17","1988",NA,"0.0718","0.0825"
"17","1989",NA,"0.0714","0.095"
"17","1990",NA,"0.0742","0.0981"
"17","1991",NA,"0.0735","0.0992"
"17","1992",NA,"0.0702","0.0956"
"17","1993",NA,"0.0721","0.0922"
"17","1994",NA,"0.0715","0.0962"
"17","1995",NA,"0.0536","0.0826"
"17","1996",NA,"0.0475","0.0767"
"17","1997",NA,"0.0473","0.0764"
"17","1998",NA,"0.0493","0.0782"
"17","1999",NA,"0.0503","0.079"
"17","2000",NA,"0.0512","0.0797"
"17","2001",NA,"0.0515","0.0805"
"17","2002",NA,"0.0531","0.082"
"17","2003",NA,"0.0515","0.0805"
"17","2004",NA,"0.0475","0.0767"
"17","2005",NA,"0.0494","0.0769"
"17","2006",NA,"0.0496","0.0771"
"17","2007",NA,"0.0521","0.0773"
"17","2008",NA,"0.056","0.0855"
"17","2009",NA,"0.056","0.0851"
"17","2010",NA,"0.0552","0.0847"
"17","2011",NA,"0.056","0.0855"
"17","2012",NA,"0.056","0.086"
"17","2013",NA,"0.056","0.086"
"17","2014",NA,"0.0562","0.0865"
"17","2030",NA,"0.0683","0.0895"
"17","2050",NA,"0.094","0.1103"
"18","1961","2.129","0.6929","7.7525"
"18","1962","2.1865","0.7119","7.967"
"18","1963","2.2441","0.7281","8.1554"
"18","1964","2.3016","0.7476","8.3735"
"18","1965","2.3591","0.7665","8.5864"
"18","1966","2.4167","0.782","8.7615"
"18","1967","2.4742","0.8007","8.9712"
"18","1968","2.5318","0.8184","9.1795"
"18","1969","2.5893","0.836","9.3947"
"18","1970","2.6468","0.8553","9.6325"
"18","1971","2.7044","0.874","9.8658"
"18","1972","2.7619","0.894","10.1056"
"18","1973","2.8195","0.9104","10.3113"
"18","1974","2.877","0.9289","10.5386"
"18","1975","2.9345","0.9514","10.8135"
"18","1976","2.9921","0.979","11.1361"
"18","1977","3.0496","1.0005","11.3934"
"18","1978","3.1072","1.0254","11.6895"
"18","1979","3.1647","1.0432","11.9154"
"18","1980","3.2568","1.0614","12.1491"
"18","1981","3.2222","1.1001","12.567"
"18","1982","3.3373","1.1393","13.0819"
"18","1983","3.4524","1.1802","13.6258"
"18","1984","3.5228","1.2246","14.2216"
"18","1985","3.6826","1.271","14.853"
"18","1986","4.0278","1.3258","14.8199"
"18","1987","4.258","1.3259","15.3759"
"18","1988","2.9955","1.3203","15.4739"
"18","1989","2.9921","1.3348","15.6368"
"18","1990","3.026","1.3967","16.3738"
"18","1991","3.012","1.3673","16.0118"
"18","1992","2.9485","1.2842","15.022"
"18","1993","2.9973","1.2825","15.0159"
"18","1994","3.2222","1.2828","15.0253"
"18","1995","3.4524","1.4051","16.5169"
"18","1996","3.4977","1.3773","15.8796"
"18","1997","3.5091","1.3566","15.9101"
"18","1998","3.5943","1.3618","15.8948"
"18","1999","3.6607","1.4223","16.6514"
"18","2000","2.9921","1.3378","15.7732"
"18","2001","2.6468","1.2851","14.9732"
"18","2002","2.1529","1.2667","14.7904"
"18","2003","2.2594","1.2946","15.18"
"18","2004","2.1695","1.3028","15.3551"
"18","2005","2.9088","1.3875","16.6286"
"18","2006","3.0388","1.3261","15.8813"
"18","2007","3.1675","1.3557","16.2191"
"18","2008","2.2275","1.2779","15.2075"
"18","2009","2.7295","1.2475","15.0811"
"18","2010","2.6255","1.2449","15.1142"
"18","2011","2.7979","1.216","14.7458"
"18","2012","2.4335","1.2393","14.7417"
"18","2013","2.4497","1.2311","15.0152"
"18","2014","2.3429","1.0711","13.1119"
"18","2030","3.1252","1.6335","19.3726"
"18","2050","3.0131","1.898","22.3213"
"19","1961","1.6633","6.612","200.6098"
"19","1962","1.8713","6.8051","206.5658"
"19","1963","2.03","6.995","212.3448"
"19","1964","2.2","7.1235","216.209"
"19","1965","2.295","7.3529","221.2635"
"19","1966","2.3467","7.5273","225.7505"
"19","1967","2.1501","7.7601","232.3489"
"19","1968","2.7325","8.0273","238.0433"
"19","1969","3.8192","8.3041","242.8665"
"19","1970","3.8588","8.5634","250.0863"
"19","1971","3.7415","8.8927","260.2137"
"19","1972","3.591","9.2037","271.6191"
"19","1973","3.269","9.4804","280.0258"
"19","1974","3.731","10.1077","307.7176"
"19","1975","5.2325","10.5533","319.5177"
"19","1976","5.0253","10.9711","332.1453"
"19","1977","4.8521","11.4079","345.856"
"19","1978","4.4198","12.1421","383.8281"
"19","1979","3.6029","12.3305","398.4705"
"19","1980","4.6298","12.4475","402.8302"
"19","1981","4.4352","12.2575","391.7994"
"19","1982","3.8007","12.2476","394.6736"
"19","1983","3.0498","13.0153","440.6383"
"19","1984","7.9761","11.3659","391.9372"
"19","1985","7.8954","12.0245","418.3232"
"19","1986","6.454","11.3722","384.1032"
"19","1987","6.5415","11.8928","401.4851"
"19","1988","6.7361","12.2507","411.6545"
"19","1989","7.3563","12.5726","418.0694"
"19","1990","7.6567","11.124","389.9713"
"19","1991","8.0192","11.4098","395.553"
"19","1992","8.7509","11.6876","404.4142"
"19","1993","8.7665","12.1375","412.6983"
"19","1994","9.5472","12.6028","422.5631"
"19","1995","9.099","12.9784","432.9816"
"19","1996","9.1676","13.3608","443.8075"
"19","1997","8.8323","13.821","455.1362"
"19","1998","9.9444","14.3246","465.4633"
"19","1999","12.6861","14.9055","479.4192"
"19","2000","10.9418","15.3672","510.3491"
"19","2001","10.2276","15.1143","489.5634"
"19","2002","9.0919","15.62","505.0773"
"19","2003","9.8823","16.0858","517.909"
"19","2004","10.6535","16.6684","531.2043"
"19","2005","13.1867","17.5101","544.5425"
"19","2006","11.7879","18.2706","557.6768"
"19","2007","11.9003","19.0052","570.5988"
"19","2008","10.8781","19.566","583.0873"
"19","2009","13.0763","20.3599","605.5392"
"19","2010","13.5966","21.1231","612.535"
"19","2011","12.4791","21.97","638.3402"
"19","2012","11.0251","22.2571","654.4858"
"19","2013","10.2526","22.7649","671.086"
"19","2014","10.7675","23.0235","675.2418"
"19","2030","14.9721","20.1528","572.2201"
"19","2050","16.0822","22.0201","584.2092"
"20","1961",NA,"1.7161","54.3756"
"20","1962",NA,"1.7489","55.4311"
"20","1963",NA,"1.7438","55.2417"
"20","1964",NA,"1.7349","54.978"
"20","1965",NA,"1.4351","45.7524"
"20","1966",NA,"1.2252","39.2921"
"20","1967",NA,"1.442","46.0804"
"20","1968",NA,"1.6218","51.3726"
"20","1969",NA,"1.8933","59.6214"
"20","1970",NA,"1.9598","61.6901"
"20","1971",NA,"2.0358","63.6455"
"20","1972",NA,"2.3348","72.8219"
"20","1973",NA,"2.3957","74.595"
"20","1974",NA,"2.6093","80.99"
"20","1975",NA,"2.843","88.086"
"20","1976",NA,"3.137","97.169"
"20","1977",NA,"3.3763","104.607"
"20","1978",NA,"3.1707","98.2042"
"20","1979",NA,"3.1345","97.2529"
"20","1980",NA,"3.2197","99.8001"
"20","1981",NA,"3.2754","101.4133"
"20","1982",NA,"3.3026","102.1275"
"20","1983",NA,"3.168","98.1627"
"20","1984",NA,"3.0493","94.4212"
"20","1985",NA,"2.8855","88.9837"
"20","1986",NA,"2.7972","86.19"
"20","1987",NA,"2.7604","84.9332"
"20","1988",NA,"2.9674","90.8065"
"20","1989",NA,"3.1397","95.9864"
"20","1990",NA,"3.3585","102.6593"
"20","1991",NA,"2.9357","89.191"
"20","1992",NA,"2.6887","80.8095"
"20","1993",NA,"2.4575","73.162"
"20","1994",NA,"2.7547","82.4119"
"20","1995",NA,"3.4231","101.421"
"20","1996",NA,"3.0602","90.467"
"20","1997",NA,"3.1124","91.729"
"20","1998",NA,"3.1745","93.51"
"20","1999",NA,"3.3741","99.5"
"20","2000",NA,"3.4009","100.774"
"20","2001",NA,"3.2731","96.422"
"20","2002",NA,"2.7719","80.0209"
"20","2003",NA,"2.7367","79.016"
"20","2004",NA,"2.7941","80.626"
"20","2005",NA,"2.9366","84.879"
"20","2006",NA,"2.9744","85.531"
"20","2007",NA,"2.9273","84.7103"
"20","2008",NA,"3.0565","88.3824"
"20","2009",NA,"3.2833","94.8105"
"20","2010",NA,"3.4333","102.2523"
"20","2011",NA,"3.3198","98.6967"
"20","2012",NA,"2.9204","87.9347"
"20","2013",NA,"2.7525","82.3829"
"20","2014",NA,"2.7766","82.9435"
"20","2030",NA,"4.082","117.6869"
"20","2050",NA,"4.8367","139.6515"
"21","1961","206.1854","96.7499","3483.8795"
"21","1962","217.6037","99.1519","3587.9367"
"21","1963","241.7681","102.3326","3710.6384"
"21","1964","271.6862","105.5227","3833.5982"
"21","1965","300.0436","108.8887","3967.1369"
"21","1966","260.1551","112.0613","4102.7776"
"21","1967","278.7529","114.8681","4225.1356"
"21","1968","289.6535","118.2698","4361.453"
"21","1969","300.1606","121.6531","4507.4324"
"21","1970","323.4466","124.8478","4649.8815"
"21","1971","309.4693","128.9083","4830.8096"
"21","1972","294.4593","134.8584","5085.3"
"21","1973","311.4723","139.1535","5228.925"
"21","1974","303.0308","145.8225","5533.2371"
"21","1975","344.6953","150.4102","5685.2258"
"21","1976","432.4049","159.3111","6203.3928"
"21","1977","389.2462","163.6213","6533.5602"
"21","1978","365.3035","162.5112","6511.7816"
"21","1979","354.1675","167.9909","6661.4351"
"21","1980","405.5542","177.7193","7241.8903"
"21","1981","396.3711","179.629","7410.5572"
"21","1982","391.3617","182.6339","7509.2356"
"21","1983","331.8319","181.4279","7546.3478"
"21","1984","347.6317","186.4346","7763.6372"
"21","1985","308.8648","187.6364","7819.9032"
"21","1986","363.1866","192.8877","8059.2923"
"21","1987","389.761","197.1021","8267.8455"
"21","1988","387.2255","200.9856","8500.8491"
"21","1989","341.3102","207.2792","8776.7171"
"21","1990","256.377","211.365","8956.8503"
"21","1991","267.7391","218.4075","9259.8221"
"21","1992","304.4688","221.7704","9386.0366"
"21","1993","286.5593","222.0339","9414.2435"
"21","1994","286.7854","226.9344","9598.2571"
"21","1995","284.1052","231.9245","9780.8789"
"21","1996","211.3649","218.4137","9449.9519"
"21","1997","198.6561","222.8665","9638.3981"
"21","1998","198.9205","225.1493","9742.1052"
"21","1999","247.71","228.3725","9832.491"
"21","2000","237.4476","235.3749","10142.9237"
"21","2001","204.1459","243.7476","10514.1595"
"21","2002","204.3557","252.4901","11024.9213"
"21","2003","206.6287","263.4683","11605.6098"
"21","2004","242.5053","273.7673","12123.7274"
"21","2005","254.3739","278.6714","12288.8238"
"21","2006","192.9908","278.771","12224.8379"
"21","2007","187.7948","275.3799","11876.6259"
"21","2008","185.18","280.2064","12028.5568"
"21","2009","186.5675","284.8502","12208.5714"
"21","2010","176.8509","290.3574","12460.719"
"21","2011","178.8278","294.6849","12655.8296"
"21","2012","156.7672","291.5803","12549.6483"
"21","2013","152.8608","290.2063","12583.5982"
"21","2014","152.0634","293.9195","12622.3112"
"21","2030","178.2021","331.6648","14232.6951"
"21","2050","179.3229","356.0928","15346.6095"
"22","1990",NA,"0.0078","0.0339"
"23","1961","0.0327","0.0475","1.3795"
"23","1962","0.0318","0.0483","1.434"
"23","1963","0.0355","0.051","1.5988"
"23","1964","0.0486","0.0557","1.8076"
"23","1965","0.0723","0.0599","1.9924"
"23","1966","0.0519","0.0642","2.0951"
"23","1967","0.0581","0.0617","2.0163"
"23","1968","0.0501","0.0624","2.0224"
"23","1969","0.0471","0.0644","2.0838"
"23","1970","0.0497","0.0679","2.2026"
"23","1971","0.0871","0.0732","2.3469"
"23","1972","0.0943","0.0766","2.4461"
"23","1973","0.0903","0.0792","2.5627"
"23","1974","0.1138","0.0842","2.7437"
"23","1975","0.1246","0.0889","2.8779"
"23","1976","0.1201","0.0898","2.9825"
"23","1977","0.0963","0.0897","2.986"
"23","1978","0.0736","0.0877","2.9727"
"23","1979","0.0782","0.0889","3.0285"
"23","1980","0.0918","0.0886","3.0262"
"23","1981","0.1112","0.0894","3.0312"
"23","1982","0.0936","0.0918","3.0408"
"23","1983","0.0663","0.0967","3.0539"
"23","1984","0.0706","0.0999","3.0628"
"23","1985","0.0687","0.1004","2.9764"
"23","1986","0.0428","0.1019","2.9993"
"23","1987","0.0504","0.1072","3.0145"
"23","1988","0.056","0.1077","3.0726"
"23","1989","0.1165","0.0998","3.2436"
"23","1990","0.0896","0.1226","3.6302"
"23","1991","0.1576","0.1221","3.3094"
"23","1992","0.1236","0.1448","4.0393"
"23","1993","0.1391","0.128","3.4373"
"23","1994","0.1627","0.1213","3.5346"
"23","1995","0.1869","0.1042","2.4769"
"23","1996","0.1622","0.1109","2.5803"
"23","1997","0.1749","0.1012","2.8506"
"23","1998","0.1462","0.1065","3.1339"
"23","1999","0.1289","0.118","3.4693"
"23","2000","0.1014","0.1115","3.1565"
"23","2001","0.1126","0.1301","3.4671"
"23","2002","0.1337","0.1298","3.4386"
"23","2003","0.127","0.1247","3.4855"
"23","2004","0.0878","0.1267","3.487"
"23","2005","0.1022","0.1193","3.4894"
"23","2006","0.0815","0.1285","4.041"
"23","2007","0.1039","0.1324","4.3433"
"23","2008","0.0949","0.1418","4.8204"
"23","2009","0.1282","0.1566","5.3933"
"23","2010","0.1235","0.1593","5.483"
"23","2011","0.1247","0.1673","5.7981"
"23","2012","0.0759","0.1757","6.0329"
"23","2013","0.1099","0.1859","6.6562"
"23","2014","0.0955","0.1686","5.6171"
"23","2030","0.1012","0.1809","4.7369"
"23","2050","0.108","0.2546","5.4713"
"25","1961","0.027","0.2974","0.3388"
"25","1962","0.0282","0.3121","0.3404"
"25","1963","0.0294","0.329","0.3993"
"25","1964","0.0305","0.3446","0.4018"
"25","1965","0.0317","0.3633","0.4973"
"25","1966","0.0324","0.3788","0.4998"
"25","1967","0.0329","0.397","0.5795"
"25","1968","0.2039","0.429","0.6539"
"25","1969","0.2406","0.4629","0.74"
"25","1970","0.1663","0.5097","0.7927"
"25","1971","0.268","0.5439","0.891"
"25","1972","0.0928","0.5794","1.0247"
"25","1973","0.0926","0.6133","1.1133"
"25","1974","0.0926","0.6418","1.3597"
"25","1975","0.1407","0.6584","1.4499"
"25","1976","0.3047","0.6783","1.5404"
"25","1977","0.4557","0.7024","1.5903"
"25","1978","0.6256","0.7174","1.6159"
"25","1979","0.7041","0.7263","1.4608"
"25","1980","0.9089","0.7413","1.4865"
"25","1981","0.9465","0.7561","1.508"
"25","1982","0.7496","0.7709","1.5291"
"25","1983","0.603","0.7834","1.4842"
"25","1984","0.5746","0.783","1.4731"
"25","1985","0.5098","0.7972","1.4741"
"25","1986","0.5532","0.8054","1.3015"
"25","1987","0","0.8077","0.9483"
"25","1988","0","0.82","0.8938"
"25","1989","0","0.8201","0.8938"
"25","1990","0.0608","0.8354","0.8961"
"25","1991","0.0526","0.8342","0.8947"
"25","1992","0.0714","0.8496","0.8971"
"25","1993","0.0698","0.8656","0.8999"
"25","1994","0.0731","0.8399","0.8868"
"25","1995","0.0707","0.8347","0.8948"
"25","1996","0.082","0.8363","0.8964"
"25","1997","0.0907","0.8393","0.8994"
"25","1998","0.0775","0.8343","0.901"
"25","1999","0.1691","0.813","0.8996"
"25","2000","0.2286","0.8131","0.8997"
"25","2001","0.1052","0.8443","0.9046"
"25","2002","0.1158","0.8461","0.9063"
"25","2003","0.1426","0.8457","0.8992"
"25","2004","0.1879","0.8556","0.9314"
"25","2005","0.2349","0.8617","0.9309"
"25","2006","0.2279","0.8624","0.9606"
"25","2007","0.2192","0.866","0.9932"
"25","2008","0.2584","0.8732","0.9937"
"25","2009","0.2584","0.8802","0.9942"
"25","2010","0.2584","0.8591","0.9927"
"25","2011","0.2584","0.852","0.9922"
"25","2012","0.2349","0.8597","1.0107"
"25","2013","0.2349","0.8671","1.0232"
"25","2014","0.2255","0.8742","1.0237"
"25","2030","0.1904","1.3004","1.1753"
"25","2050","0.1908","1.8106","1.4109"
"26","1961","0.4924","0.0986","0.9707"
"26","1962","0.4916","0.1034","1.0166"
"26","1963","0.4898","0.1005","0.9086"
"26","1964","0.4515","0.0805","0.7331"
"26","1965","0.4358","0.0976","0.6438"
"26","1966","0.4251","0.097","0.8516"
"26","1967","0.6043","0.0882","0.8832"
"26","1968","0.6043","0.1002","0.9506"
"26","1969","0.6338","0.1185","0.9904"
"26","1970","0.6001","0.1385","1.0206"
"26","1971","0.4747","0.1335","0.9859"
"26","1972","0.4294","0.1329","0.9828"
"26","1973","0.4379","0.1367","0.9427"
"26","1974","0.584","0.1461","1.0481"
"26","1975","0.6314","0.13","0.9356"
"26","1976","0.639","0.1167","0.8786"
"26","1977","0.4919","0.1389","0.8816"
"26","1978","0.4185","0.1418","0.8826"
"26","1979","0.3683","0.1387","0.8816"
