"fao_code","iso","year","value","flow"
"114","ken","1998","3200","imports"
"115","khm","2003","0","imports"
"115","khm","2008","67","imports"
"115","khm","1994","0","imports"
"115","khm","2012","67","imports"
"115","khm","1970","1700","imports"
"115","khm","2014","70","imports"
"115","khm","2001","0","imports"
"115","khm","2013","67","imports"
"115","khm","2009","67","imports"
"115","khm","2005","0","imports"
"115","khm","2004","0","imports"
"115","khm","1969","1700","imports"
"115","khm","1967","300","imports"
"115","khm","1998","0","imports"
"115","khm","1973","0","imports"
"115","khm","2002","0","imports"
"115","khm","1999","0","imports"
"115","khm","1995","0","imports"
"115","khm","1997","0","imports"
"115","khm","2007","67","imports"
"115","khm","1968","1700","imports"
"115","khm","2000","0","imports"
"115","khm","2006","28","imports"
"115","khm","1993","0","imports"
"115","khm","1987","0","imports"
"115","khm","2011","67","imports"
"115","khm","1996","0","imports"
"115","khm","2010","67","imports"
"116","prk","2009","17198","imports"
"116","prk","2014","3885","imports"
"116","prk","1996","23984","imports"
"116","prk","2010","3288","imports"
"116","prk","2003","44800","imports"
"116","prk","1997","12085","imports"
"116","prk","2012","1583","imports"
"116","prk","2002","44800","imports"
"116","prk","1993","43026","imports"
"116","prk","1999","11500","imports"
"116","prk","2000","11500","imports"
"116","prk","2007","34800","imports"
"116","prk","1994","56217","imports"
"116","prk","1995","51571","imports"
"116","prk","2008","37463","imports"
"116","prk","1998","11500","imports"
"116","prk","2005","44800","imports"
"116","prk","2011","3322","imports"
"116","prk","2004","44800","imports"
"116","prk","2013","8318","imports"
"116","prk","2001","44800","imports"
"116","prk","2006","44800","imports"
"116","prk","1992","918","imports"
"117","kor","1963","7200","imports"
"117","kor","2008","2473489","imports"
"117","kor","2003","2450000","imports"
"117","kor","1970","168800","imports"
"117","kor","1961","1000","imports"
"117","kor","2004","2577000","imports"
"117","kor","1987","786900","imports"
"117","kor","1977","349800","imports"
"117","kor","1988","860300","imports"
"117","kor","2014","2272683","imports"
"117","kor","1983","501300","imports"
"117","kor","1981","517200","imports"
"117","kor","1969","172700","imports"
"117","kor","1999","2204000","imports"
"117","kor","2007","2569593","imports"
"117","kor","1997","1981000","imports"
"117","kor","1976","284100","imports"
"117","kor","1973","278000","imports"
"117","kor","1998","1746000","imports"
"117","kor","1966","8800","imports"
"117","kor","1991","1276400","imports"
"117","kor","1985","673900","imports"
"117","kor","1974","276400","imports"
"117","kor","2000","2138000","imports"
"117","kor","2001","2307300","imports"
"117","kor","2009","2378147","imports"
"117","kor","1975","200800","imports"
"117","kor","1995","1912000","imports"
"117","kor","2005","2494000","imports"
"117","kor","1984","588900","imports"
"117","kor","2012","2372714","imports"
"117","kor","1994","1858100","imports"
"117","kor","1971","204400","imports"
"117","kor","2011","2492584","imports"
"117","kor","2010","2517326","imports"
"117","kor","1996","2240650","imports"
"117","kor","1982","434700","imports"
"117","kor","1993","1474507","imports"
"117","kor","2002","2527000","imports"
"117","kor","1967","14400","imports"
"117","kor","1989","912300","imports"
"117","kor","1962","8300","imports"
"117","kor","1980","464500","imports"
"117","kor","1972","305500","imports"
"117","kor","1978","428500","imports"
"117","kor","2006","2423000","imports"
"117","kor","1992","1523225","imports"
"117","kor","1979","441200","imports"
"117","kor","1986","728900","imports"
"117","kor","1965","3463","imports"
"117","kor","1968","145900","imports"
"117","kor","2013","2377661","imports"
"117","kor","1990","1080300","imports"
"117","kor","1964","5000","imports"
"118","kwt","1996","9269","imports"
"118","kwt","2004","8971","imports"
"118","kwt","1999","18000","imports"
"118","kwt","1992","11854","imports"
"118","kwt","2012","12346","imports"
"118","kwt","2009","9474","imports"
"118","kwt","2005","8971","imports"
"118","kwt","2010","8190","imports"
"118","kwt","2013","16499","imports"
"118","kwt","1998","9269","imports"
"118","kwt","2001","14300","imports"
"118","kwt","2006","8971","imports"
"118","kwt","1994","15432","imports"
"118","kwt","1995","13183","imports"
"118","kwt","2000","18000","imports"
"118","kwt","1997","9269","imports"
"118","kwt","2003","14300","imports"
"118","kwt","2002","14300","imports"
"118","kwt","2007","11273","imports"
"118","kwt","2014","22149","imports"
"118","kwt","1993","8889","imports"
"118","kwt","2008","12320","imports"
"118","kwt","2011","15457","imports"
"119","lva","1995","1700","imports"
"119","lva","2005","56","imports"
"119","lva","2014","223","imports"
"119","lva","1998","0","imports"
"119","lva","2007","87","imports"
"119","lva","2011","174","imports"
"119","lva","2004","29","imports"
"119","lva","1993","372","imports"
"119","lva","1994","600","imports"
"119","lva","2009","9","imports"
"119","lva","1999","0","imports"
"119","lva","2010","64","imports"
"119","lva","2000","112","imports"
"119","lva","2013","235","imports"
"119","lva","2002","40","imports"
"119","lva","2006","183","imports"
"119","lva","1997","500","imports"
"119","lva","2003","51","imports"
"119","lva","2001","60","imports"
"119","lva","2012","385","imports"
"119","lva","2008","154","imports"
"119","lva","1996","1700","imports"
"120","lao","1994","0","imports"
"120","lao","2002","0","imports"
"120","lao","1998","0","imports"
"120","lao","2010","3863","imports"
"120","lao","1993","0","imports"
"120","lao","1995","0","imports"
"120","lao","2005","0","imports"
"120","lao","2011","3863","imports"
"120","lao","2003","0","imports"
"120","lao","2013","3872","imports"
"120","lao","1997","0","imports"
"120","lao","1996","0","imports"
"120","lao","2001","0","imports"
"120","lao","2006","0","imports"
"120","lao","2009","3863","imports"
"120","lao","2008","3840","imports"
"120","lao","1999","0","imports"
"120","lao","2007","0","imports"
"120","lao","2004","0","imports"
"120","lao","2000","0","imports"
"120","lao","2012","3872","imports"
"120","lao","2014","3872","imports"
"121","lbn","1996","20200","imports"
"121","lbn","2001","14000","imports"
"121","lbn","2008","42154","imports"
"121","lbn","2011","38331","imports"
"121","lbn","2006","36524","imports"
"121","lbn","1995","15500","imports"
"121","lbn","2002","14000","imports"
"121","lbn","2005","36524","imports"
"121","lbn","2010","23579","imports"
"121","lbn","1999","29400","imports"
"121","lbn","2009","42154","imports"
"121","lbn","1997","21600","imports"
"121","lbn","1993","9700","imports"
"121","lbn","2014","48476","imports"
"121","lbn","1998","30100","imports"
"121","lbn","2013","43289","imports"
"121","lbn","2004","36524","imports"
"121","lbn","2007","42154","imports"
"121","lbn","1994","10900","imports"
"121","lbn","1992","7575","imports"
"121","lbn","2000","14300","imports"
"121","lbn","2003","14000","imports"
"121","lbn","2012","41081","imports"
"122","lso","2012","7","imports"
"122","lso","2013","1","imports"
"122","lso","2014","1","imports"
"123","lbr","1994","0","imports"
"123","lbr","2006","26","imports"
"123","lbr","1998","0","imports"
"123","lbr","2003","0","imports"
"123","lbr","1997","0","imports"
"123","lbr","2013","26","imports"
"123","lbr","2010","26","imports"
"123","lbr","2004","26","imports"
"123","lbr","1999","0","imports"
"123","lbr","1993","500","imports"
"123","lbr","2000","0","imports"
"123","lbr","2002","0","imports"
"123","lbr","2011","26","imports"
"123","lbr","1995","0","imports"
"123","lbr","2007","26","imports"
"123","lbr","2012","26","imports"
"123","lbr","2014","26","imports"
"123","lbr","2008","26","imports"
"123","lbr","2005","26","imports"
"123","lbr","1996","0","imports"
"123","lbr","2009","26","imports"
"123","lbr","2001","0","imports"
"124","lby","2014","2099","imports"
"124","lby","1997","2157","imports"
"124","lby","1994","2589","imports"
"124","lby","2003","2157","imports"
"124","lby","1996","2157","imports"
"124","lby","1992","1500","imports"
"124","lby","2001","2157","imports"
"124","lby","1998","3457","imports"
"124","lby","2000","3857","imports"
"124","lby","2010","4754","imports"
"124","lby","1993","3515","imports"
"124","lby","2005","3704","imports"
"124","lby","2002","2157","imports"
"124","lby","2006","3704","imports"
"124","lby","2013","2551","imports"
"124","lby","2008","4236","imports"
"124","lby","2012","2524","imports"
"124","lby","1999","3857","imports"
"124","lby","2007","3704","imports"
"124","lby","1995","2589","imports"
"124","lby","2004","3704","imports"
"124","lby","2009","3785","imports"
"124","lby","2011","1529","imports"
"125","lie","2012","0","imports"
"125","lie","2014","0","imports"
"125","lie","2011","0","imports"
"125","lie","2013","0","imports"
"125","lie","2009","0","imports"
"125","lie","2010","0","imports"
"125","lie","2006","0","imports"
"125","lie","2007","0","imports"
"125","lie","2008","0","imports"
"126","ltu","2001","8100","imports"
"126","ltu","2011","49237","imports"
"126","ltu","2002","4660","imports"
"126","ltu","1999","5274","imports"
"126","ltu","1997","11000","imports"
"126","ltu","1996","13400","imports"
"126","ltu","2006","1963","imports"
"126","ltu","2010","24337","imports"
"126","ltu","1994","2500","imports"
"126","ltu","1992","134","imports"
"126","ltu","2009","18663","imports"
"126","ltu","2000","7850","imports"
"126","ltu","2012","85919","imports"
"126","ltu","1998","15300","imports"
"126","ltu","2014","26995","imports"
"126","ltu","2008","21214","imports"
"126","ltu","2007","2243","imports"
"126","ltu","2013","41774","imports"
"126","ltu","2003","2000","imports"
"126","ltu","2005","1140","imports"
"126","ltu","2004","2063","imports"
"126","ltu","1995","3600","imports"
"126","ltu","1993","100","imports"
"128","mac","1995","0","imports"
"128","mac","2008","0","imports"
"128","mac","2009","0","imports"
"128","mac","2011","0","imports"
"128","mac","1993","81","imports"
"128","mac","2012","0","imports"
"128","mac","2002","0","imports"
"128","mac","2004","0","imports"
"128","mac","1992","186","imports"
"128","mac","2007","0","imports"
"128","mac","1999","0","imports"
"128","mac","2006","0","imports"
"128","mac","2000","0","imports"
"128","mac","1998","0","imports"
"128","mac","2001","0","imports"
"128","mac","2005","0","imports"
"128","mac","2013","0","imports"
"128","mac","2014","0","imports"
"128","mac","2010","0","imports"
"128","mac","2003","0","imports"
"128","mac","1994","0","imports"
"128","mac","1996","0","imports"
"128","mac","1997","223","imports"
"129","mdg","1987","0","imports"
"129","mdg","2008","73","imports"
"129","mdg","2007","65","imports"
"129","mdg","2010","49","imports"
"129","mdg","1979","5000","imports"
"129","mdg","1996","0","imports"
"129","mdg","2011","507","imports"
"129","mdg","1992","11","imports"
"129","mdg","1969","3900","imports"
"129","mdg","1968","2500","imports"
"129","mdg","1994","0","imports"
"129","mdg","1970","2800","imports"
"129","mdg","1978","3300","imports"
"129","mdg","1993","22","imports"
"129","mdg","1974","5000","imports"
"129","mdg","2013","318","imports"
"129","mdg","2002","60","imports"
"129","mdg","1997","0","imports"
"129","mdg","2014","415","imports"
"129","mdg","1971","3400","imports"
"129","mdg","2003","60","imports"
"129","mdg","1977","3300","imports"
"129","mdg","1999","0","imports"
"129","mdg","2001","60","imports"
"129","mdg","1975","6300","imports"
"129","mdg","1972","2100","imports"
"129","mdg","1973","3600","imports"
"129","mdg","1976","3300","imports"
"129","mdg","1981","5000","imports"
"129","mdg","2000","0","imports"
"129","mdg","2012","499","imports"
"129","mdg","1995","0","imports"
"129","mdg","1998","48","imports"
"129","mdg","2009","6","imports"
"129","mdg","2004","65","imports"
"129","mdg","1980","5000","imports"
"129","mdg","2005","65","imports"
"129","mdg","2006","65","imports"
"130","mwi","2003","34","imports"
"130","mwi","2002","34","imports"
"130","mwi","2009","147","imports"
"130","mwi","2007","56","imports"
"130","mwi","2010","147","imports"
"130","mwi","2013","495","imports"
"130","mwi","2004","197","imports"
"130","mwi","2006","56","imports"
"130","mwi","2008","56","imports"
"130","mwi","1999","34","imports"
"130","mwi","2005","197","imports"
"130","mwi","2012","132","imports"
"130","mwi","2014","470","imports"
"130","mwi","2001","34","imports"
"130","mwi","2000","34","imports"
"130","mwi","2011","147","imports"
"131","mys","2010","147872","imports"
"131","mys","1996","102600","imports"
"131","mys","1992","51388","imports"
"131","mys","1995","64400","imports"
"131","mys","2009","105545","imports"
"131","mys","2008","218002","imports"
"131","mys","1974","3300","imports"
"131","mys","1982","4200","imports"
"131","mys","1970","2300","imports"
"131","mys","2003","80947","imports"
"131","mys","1998","70500","imports"
"131","mys","1988","58900","imports"
"131","mys","1999","72100","imports"
"131","mys","2007","268750","imports"
"131","mys","1991","41700","imports"
"131","mys","1967","400","imports"
"131","mys","1979","4100","imports"
"131","mys","1990","37200","imports"
"131","mys","1969","1400","imports"
"131","mys","1975","1400","imports"
"131","mys","1973","2300","imports"
"131","mys","2012","172165","imports"
"131","mys","1997","72200","imports"
"131","mys","1985","9300","imports"
"131","mys","1977","2800","imports"
"131","mys","1971","1800","imports"
"131","mys","1976","2600","imports"
"131","mys","1986","22100","imports"
"131","mys","1968","1200","imports"
"131","mys","1980","5100","imports"
"131","mys","1972","2300","imports"
"131","mys","2001","60100","imports"
"131","mys","2005","177552","imports"
"131","mys","1983","4200","imports"
"131","mys","1981","4700","imports"
"131","mys","1993","48913","imports"
"131","mys","2014","173721","imports"
"131","mys","1989","37200","imports"
"131","mys","1994","93645","imports"
"131","mys","2002","60100","imports"
"131","mys","1984","13800","imports"
"131","mys","2011","140096","imports"
"131","mys","2013","138015","imports"
"131","mys","2000","61200","imports"
"131","mys","2004","90988","imports"
"131","mys","2006","268750","imports"
"131","mys","1987","27100","imports"
"131","mys","1978","3800","imports"
"133","mli","2011","3389","imports"
"133","mli","2009","164","imports"
"133","mli","2010","3388","imports"
"133","mli","1994","0","imports"
"133","mli","2000","400","imports"
"133","mli","2003","400","imports"
"133","mli","2008","164","imports"
"133","mli","2014","34","imports"
"133","mli","2002","400","imports"
"133","mli","1997","344","imports"
"133","mli","2006","401","imports"
"133","mli","2001","400","imports"
"133","mli","1999","400","imports"
"133","mli","1996","0","imports"
"133","mli","2013","167","imports"
"133","mli","1998","800","imports"
"133","mli","2005","400","imports"
"133","mli","2007","401","imports"
"133","mli","1995","0","imports"
"133","mli","2012","192","imports"
"133","mli","2004","400","imports"
"134","mlt","2003","52","imports"
"134","mlt","2001","350","imports"
"134","mlt","1995","600","imports"
"134","mlt","2007","4","imports"
"134","mlt","2002","350","imports"
"134","mlt","1999","350","imports"
"134","mlt","1992","1158","imports"
"134","mlt","2012","60","imports"
"134","mlt","2011","1","imports"
"134","mlt","1996","600","imports"
"134","mlt","2010","38","imports"
"134","mlt","2009","45","imports"
"134","mlt","2014","563","imports"
"134","mlt","2004","0","imports"
"134","mlt","1997","700","imports"
"134","mlt","2008","20","imports"
"134","mlt","2006","30","imports"
"134","mlt","1998","300","imports"
"134","mlt","2005","41","imports"
"134","mlt","1994","900","imports"
"134","mlt","2013","234","imports"
"134","mlt","1993","1300","imports"
"134","mlt","2000","350","imports"
"135","mtq","2001","100","imports"
"135","mtq","2014","100","imports"
"135","mtq","2006","100","imports"
"135","mtq","2009","100","imports"
"135","mtq","2010","100","imports"
"135","mtq","2003","100","imports"
"135","mtq","2013","100","imports"
"135","mtq","2005","100","imports"
"135","mtq","2007","100","imports"
"135","mtq","1996","100","imports"
"135","mtq","1992","192","imports"
"135","mtq","1995","100","imports"
"135","mtq","2002","100","imports"
"135","mtq","1997","100","imports"
"135","mtq","1994","0","imports"
"135","mtq","2011","100","imports"
"135","mtq","1999","100","imports"
"135","mtq","2004","100","imports"
"135","mtq","1993","100","imports"
"135","mtq","1998","100","imports"
"135","mtq","2012","100","imports"
"135","mtq","2000","100","imports"
"135","mtq","2008","100","imports"
"136","mrt","2013","4","imports"
"136","mrt","2007","2","imports"
"136","mrt","1996","2","imports"
"136","mrt","2010","4","imports"
"136","mrt","2002","19","imports"
"136","mrt","2003","13","imports"
"136","mrt","2001","0","imports"
"136","mrt","2012","4","imports"
"136","mrt","1997","0","imports"
"136","mrt","2008","2","imports"
"136","mrt","1999","0","imports"
"136","mrt","2000","0","imports"
"136","mrt","2014","4","imports"
"136","mrt","1995","2","imports"
"136","mrt","2009","4","imports"
"136","mrt","2011","4","imports"
"136","mrt","2004","40","imports"
"136","mrt","2006","40","imports"
"136","mrt","1998","0","imports"
"136","mrt","2005","40","imports"
"137","mus","2006","1000","imports"
"137","mus","2010","1301","imports"
"137","mus","1992","259","imports"
"137","mus","1996","200","imports"
"137","mus","2001","1001","imports"
"137","mus","2011","711","imports"
"137","mus","1997","170","imports"
"137","mus","1994","200","imports"
"137","mus","1999","202","imports"
"137","mus","2013","612","imports"
"137","mus","2007","1000","imports"
"137","mus","2002","901","imports"
"137","mus","2000","202","imports"
"137","mus","2003","1143","imports"
"137","mus","2005","2084","imports"
"137","mus","2004","2084","imports"
"137","mus","1993","104","imports"
"137","mus","2012","821","imports"
"137","mus","1998","667","imports"
"137","mus","1995","200","imports"
"137","mus","2008","1033","imports"
"137","mus","2009","757","imports"
"137","mus","2014","582","imports"
"138","mex","1995","843000","imports"
"138","mex","2014","889429","imports"
"138","mex","1994","602700","imports"
"138","mex","1974","245300","imports"
"138","mex","1970","170100","imports"
"138","mex","2009","869611","imports"
"138","mex","1983","221000","imports"
"138","mex","1996","418800","imports"
"138","mex","1987","425000","imports"
"138","mex","1997","344000","imports"
"138","mex","2002","645000","imports"
"138","mex","1973","127700","imports"
"138","mex","2006","1217713","imports"
"138","mex","2012","870271","imports"
"138","mex","1999","544500","imports"
"138","mex","2001","645000","imports"
"138","mex","1963","50600","imports"
"138","mex","1962","45200","imports"
"138","mex","1967","47600","imports"
"138","mex","2005","828139","imports"
"138","mex","1965","34000","imports"
"138","mex","1961","48600","imports"
"138","mex","1990","280800","imports"
"138","mex","2008","1316713","imports"
"138","mex","2000","521900","imports"
"138","mex","1978","112200","imports"
"138","mex","2010","891317","imports"
"138","mex","1992","425701","imports"
"138","mex","1969","127400","imports"
"138","mex","1982","198000","imports"
"138","mex","1976","152600","imports"
"138","mex","1968","95800","imports"
"138","mex","1991","333000","imports"
"138","mex","1985","318000","imports"
"138","mex","1975","147600","imports"
"138","mex","1998","463900","imports"
"138","mex","1966","31700","imports"
"138","mex","1971","114200","imports"
"138","mex","2011","856333","imports"
"138","mex","1988","4e+05","imports"
"138","mex","1986","347000","imports"
"138","mex","1972","112700","imports"
"138","mex","1993","654422","imports"
"138","mex","1989","246000","imports"
"138","mex","2013","883289","imports"
"138","mex","2004","845458","imports"
"138","mex","1981","222800","imports"
"138","mex","1979","135900","imports"
"138","mex","1977","69900","imports"
"138","mex","2007","1182713","imports"
"138","mex","1984","269000","imports"
"138","mex","2003","754000","imports"
"138","mex","1980","207700","imports"
"138","mex","1964","39800","imports"
"141","mng","2004","22","imports"
"141","mng","2008","14","imports"
"141","mng","2005","22","imports"
"141","mng","2007","22","imports"
"141","mng","2014","846","imports"
"141","mng","2003","22","imports"
"141","mng","2002","22","imports"
"141","mng","2010","30","imports"
"141","mng","2012","882","imports"
"141","mng","2006","22","imports"
"141","mng","2000","22","imports"
"141","mng","2013","882","imports"
"141","mng","2011","541","imports"
"141","mng","1999","22","imports"
"141","mng","2001","22","imports"
"141","mng","2009","14","imports"
"143","mar","2006","23365","imports"
"143","mar","1968","14500","imports"
"143","mar","1997","16900","imports"
"143","mar","1991","29400","imports"
"143","mar","1962","4000","imports"
"143","mar","1998","21000","imports"
"143","mar","1985","24000","imports"
"143","mar","1977","27900","imports"
"143","mar","2014","52394","imports"
"143","mar","1994","21600","imports"
"143","mar","1966","2600","imports"
"143","mar","1993","28788","imports"
"143","mar","2004","20870","imports"
"143","mar","1972","18800","imports"
"143","mar","2010","24848","imports"
"143","mar","1967","7100","imports"
"143","mar","1975","15700","imports"
"143","mar","1974","27400","imports"
"143","mar","1982","25500","imports"
"143","mar","2009","38590","imports"
"143","mar","1969","19600","imports"
"143","mar","2011","31267","imports"
"143","mar","1996","24200","imports"
"143","mar","1990","52400","imports"
"143","mar","1976","22800","imports"
"143","mar","1986","24000","imports"
"143","mar","1964","3500","imports"
"143","mar","2002","26090","imports"
"143","mar","1971","15700","imports"
"143","mar","2000","20600","imports"
"143","mar","1970","24300","imports"
"143","mar","2013","43143","imports"
"143","mar","2012","33000","imports"
"143","mar","1995","28600","imports"
"143","mar","1992","19848","imports"
"143","mar","1981","24900","imports"
"143","mar","1983","27600","imports"
"143","mar","1987","16800","imports"
"143","mar","1988","44200","imports"
"143","mar","1979","25000","imports"
"143","mar","1965","2400","imports"
"143","mar","1973","13200","imports"
"143","mar","1989","55200","imports"
"143","mar","2008","22399","imports"
"143","mar","2003","29407","imports"
"143","mar","1999","19000","imports"
"143","mar","2005","20870","imports"
"143","mar","1963","4000","imports"
"143","mar","2007","23586","imports"
"143","mar","1980","25500","imports"
"143","mar","1978","22700","imports"
"143","mar","1961","3800","imports"
"143","mar","2001","31600","imports"
"143","mar","1984","23000","imports"
"144","moz","1995","11","imports"
"144","moz","2014","7606","imports"
"144","moz","1993","11","imports"
"144","moz","2012","312","imports"
"144","moz","2003","80","imports"
"144","moz","2006","80","imports"
"144","moz","1999","1","imports"
"144","moz","2011","86","imports"
"144","moz","2010","225","imports"
"144","moz","1994","11","imports"
"144","moz","1997","0","imports"
"144","moz","2007","88","imports"
"144","moz","2001","1","imports"
"144","moz","1992","6","imports"
"144","moz","2000","1","imports"
"144","moz","2005","80","imports"
"144","moz","2013","487","imports"
"144","moz","2004","80","imports"
"144","moz","1996","11","imports"
"144","moz","2008","93","imports"
"144","moz","1998","0","imports"
"144","moz","2009","225","imports"
"144","moz","2002","1","imports"
"146","mda","2008","0","imports"
"146","mda","2006","0","imports"
"146","mda","2005","102","imports"
"146","mda","1998","102","imports"
"146","mda","2004","102","imports"
"146","mda","1999","102","imports"
"146","mda","2003","102","imports"
"146","mda","2007","0","imports"
"146","mda","2009","0","imports"
"146","mda","2013","39","imports"
"146","mda","2000","102","imports"
"146","mda","2011","6","imports"
"146","mda","2014","39","imports"
"146","mda","2010","0","imports"
"146","mda","2002","102","imports"
"146","mda","2012","30","imports"
"146","mda","2001","102","imports"
"147","nam","2007","47","imports"
"147","nam","2012","16","imports"
"147","nam","2000","3","imports"
"147","nam","2013","23","imports"
"147","nam","2011","24","imports"
"147","nam","2005","3","imports"
"147","nam","2004","248","imports"
"147","nam","2001","39","imports"
"147","nam","2003","1","imports"
"147","nam","2006","1","imports"
"147","nam","2014","23","imports"
"147","nam","2010","14","imports"
"147","nam","2008","35","imports"
"147","nam","2002","4","imports"
"147","nam","2009","23","imports"
"149","npl","2005","1402","imports"
"149","npl","2014","258","imports"
"149","npl","2009","429","imports"
"149","npl","2011","394","imports"
"149","npl","1996","3","imports"
"149","npl","1994","3","imports"
"149","npl","2000","130","imports"
"149","npl","2013","251","imports"
"149","npl","1998","101","imports"
"149","npl","2010","454","imports"
"149","npl","2006","3801","imports"
"149","npl","2007","245","imports"
"149","npl","2004","1402","imports"
"149","npl","2012","391","imports"
"149","npl","2001","130","imports"
"149","npl","1995","3","imports"
"149","npl","1999","130","imports"
"149","npl","2003","134","imports"
"149","npl","2002","130","imports"
"149","npl","2008","247","imports"
"149","npl","1997","101","imports"
"150","nld","2006","1242500","imports"
"150","nld","1996","1037200","imports"
"150","nld","1987","579600","imports"
"150","nld","1998","1312000","imports"
"150","nld","1994","895000","imports"
"150","nld","2010","1210400","imports"
"150","nld","1974","673300","imports"
"150","nld","2013","2508986","imports"
"150","nld","1976","515100","imports"
"150","nld","2002","1055100","imports"
"150","nld","1995","873000","imports"
"150","nld","2007","1266929","imports"
"150","nld","1992","642462","imports"
"150","nld","1971","528600","imports"
"150","nld","2011","1567200","imports"
"150","nld","1967","43200","imports"
"150","nld","1964","70600","imports"
"150","nld","1979","629600","imports"
"150","nld","1991","577800","imports"
"150","nld","2005","1419200","imports"
"150","nld","1993","686618","imports"
"150","nld","2008","1360400","imports"
"150","nld","1984","562700","imports"
"150","nld","1969","597400","imports"
"150","nld","1997","1149000","imports"
"150","nld","2001","915600","imports"
"150","nld","1973","668600","imports"
"150","nld","2009","1883180","imports"
"150","nld","1963","61400","imports"
"150","nld","2012","1555387","imports"
"150","nld","1975","527400","imports"
"150","nld","1968","550800","imports"
"150","nld","1999","1144000","imports"
"150","nld","1982","484800","imports"
"150","nld","1990","607700","imports"
"150","nld","1988","607400","imports"
"150","nld","1985","554100","imports"
"150","nld","2000","905000","imports"
"150","nld","1965","67000","imports"
"150","nld","1980","597100","imports"
"150","nld","1981","540400","imports"
"150","nld","1989","608200","imports"
"150","nld","1972","589500","imports"
"150","nld","2014","2395164","imports"
"150","nld","1970","630000","imports"
"150","nld","1966","59200","imports"
"150","nld","2004","1259700","imports"
"150","nld","1986","585800","imports"
"150","nld","1977","544200","imports"
"150","nld","1983","546600","imports"
"150","nld","1978","611200","imports"
"150","nld","2003","1131800","imports"
"151","ant","1996","1849","imports"
"151","ant","1998","14","imports"
"151","ant","2010","42","imports"
"151","ant","2005","9","imports"
"151","ant","2003","38","imports"
"151","ant","2006","8","imports"
"151","ant","2004","58","imports"
"151","ant","2009","42","imports"
"151","ant","1995","68","imports"
"151","ant","2002","38","imports"
"151","ant","2001","38","imports"
"151","ant","2008","32","imports"
"151","ant","1994","10","imports"
"151","ant","1999","48","imports"
"151","ant","2000","38","imports"
"151","ant","1992","448","imports"
"151","ant","1997","2785","imports"
"151","ant","2007","36","imports"
"151","ant","1993","4","imports"
"153","ncl","2006","2008","imports"
"153","ncl","1998","1","imports"
"153","ncl","2013","2413","imports"
"153","ncl","2012","2366","imports"
"153","ncl","2009","2242","imports"
"153","ncl","1997","1","imports"
"153","ncl","1995","1","imports"
"153","ncl","2000","0","imports"
"153","ncl","2004","2003","imports"
"153","ncl","2014","2160","imports"
"153","ncl","2008","2427","imports"
"153","ncl","2002","2000","imports"
"153","ncl","2011","2232","imports"
"153","ncl","2010","2254","imports"
"153","ncl","2003","2002","imports"
"153","ncl","2001","2000","imports"
"153","ncl","2005","2003","imports"
"153","ncl","2007","2107","imports"
"153","ncl","1999","0","imports"
"153","ncl","1996","1","imports"
"154","mkd","2009","1265","imports"
"154","mkd","1995","2507","imports"
"154","mkd","2010","343","imports"
"154","mkd","1993","809","imports"
"154","mkd","2001","2475","imports"
"154","mkd","1996","2507","imports"
"154","mkd","2002","776","imports"
"154","mkd","2012","96","imports"
"154","mkd","2004","200","imports"
"154","mkd","2007","4039","imports"
"154","mkd","2006","1343","imports"
"154","mkd","2003","518","imports"
"154","mkd","2011","915","imports"
"154","mkd","2014","130","imports"
"154","mkd","2008","532","imports"
"154","mkd","2005","532","imports"
"154","mkd","2000","2916","imports"
"154","mkd","2013","117","imports"
"154","mkd","1999","1107","imports"
"154","mkd","1997","207","imports"
"154","mkd","1998","2707","imports"
"154","mkd","1994","5707","imports"
"155","vut","2013","500","imports"
"155","vut","2002","500","imports"
"155","vut","2008","500","imports"
"155","vut","2005","500","imports"
"155","vut","2011","500","imports"
"155","vut","2003","500","imports"
"155","vut","2001","500","imports"
"155","vut","2006","500","imports"
"155","vut","2007","500","imports"
"155","vut","2014","500","imports"
"155","vut","2009","500","imports"
"155","vut","2010","500","imports"
"155","vut","2004","500","imports"
"155","vut","2012","500","imports"
"156","nzl","1968","10400","imports"
"156","nzl","2006","5000","imports"
"156","nzl","1988","12700","imports"
"156","nzl","1994","15500","imports"
"156","nzl","1993","14762","imports"
"156","nzl","2000","4300","imports"
"156","nzl","1991","9300","imports"
"156","nzl","2009","19658","imports"
"156","nzl","1967","300","imports"
"156","nzl","2012","17794","imports"
"156","nzl","1962","1300","imports"
"156","nzl","1975","4600","imports"
"156","nzl","1969","12200","imports"
"156","nzl","1989","11200","imports"
"156","nzl","1984","12100","imports"
"156","nzl","1964","300","imports"
"156","nzl","1995","17000","imports"
"156","nzl","1974","11500","imports"
"156","nzl","1972","12900","imports"
"156","nzl","2010","20123","imports"
"156","nzl","1963","1000","imports"
"156","nzl","2004","4100","imports"
"156","nzl","2008","25000","imports"
"156","nzl","1966","900","imports"
"156","nzl","1971","14700","imports"
"156","nzl","1992","26921","imports"
"156","nzl","1965","300","imports"
"156","nzl","1998","15000","imports"
"156","nzl","1990","14800","imports"
"156","nzl","1981","6200","imports"
"156","nzl","2001","21000","imports"
"156","nzl","2005","3000","imports"
"156","nzl","2011","19073","imports"
"156","nzl","1973","13500","imports"
"156","nzl","1970","19000","imports"
"156","nzl","1999","17100","imports"
"156","nzl","1996","16400","imports"
"156","nzl","1961","1000","imports"
"156","nzl","1977","7900","imports"
