OECD,OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OECD,Light distillates,7285,7811,8324,8899,9538,10121,10715,11455,12192,11996,12133,12780,13057,14046,13815,13062,12763,12616,12803,12961,13149,13612,14006,14429,14740,14771,14732,15161,15332,15753,16164,16421,16843,17125,17365,17390,17362,17660,17696,17904,17856,17746,17725,16772,16642,16671,16184,16038,16208,16178,16442,16648,16758,16602,16449,14472,15627,15567,15644,0.50%,-0.40%,15.60%
OECD,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,11321,11154,11105,11186,11354,11533,11832,12174,12506,12760,12822,12788,12992,13191,13387,13622,13815,13991,14241,14463,14367,14479,14704,14699,14805,14740,14674,14571,13912,13775,13578,13191,13016,13079,13108,13307,13485,13481,13531,13480,11622,12565,12792,12997,1.60%,-0.10%,13.00%
OECD,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1741,1610,1512,1617,1607,1616,1779,1831,1923,1980,1949,1944,2169,2142,2366,2543,2606,2852,2884,2902,3023,2883,2956,2998,3100,3116,3071,3154,2859,2867,3093,2993,3023,3129,3070,3136,3163,3277,3071,2969,2850,3062,2775,2647,-4.60%,-1.70%,2.60%
OECD,Middle distillates,6299,6804,7369,8160,8865,9629,10149,10946,11746,11032,11023,11847,12246,12773,12806,11848,11405,10989,11091,11447,11858,12533,12844,13288,13440,13686,13877,14054,14333,14707,15076,15798,16059,16077,16443,16613,16872,16653,17050,17450,17759,17842,17698,17340,16202,16667,16594,16287,16440,16637,17076,17186,17655,17952,17836,14847,15998,16847,16794,-0.30%,0.20%,16.80%
OECD,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,9319,8999,8602,8635,8864,9197,9756,9890,10179,10252,10428,10650,10747,10931,11182,11422,11930,12096,12086,12277,12369,12730,12621,13033,13329,13479,13638,13552,13347,12489,12881,12838,12560,12647,12774,13059,13015,13297,13493,13319,12263,12983,13032,12579,-3.50%,-0.10%,12.60%
OECD,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2529,2406,2387,2457,2583,2661,2777,2954,3109,3188,3258,3227,3307,3402,3525,3654,3868,3963,3991,4166,4244,4142,4032,4017,4120,4280,4203,4146,3993,3713,3786,3756,3727,3792,3863,4017,4171,4357,4459,4517,2584,3015,3815,4215,10.50%,1.10%,4.20%
OECD,Fuel oil,5824,6329,6835,7307,8207,9351,9740,10426,11363,10718,10020,10645,10667,10668,10505,9382,8297,7235,6443,6224,5751,5893,5649,5810,5873,5819,5713,5675,5488,5633,5261,5192,5067,5080,4896,4717,4491,4225,4341,4261,4290,3907,3846,3629,3031,2860,2849,2914,2524,2181,1988,2031,1984,1914,1716,1436,1632,1711,1568,-8.40%,-4.70%,1.60%
OECD,Others,3837,4144,4332,4762,5245,5497,5600,6071,6551,6367,6093,6461,6847,6993,7507,7198,6918,6779,6972,7282,7496,7394,7754,8035,8041,7835,8107,8551,8578,8887,9080,9388,9592,9499,9950,9973,9926,10122,10119,10402,10478,10483,10493,10083,9779,9866,9785,9737,9852,9626,9789,9984,10060,10292,10473,10132,10550,10645,10725,0.80%,0.90%,10.70%
OECD,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3025,3144,3278,3294,3579,3739,3629,3856,3969,4031,3767,4035,4217,4258,4429,4578,4698,4767,4697,5053,5139,5004,5202,5079,5161,5089,5105,5202,5028,5078,5249,5299,5270,5502,5425,5510,5652,5702,6041,6109,6086,6220,6176,6292,1.90%,1.40%,6.30%
OECD,Total OECD,23245,25088,26860,29128,31856,34598,36204,38899,41852,40113,39269,41733,42818,44480,44633,41490,39383,37619,37310,37914,38254,39431,40253,41561,42094,42111,42430,43441,43731,44979,45581,46798,47561,47782,48654,48693,48650,48660,49206,50017,50384,49977,49761,47823,45655,46064,45411,44976,45024,44623,45296,45849,46456,46759,46475,40887,43807,44770,44731,-0.10%,-0.10%,44.60%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-OECD,Non-OECD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Non-OECD,Light distillates,1444,1571,1681,1795,1951,2099,2254,2435,2675,2809,3045,3195,3440,3691,3833,3823,3892,3981,4027,4080,4109,4216,4368,4493,4679,4865,4812,4813,4797,4995,5225,5401,5733,5870,5998,6186,6599,6849,7188,7651,8036,8429,8759,9162,9398,10089,10462,11105,11627,12015,12758,13183,13628,14073,14350,13310,14560,14761,15507,5.10%,2.90%,15.50%
Non-OECD,    of which: gasoline,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3243,3305,3354,3394,3448,3514,3616,3733,3831,3964,4138,4135,4115,4084,4252,4432,4537,4731,4803,4759,4843,5036,5256,5446,5751,5981,6224,6482,6848,7095,7551,7930,8485,9012,9219,9784,10160,10516,10853,11109,9986,10965,11098,11619,4.70%,2.60%,11.60%
Non-OECD,    of which: naphtha,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,581,586,627,633,632,595,600,635,661,715,727,677,698,713,743,793,863,1002,1067,1239,1343,1563,1593,1741,1900,2054,2206,2277,2314,2302,2538,2532,2620,2615,2796,2974,3023,3112,3220,3241,3324,3595,3662,3888,6.20%,4.00%,3.90%
Non-OECD,Middle distillates,2625,2828,3047,3267,3554,3886,4240,4560,4999,5281,5638,5980,6486,6920,7219,7261,7396,7501,7578,7675,7598,7667,7896,8076,8310,8470,8476,8441,8369,8400,8653,8999,9481,9494,9855,10280,10572,10814,11062,11962,12391,12830,13533,13993,14066,14937,15615,16285,16903,16958,17111,16996,17282,17553,17555,15196,16197,17199,18507,7.60%,0.90%,18.50%
Non-OECD,    of which: diesel/gasoil,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5440,5552,5639,5708,5784,5780,5841,5996,6151,6305,6433,6491,6493,6435,6459,6639,6930,7343,7344,7658,8007,8300,8548,8822,9613,9955,10358,11003,11491,11619,12312,12934,13552,14033,14105,14112,13803,13969,14142,14106,12990,13878,14769,15381,4.10%,0.90%,15.30%
Non-OECD,    of which: jet/kerosene,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1821,1844,1862,1870,1891,1818,1825,1901,1925,2005,2037,1985,1948,1933,1941,2014,2069,2138,2150,2197,2273,2273,2265,2241,2349,2436,2472,2530,2502,2447,2625,2681,2733,2870,2853,2999,3193,3313,3411,3449,2206,2320,2430,3126,28.70%,0.90%,3.10%
Non-OECD,Fuel oil,2407,2590,2750,2962,3143,3461,3755,4064,4454,4680,4682,5062,5352,5774,5933,6150,6137,6036,5992,5981,5896,6114,6260,6363,6429,6542,6534,6201,6197,6110,6038,5863,6039,5972,5712,5631,5627,5506,5496,5694,5690,5915,5843,5805,5743,5814,5721,5696,5751,5908,5858,5870,5820,5470,5304,5120,5349,5573,5797,4.00%,0.10%,5.80%
Non-OECD,Others,1163,1237,1305,1378,1465,1633,1727,1911,2084,2386,2378,2408,2425,2511,2710,2686,2796,2918,3051,3226,3436,3595,3756,3884,4039,4210,4188,4393,4157,4343,4554,4456,4912,4929,5254,5863,6072,6421,6903,7524,7639,7960,8317,8498,9064,9918,10366,10705,10795,11390,11745,12783,13536,14109,14539,14936,14818,15380,15678,1.90%,3.80%,15.60%
Non-OECD,    of which: ethane and LPG,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,695,733,788,855,949,1047,1173,1254,1342,1420,1516,1536,1584,1618,1749,1975,1972,2122,2247,2404,2655,2799,3061,3237,3455,3698,3925,4136,4309,4624,5071,5487,5666,5966,6314,6485,7074,7456,7736,7717,7672,7957,8074,8411,4.20%,3.50%,8.40%
Non-OECD,Total Non-OECD,7639,8227,8782,9402,10113,11078,11976,12971,14212,15156,15744,16645,17704,18895,19696,19921,20220,20435,20648,20962,21040,21592,22280,22815,23457,24087,24010,23847,23520,23849,24470,24719,26165,26264,26819,27961,28870,29591,30649,32830,33756,35134,36452,37459,38271,40758,42164,43791,45077,46271,47471,48832,50267,51205,51748,48561,50925,52913,55489,4.90%,2.10%,55.40%
