iso,CEDS_grd_sector,VOC01,VOC02,VOC03,VOC04,VOC05,VOC06,VOC07,VOC08,VOC09,VOC12,VOC13,VOC14,VOC15,VOC16,VOC17,VOC18,VOC19,VOC20,VOC21,VOC22,VOC23,VOC24,VOC25
kwt,ENE,0.078957533,0,0.054086627,0.15158095,0.218043566,0.07586113,8.15E-05,0,0,0.006481047,0.061029283,0.046964288,0.00685161,0.01021025,0,0,0,0,0.092223806,0.016600769,0.025222579,0.090755788,0.065049319
lao,ENE,0.012954445,0.002601934,0.078345469,0.181884016,0.303067712,0.068886233,0.008148766,0.001392812,0.001500076,0.01499594,0.08840203,0.061008082,0.039420887,0.00167556,0.016095602,0,0,0,0.081772233,0.00272366,0.004138225,0.022694782,0.008291537
lbn,ENE,0.116245923,0,0.009108252,0.064536552,0.041738293,0.079501513,0.006857074,0,0,0.009542508,0.010277403,0.025414869,0.010088113,0.015031853,0,0,0,0,0.066808018,0.024440605,0.03713413,0.133616007,0.349658886
lbr,ENE,0.054870934,0.007644853,0.013400337,0.048604887,0.027292126,0.105498981,0.014389999,0,0,0.038607874,0.015120428,0.041130677,0.100183074,0.006143186,0.039316391,0,0,0,0.034947903,0.011986038,0.018211132,0.082728244,0.339922935
lby,ENE,0.046338894,0,0.064201724,0.161972796,0.256504311,0.059335586,0,0,0,0.003803501,0.072442773,0.04769012,0.004020971,0.005992488,0,0,0,0,0.085869121,0.009742706,0.0148027,0.053263095,0.114019215
lca,ENE,0.064308631,0,0.006512689,0.039029659,0.028937212,0.044653,0,0,0,0.005283239,0.00734867,0.01497728,0.005585315,0.008317514,0,0,0,0,0.038402045,0.013520829,0.020543034,0.073917973,0.628662909
lie,ENE,0.014266878,0.004275993,0.071557825,0.167596809,0.271216411,0.082563571,0.002058002,0.002290281,0.002466662,0.024074419,0.080743113,0.06360623,0.064191542,0.00184484,0.026457806,0,0,0,0.074951295,0.002999573,0.004557437,0.02922672,0.009054593
lka,ENE,0.090939225,0,0.007138964,0.05049865,0.032650286,0.062097586,0,0,0,0.00747933,0.008055333,0.019896718,0.007906969,0.011758806,0,0,0,0,0.05226136,0.019111435,0.029037192,0.104527854,0.496640291
lso,ENE,0.05558606,0.00660952,0.0110844,0.047874622,0.0267982,0.103628062,0.009091926,0.003534353,0.003806543,0.039793763,0.012507213,0.042181395,0.101678168,0.007189087,0.040705269,0,0,0,0.035234332,0.011692932,0.017765796,0.08362194,0.339616418
ltu,ENE,0.012297973,0.000832309,0.086434262,0.199323562,0.340393022,0.055333317,0.001533732,0.000445813,0.000480147,0.005467628,0.097529117,0.058958864,0.01332103,0.001590269,0.005150001,0,0,0,0.090241542,0.002585637,0.003928519,0.016632569,0.007520688
lux,ENE,0.01284711,0.005055015,0.067253429,0.157600445,0.25175798,0.087085531,0.004239858,0.002707621,0.002916142,0.028130266,0.075886206,0.063757833,0.075536781,0.001661233,0.031277694,0,0,0,0.069645001,0.002701071,0.004103905,0.029931721,0.025905159
lva,ENE,0.018546545,0.000244156,0.085692178,0.199781538,0.33960541,0.052853657,0.000717534,0,0,0.002528336,0.096691782,0.057005711,0.004354979,0.00238052,0.001144481,0,0,0,0.092901354,0.003885437,0.005903386,0.021851957,0.01391104
mac,ENE,0.00444653,0.017597034,0.021058365,0.054112571,0.030679383,0.179811797,0.008570814,0.009425411,0.010151289,0.094619233,0.023761454,0.082987507,0.259458688,0.000574984,0.108881867,0,0,0,0.014011239,0.000934869,0.001420405,0.057902173,0.019594387
mar,ENE,0.05589007,0.005635215,0.013828816,0.047826076,0.028164802,0.102955391,0.014789628,0,0,0.038635035,0.015603908,0.041159611,0.10338647,0.005071694,0.040573551,0,0,0,0.034938338,0.011750831,0.017853767,0.082837674,0.339099123
mco,ENE,0.028910765,0.007697425,0.04378454,0.11165647,0.151650906,0.111911496,0.002659008,0.004122988,0.004440511,0.043602633,0.049404801,0.062324355,0.115834581,0.003738449,0.047627997,0,0,0,0.053372316,0.00607846,0.009235381,0.056323151,0.085623766
mda,ENE,0.002296328,0.001857458,0.087186653,0.197520793,0.33980114,0.058941555,0.003904179,0.00099495,0.001071574,0.010137585,0.09837809,0.061754436,0.027545987,0.000296977,0.011493104,0,0,0,0.085483138,0.000482801,0.000733549,0.008211876,0.001907827
mdg,ENE,0.056296981,0,0.017074872,0.047529927,0.027530971,0.103743397,0.010619429,0,0,0.040250142,0.019266635,0.042880257,0.102438789,0,0.042269698,0,0,0,0.035485677,0.009927292,0.015083152,0.08453941,0.345063371
mdv,ENE,0.112506996,0,0.008816142,0.062463639,0.040400132,0.07694106,0.009824418,0,0,0.009236473,0.009947799,0.024600055,0.009764579,0.014549867,0,0,0,0,0.064662401,0.023657012,0.03594357,0.129318384,0.367367474
mex,ENE,0.057743797,0,0.06150488,0.159449035,0.242194927,0.075427358,0,0,0,0.010198705,0.069399764,0.052103249,0.020338449,0.007545981,0.006572306,0,0,0,0.087955315,0.011992161,0.018220435,0.069293213,0.050060423
mhl,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mkd,ENE,0.026765838,0.011935469,0.031575219,0.08459868,0.090447104,0.145245218,0.007475516,0.006392936,0.006885274,0.066126343,0.035628271,0.071048286,0.178042312,0.00346122,0.073850482,0,0,0,0.038244427,0.005627472,0.008550169,0.066571829,0.041527934
mli,ENE,0.05627096,0.003695958,0.015116468,0.048454015,0.028221717,0.104780405,0.016166785,0,0,0.040912713,0.017056846,0.040774111,0.100456143,0.001385984,0.040193539,0,0,0,0.035111602,0.011492888,0.01746186,0.085007032,0.337440973
mlt,ENE,0.14249735,0,0.011164983,0.079110594,0.051163908,0.097455077,0,0,0,0.011697299,0.012598141,0.031154185,0.012366107,0.018426378,0,0,0,0,0.081895025,0.029959926,0.045519978,0.16379005,0.211200997
mmr,ENE,0.012954864,0.002600968,0.078344797,0.181884456,0.303067492,0.06888612,0.008147454,0.001393228,0.001500525,0.014996565,0.088401282,0.061008212,0.03942057,0.001675006,0.016095718,0,0,0,0.081772834,0.002723813,0.004138458,0.022694265,0.008293373
mng,ENE,0.00732559,0.006054504,0.067144313,0.155551726,0.248049243,0.092971859,0.007900328,0.00324331,0.003493087,0.033036867,0.075763081,0.066684372,0.089788132,0.000946851,0.037468787,0,0,0,0.066288631,0.001540386,0.002340405,0.026587324,0.007821206
mnp,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
moz,ENE,0.067408833,0.005931592,0.011624684,0.052694775,0.034484173,0.092903537,0.008383841,0,0,0.031241566,0.013116849,0.036667742,0.074452589,0.008341301,0.028916507,0,0,0,0.042015438,0.01410483,0.021430345,0.092681111,0.363600289
mrt,ENE,0.056197949,0.003691163,0.015096854,0.048391138,0.028185098,0.104644448,0.016166789,0,0,0.040859633,0.017034715,0.04072121,0.1003258,0.001384186,0.04014139,0,0,0,0.035066046,0.011477977,0.017439204,0.084896737,0.338279663
msr,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mtq,ENE,0.064308387,0,0.006515193,0.039023047,0.028937173,0.044654811,0,0,0,0.005279549,0.007351495,0.014975272,0.005581414,0.008315563,0,0,0,0,0.038402779,0.013520713,0.020542861,0.073917683,0.62867406
mus,ENE,0.055576715,0.006584483,0.011088304,0.047879153,0.026808053,0.103637972,0.009073552,0.003521885,0.003793115,0.039805192,0.012511619,0.042185729,0.101694831,0.007193631,0.040708705,0,0,0,0.0352302,0.011686214,0.017755592,0.08362323,0.339641824
mwi,ENE,0.012237507,0.003057848,0.004106333,0.014727208,0.007577882,0.038999787,0.007911596,0.00163786,0.001763996,0.017492341,0.00463343,0.016727625,0.046242757,0.00160537,0.018966301,0,0,0,0.00858236,0.002561737,0.003892207,0.023270222,0.764005635
mys,ENE,0.012954936,0.0026012,0.078344694,0.181884574,0.303067936,0.06888629,0.008147521,0.001393319,0.001500623,0.014996273,0.088401164,0.061008005,0.039420629,0.001675281,0.016094979,0,0,0,0.081772701,0.002723749,0.004138361,0.022694369,0.008293396
myt,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nam,ENE,0.053964349,0.005907428,0.008557156,0.041270766,0.023579251,0.082187082,0.008059843,0,0,0.029004853,0.009655567,0.033147439,0.071361723,0.006645856,0.028244891,0,0,0,0.033475424,0.011075811,0.016828168,0.075319699,0.461714694
ncl,ENE,0.114761246,0,0,0.065173046,0.042957421,0.077517165,0.01419932,0,0,0,0,0.029736622,0,0.017099372,0,0,0,0,0.065140472,0.025022082,0.038017608,0.131909473,0.378466172
ner,ENE,0.054634553,0.003537934,0.014470151,0.048823492,0.02824303,0.102776989,0.01552119,0,0,0.039163459,0.016327566,0.041722564,0.101503329,0.003980175,0.041128485,0,0,0,0.03478969,0.012295794,0.018681766,0.082256964,0.340142868
nfk,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nga,ENE,0.053259668,0.006264384,0.014913911,0.055546403,0.0429336,0.100922046,0.009002307,0.003305281,0.00355983,0.037960656,0.016828288,0.043108787,0.096886436,0.006837061,0.038813477,0,0,0,0.038007057,0.011184966,0.016994013,0.079870915,0.323800913
nic,ENE,0.146721456,0,0.011495739,0.081458285,0.052680168,0.100344,0.007695959,0,0,0.012043824,0.012971352,0.032077048,0.012732444,0.018972979,0,0,0,0,0.084322589,0.030848144,0.046869499,0.168645356,0.180121158
niu,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nld,ENE,0.006890495,0.004360396,0.074397342,0.171213143,0.281848084,0.079880811,0.002220261,0.002335506,0.00251537,0.023920909,0.083947121,0.064444239,0.064793726,0.000891012,0.026979878,0,0,0,0.074012088,0.00144872,0.00220113,0.021001234,0.010698534
nor,ENE,0,0,0.092766161,0.20856684,0.366968912,0.042745358,0.006039491,0,0,0,0.10467379,0.058407026,0,0,0,0,0,0,0.090870258,0,0,0,0.028962165
npl,ENE,0.169693638,0,0,0.095625922,0.060572492,0.114976927,0.009970683,0,0,0,0,0.046863374,0,0.019248373,0,0,0,0,0.097525081,0.037555716,0.057060734,0.195050163,0.095856896
nru,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nzl,ENE,0,0,0.092934068,0.207796805,0.363015344,0.054126472,0.006012793,0,0,0,0.10486325,0.061926645,0.018435557,0,0,0,0,0,0.090889066,0,0,0,0
omn,ENE,0.023498515,0,0.080919562,0.190931215,0.321604982,0.052153584,0.000182689,0,0,0.001923606,0.091306537,0.054181276,0.00203359,0.003041407,0,0,0,0,0.090845669,0.004932329,0.007493994,0.02700979,0.047941255
pak,ENE,0.112511268,0,0.008815726,0.06246448,0.040397588,0.076948357,0.009824386,0,0,0.009236036,0.009947329,0.0245968,0.009764118,0.014551246,0,0,0,0,0.064661812,0.023655221,0.035940848,0.129323299,0.367361487
pan,ENE,0.01869732,0.001062944,0.077607925,0.181960262,0.30504852,0.057654317,0.008318837,0.000570667,0.000614615,0.007232868,0.087569816,0.055482385,0.017282303,0.002416711,0.006581148,0,0,0,0.084681221,0.003932113,0.005974304,0.024685577,0.052626146
pcn,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
per,ENE,0.001430796,0.001644593,0.089825255,0.202698073,0.352618285,0.054107088,0.008637068,0,0,0.006606636,0.101355381,0.060686143,0.018314594,0,0.007863209,0,0,0,0.088054222,0,0,0.005447713,0.000710944
phl,ENE,0.004667185,0.000325581,0.090596812,0.2056699,0.358058934,0.047476541,0.004572131,0.000171707,0.00018493,0.002130235,0.102225979,0.058256434,0.005201802,0.000608587,0.002011718,0,0,0,0.090767095,0.000981271,0.001490906,0.006356352,0.018245898
plw,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
png,ENE,0.118252044,0,0,0.06719004,0.036614383,0.079524451,0.017031172,0,0,0,0,0.037043786,0,0.003043027,0,0,0,0,0.067622834,0.022264818,0.03382832,0.135921893,0.381663232
pol,ENE,0.010128808,0.004750157,0.07145834,0.165941318,0.269194469,0.084344456,0.005092812,0.002544334,0.002740281,0.026274515,0.080630859,0.064704686,0.070813196,0.001309742,0.029391589,0,0,0,0.072555808,0.002129567,0.003235584,0.025892759,0.00686672
pri,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prk,ENE,0.008423178,0.004967858,0.070552147,0.163319614,0.264867032,0.084899075,0.008823486,0.002660984,0.002865914,0.027302416,0.079608351,0.06470993,0.073875909,0.001089413,0.030740905,0,0,0,0.070711058,0.001771023,0.002690825,0.02458654,0.011534341
prt,ENE,0.045045819,0.007918077,0.041324523,0.111659733,0.141190428,0.122631216,0.004237309,0.004241119,0.00456774,0.045857112,0.046629014,0.064102709,0.119656374,0.005845767,0.04852915,0,0,0,0.058766978,0.009459523,0.014372442,0.075469171,0.028495796
pry,ENE,0.019230108,0.001470508,0.073237576,0.172553998,0.287029877,0.059252275,0.003971113,0.000787641,0.000848299,0.009057869,0.082638483,0.054262353,0.022274059,0.002481482,0.008547326,0,0,0,0.080540936,0.004135574,0.006283434,0.026469144,0.084927946
pse,ENE,0.101879779,0.004394004,0.023837385,0.093487945,0.086151165,0.118692109,0.00028069,0.002353538,0.002534791,0.031898488,0.026897195,0.049377941,0.073531934,0.013174182,0.027187868,0,0,0,0.071860634,0.021420136,0.032544945,0.130285202,0.08821007
pyf,ENE,0.112804687,0,0.008706379,0.062476548,0.040213784,0.076633154,0.009911733,0,0,0.009121476,0.009823946,0.024640833,0.009643007,0.014539774,0,0,0,0,0.064773271,0.023612785,0.035876372,0.129660572,0.367561678
qat,ENE,1.95E-05,0,0.096204636,0.216408961,0.380990645,0.043920185,0,0,0,1.60E-06,0.108553644,0.059657489,1.69E-06,2.51E-06,0,0,0,0,0.094097351,4.08E-06,6.20E-06,2.24E-05,0.000109184
reu,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rou,ENE,0.003233038,0.001989368,0.086148994,0.195579438,0.335340832,0.060329134,0.003644142,0.001065456,0.00114751,0.010920838,0.097207241,0.06178874,0.029568995,0.000418003,0.012309178,0,0,0,0.084868859,0.000679709,0.001032725,0.009684008,0.003043792
rus,ENE,0.008423178,0.004967858,0.070552147,0.163319614,0.264867032,0.084899075,0.008823486,0.002660984,0.002865914,0.027302416,0.079608351,0.06470993,0.073875909,0.001089413,0.030740905,0,0,0,0.070711058,0.001771023,0.002690825,0.02458654,0.011534341
rwa,ENE,0.058299396,0.005495706,0.010195953,0.046618611,0.026665224,0.094915664,0.008691026,0.002943638,0.003170336,0.034261519,0.011504723,0.037922816,0.086268223,0.007616794,0.034132161,0,0,0,0.036246169,0.012280709,0.018658847,0.083561665,0.380550819
sau,ENE,0.012304024,0,0.083134751,0.191660586,0.329822133,0.045915366,0,0,0,0.001009888,0.093806075,0.053640202,0.001067629,0.001589509,0,0,0,0,0.087431865,0.002586585,0.00392996,0.014142556,0.07795887
srb,ENE,0.005350345,0.016875943,0.024813305,0.062694577,0.047763878,0.175254654,0.008311853,0.009039147,0.009735277,0.09083085,0.027998385,0.08263476,0.248920108,0.00069192,0.104419789,0,0,0,0.018494528,0.001125,0.001709282,0.056777652,0.006558747
sdn,ENE,0.061364517,0.007376097,0.010056079,0.048350313,0.027521292,0.099392893,0.008737149,0,0,0.036215868,0.011346896,0.039283861,0.089799365,0.008298108,0.035958473,0,0,0,0.037802495,0.013154806,0.019986914,0.087591142,0.357763731
sen,ENE,0.064936368,0.005478129,0.010698649,0.050272791,0.029147957,0.098877482,0.00832939,0.0028951,0.00311806,0.034565147,0.012071948,0.039157826,0.086007855,0.00840208,0.033772664,0,0,0,0.040090772,0.013667841,0.020766401,0.091046503,0.346697038
sgp,ENE,0.117245969,3.97E-05,0.035700243,0.124742842,0.146977588,0.092663856,0.004563919,2.13E-05,2.29E-05,0.009837205,0.040282791,0.042230151,0.010759436,0.015161117,0.000245709,0,0,0,0.093293188,0.024650854,0.037453574,0.134884632,0.069223037
shn,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
sjm,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
slb,ENE,0.115711838,0,0,0.063092877,0.044239374,0.079524177,0.011847351,0,0,0,0,0.025298112,0,0.022859739,0,0,0,0,0.065577429,0.024328307,0.036963509,0.13300212,0.377555166
sle,ENE,0.055444658,0.007497587,0.010860568,0.047853346,0.026673445,0.104310172,0.008216048,0.002007947,0.002162585,0.039489633,0.01225465,0.042070056,0.102599802,0.008434786,0.041471028,0,0,0,0.035301143,0.011314327,0.017190561,0.083879265,0.340968392
slv,ENE,0.137822588,0,0.010798778,0.076516263,0.0494856,0.094259017,0.006529207,0,0,0.011313633,0.012184928,0.030131491,0.011960505,0.017821943,0,0,0,0,0.079208287,0.028976774,0.044026214,0.158416767,0.230548006
smr,ENE,0.052036043,0.001804198,0.060767138,0.156925413,0.237760228,0.078615504,0.000714825,0.00096634,0.001040761,0.01393502,0.068567314,0.053620844,0.03107745,0.006728834,0.011163158,0,0,0,0.084446186,0.010940543,0.016622646,0.06522403,0.047043527
som,ENE,0.054609989,0.009899227,0.011042138,0.047502795,0.02623745,0.102996971,0.011703909,0,0,0.039526037,0.012459527,0.042108835,0.10191705,0.011136631,0.041509257,0,0,0,0.035547224,0.011852075,0.018007594,0.083018522,0.338924769
spm,ENE,0.007109914,0.007391661,0.062663087,0.145752507,0.226281322,0.103406822,0.001720449,0.00395331,0.004257765,0.040129602,0.070706624,0.069080794,0.109318312,0.000908945,0.045656052,0,0,0,0.061120401,0.00150384,0.002284877,0.030330919,0.0064228
stp,ENE,0.05565562,0.006538016,0.011107586,0.047784354,0.026811898,0.103818664,0.009163165,0.003448049,0.003713593,0.039760316,0.012533376,0.042358424,0.101723726,0.007128952,0.040397397,0,0,0,0.035204707,0.011701539,0.017778875,0.083586024,0.339785717
sur,ENE,0.057458073,0.001405669,0.022254909,0.071945533,0.086261079,0.060561649,0.004279511,0.000631474,0.000680106,0.012240881,0.025111588,0.029031195,0.025624777,0.007498789,0.008570044,0,0,0,0.049538489,0.011968532,0.018184534,0.070226756,0.436526412
svk,ENE,0.002770979,0.005894925,0.070843964,0.162100502,0.262959365,0.090179943,0.0032394,0.003157416,0.003400578,0.03180215,0.079937628,0.067572608,0.087028434,0.000358297,0.036474838,0,0,0,0.067717831,0.000582582,0.000885153,0.020869711,0.002223693
svn,ENE,0.043855098,0.003889382,0.05777237,0.147688657,0.219229188,0.091773567,0.001622232,0.00208325,0.002243687,0.024432605,0.06518813,0.058569785,0.061067458,0.005670908,0.024065636,0,0,0,0.076399915,0.009220499,0.014009277,0.06207631,0.029142046
swe,ENE,0.000306928,4.82E-05,0.092556259,0.20831429,0.36640601,0.042872864,0.005695144,1.72E-05,1.86E-05,0.000271333,0.104436948,0.057633565,0.000705733,5.43E-05,0.000280424,0,0,0,0.090646213,6.40E-05,9.72E-05,0.000497526,0.029077274
swz,ENE,0.055567538,0.006582321,0.011093842,0.047870431,0.026794506,0.103647011,0.009081034,0.003519394,0.003790432,0.03982801,0.012517867,0.04217703,0.101688093,0.007194664,0.040721534,0,0,0,0.035232374,0.011689439,0.017760491,0.083617688,0.339626302
syc,ENE,0.055559691,0.006568582,0.011111261,0.047876392,0.026798713,0.103637172,0.009137828,0.00352758,0.003799249,0.039805962,0.012537523,0.042189475,0.101671778,0.007194678,0.040711349,0,0,0,0.035243305,0.011678993,0.017744622,0.083593455,0.339612393
syr,ENE,0.115213419,0,0.01004438,0.066251208,0.045395594,0.079259603,0.006779066,0,0,0.009457698,0.011333696,0.025819836,0.009998455,0.014898342,0,0,0,0,0.067209355,0.02422352,0.036804302,0.132429214,0.344882312
tca,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tcd,ENE,0.054634553,0.003537934,0.014470151,0.048823492,0.02824303,0.102776989,0.01552119,0,0,0.039163459,0.016327566,0.041722564,0.101503329,0.003980175,0.041128485,0,0,0,0.03478969,0.012295794,0.018681766,0.082256964,0.340142868
tgo,ENE,0.05073848,0.005940134,0.010043462,0.043537769,0.024410535,0.093977938,0.004838668,0.003172072,0.003416362,0.035995003,0.011332659,0.03823784,0.091891005,0.006541325,0.036764667,0,0,0,0.032129364,0.010665255,0.016204386,0.076149472,0.404013606
tha,ENE,0.012953125,0.002603099,0.078343946,0.18189205,0.303065146,0.068889571,0.008156554,0.001394284,0.001501662,0.014997896,0.088400312,0.061003894,0.039416461,0.00167342,0.016090331,0,0,0,0.081772443,0.002722983,0.004137198,0.022693589,0.008292037
tjk,ENE,0.004639357,0,0.091699031,0.208033673,0.363391887,0.044858033,0.009939745,0,0,0.000380181,0.103469683,0.057649463,0.000401918,0.000605768,0,0,0,0,0.091994128,0.00097542,0.001482017,0.005332594,0.015147104
tkl,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tkm,ENE,0.000122247,0,0.095180886,0.21414507,0.376940933,0.043519768,0.009865449,0,0,9.99E-06,0.107398469,0.059040172,1.06E-05,1.56E-05,0,0,0,0,0.093147173,2.56E-05,3.89E-05,0.000140514,0.000398632
tls,ENE,0.012615851,0.003549689,0.068819857,0.160568989,0.262440129,0.073338802,0.005975139,0.001888929,0.002034401,0.020052345,0.0776537,0.058771453,0.053341605,0.001637207,0.021968028,0,0,0,0.071802277,0.002649302,0.004025249,0.025144273,0.071722778
ton,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tto,ENE,0.00018311,0,0.095982836,0.215972225,0.380120362,0.043925099,5.25E-06,0,0,1.50E-05,0.108303372,0.059547785,1.59E-05,2.37E-05,0,0,0,0,0.093962003,3.85E-05,5.84E-05,0.000210472,0.001636028
tun,ENE,0.014592418,0,0.088771749,0.205212016,0.352266264,0.049973504,0,0,0,0.001197977,0.100166651,0.057526753,0.001266473,0.001886931,0,0,0,0,0.094086747,0.003068042,0.004661467,0.016772893,0.008550115
tur,ENE,0.018119599,0.004455376,0.067096135,0.159072365,0.253194233,0.084734729,0.007803553,0.002386914,0.002570737,0.025354464,0.075708713,0.062201912,0.067174454,0.002343298,0.027570629,0,0,0,0.072417002,0.003809628,0.005788204,0.034194424,0.02400363
tuv,ENE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
twn,ENE,0.034060747,0.010600489,0.034418121,0.093374025,0.106076611,0.138578037,0.008049223,0.005677865,0.006115134,0.059575009,0.038836092,0.068804073,0.159022039,0.004404428,0.065590729,0,0,0,0.045325619,0.007161245,0.010880525,0.07095188,0.032498107
tza,ENE,0.092352838,0,0,0,0,0,0.008740271,0,0,0,0,0,0,0,0,0,0,0,0.070768454,0,0,0.106152689,0.721985748
uga,ENE,0.066750427,0.003477604,0.00740802,0.042891896,0.026252645,0.067856728,0.008664242,0,0,0.017385119,0.008358927,0.024474358,0.038399263,0.008802683,0.014019088,0,0,0,0.039412844,0.013835428,0.021021026,0.083462481,0.507527222
ukr,ENE,0.002296328,0.001857458,0.087186653,0.197520793,0.33980114,0.058941555,0.003904179,0.00099495,0.001071574,0.010137585,0.09837809,0.061754436,0.027545987,0.000296977,0.011493104,0,0,0,0.085483138,0.000482801,0.000733549,0.008211876,0.001907827
ury,ENE,0.054632634,0.001713853,0.053241991,0.140955934,0.208354563,0.076022303,0.004011345,0.000920869,0.000991788,0.013671587,0.06007623,0.049045976,0.029992989,0.007060548,0.010610527,0,0,0,0.078424931,0.01148535,0.017450405,0.067941739,0.113394439
usa,ENE,0.00464649,0.010494189,0.050968971,0.118700539,0.169759933,0.1263238,0.006054017,0.004817957,0.005189002,0.057012496,0.057511439,0.073569893,0.15619854,0,0.065776083,0,0,0,0.047036459,0,0,0.037385555,0.008554638
uzb,ENE,0.005592341,0.002216275,0.083749163,0.191142894,0.325272493,0.062920644,0.007816386,0.001187456,0.001278906,0.012328418,0.094499355,0.061595498,0.03311199,0.000725271,0.013713582,0,0,0,0.083584294,0.001175878,0.001786584,0.013076803,0.003225771
