"iso","X1850","X1851","X1852","X1853","X1854","X1855","X1856","X1857","X1858","X1859","X1860","X1861","X1862","X1863","X1864","X1865","X1866","X1867","X1868","X1869","X1870","X1871","X1872","X1873","X1874","X1875","X1876","X1877","X1878","X1879","X1880","X1881","X1882","X1883","X1884","X1885","X1886","X1887","X1888","X1889","X1890","X1891","X1892","X1893","X1894","X1895","X1896","X1897","X1898","X1899","X1900","X1901","X1902","X1903","X1904","X1905","X1906","X1907","X1908","X1909","X1910","X1911","X1912","X1913","X1914","X1915","X1916","X1917","X1918","X1919","X1920","X1921","X1922","X1923","X1924","X1925","X1926","X1927","X1928","X1929","X1930","X1931","X1932","X1933","X1934","X1935","X1936","X1937","X1938","X1939","X1940","X1941","X1942","X1943","X1944","X1945","X1946","X1947","X1948","X1949","X1950","X1951","X1952","X1953","X1954","X1955","X1956","X1957","X1958","X1959","X1960","X1961","X1962","X1963","X1964","X1965","X1966","X1967","X1968","X1969","X1970","X1971","X1972","X1973","X1974","X1975","X1976","X1977","X1978","X1979","X1980","X1981","X1982","X1983","X1984","X1985","X1986","X1987","X1988","X1989","X1990","X1991","X1992","X1993","X1994","X1995","X1996","X1997","X1998","X1999","X2000"
"jpn","141","142.08144127424","143.167006709761","144.256696306561","145.350510064641","146.448447984001","147.550510064641","148.656696306561","149.767006709761","150.88144127424","152","157.539323640367","163.113908693986","168.723755160857","174.368863040979","180.049232334353","185.764863040979","191.515755160857","197.301908693986","203.123323640367","208.98","214.425288447619","219.92673501799","225.484339711111","231.098102526984","236.768023465609","242.494102526984","248.276339711111","254.11473501799","260.009288447619","265.96","271.572456211173","277.242144375419","282.969064492738","288.753216563129","294.594600586592","300.493216563129","306.449064492738","312.462144375419","318.532456211173","324.66","331.265075831146","337.935023699813","344.669843606006","351.469535549721","358.334099530959","365.263535549721","372.257843606005","379.317023699814","386.441075831146","393.63","403.367302359718","413.223426417277","423.198372172676","433.292139625915","443.504728776995","453.836139625915","464.286372172675","474.855426417277","485.543302359718","496.35","537.048740631288","578.490872233401","620.676394806339","663.605308350101","707.277612864688","751.6933083501","796.852394806338","842.754872233401","889.400740631288","936.79","970.540299485727","1004.87075464129","1039.7813654667","1075.27213196194","1111.34305412702","1147.99413196194","1185.2253654667","1223.03675464129","1261.42829948573","1300.4","1290.73580904067","1280.37477162785","1269.31688776155","1257.56215744178","1245.11058066852","1231.96215744178","1218.11688776155","1203.57477162785","1188.33580904067","1172.4","1380.27246998496","1593.50216886215","1812.08909663157","2036.03325329322","2265.3346388471","2499.99325329322","2740.00909663157","2985.38216886215","3236.11246998496","3492.2","3445.572629406","3386.06230678234","3315.97424226813","3237.33100583289","3151.88718711329","3061.14553807192","2966.36987392671","2868.59604671622","2768.64072272773","2667.1","2758.14685314373","2851.92034524031","2948.76644350752","3048.92786585979","3152.59943504131","3259.93657006421","3371.06502469232","3486.03971874219","3604.83965226116","3727.3","3782.42095086314","3839.018282353","3895.55372230768","3950.02812406852","4000.99154128851","4047.66519643892","4090.31825035879","4129.84805645509","4167.70264836725","4204.9","4247.9269425803","4290.30406897544","4331.21984292877","4369.48437000148","4404.31713019729","4435.33004283058","4463.03149443851","4488.62316787047","4513.80711921238","4539.8","4617.00051996889","4695.58431051434","4774.66403553925","4852.81449382718","4928.98788008995","5002.72088239539","5074.41065008144","5144.88666728183","5215.4386841482","5287"
"kaz","562","568.803349101156","575.628176179833","582.474481236031","589.342264269749","596.231525280989","603.14226426975","610.074481236031","617.028176179832","624.003349101156","631","634.22959010989","637.434382417582","640.614376923077","643.769573626374","646.899972527473","650.005573626374","653.086376923077","656.142382417583","659.17359010989","662.18","665.784095691822","669.280170118794","672.668223280917","675.94825517819","679.120265810615","682.18425517819","685.140223280917","687.988170118794","690.728095691822","693.36","696.899585012276","700.366595577379","703.76103169531","707.082893366069","710.332180589655","713.508893366068","716.61303169531","719.644595577379","722.603585012275","725.49","736.242133600874","746.988681957109","757.729645068706","768.465022935664","779.194815557983","789.919022935665","800.637645068706","811.350681957109","822.058133600874","832.76","833.937981319708","834.790633457258","835.317956412652","835.519950185888","835.396614776966","834.947950185888","834.173956412652","833.074633457259","831.649981319708","829.9","867.715897590622","906.368262383328","945.857094378118","986.182393574992","1027.34415997395","1069.34239357499","1112.17709437812","1155.84826238333","1200.35589759062","1245.7","1257.28997498004","1268.79106663118","1280.20327495343","1291.52659994677","1302.76104161122","1313.90659994677","1324.96327495343","1335.93106663118","1346.80997498004","1357.6","1347.86071953161","1336.50127916731","1323.52167890709","1308.92191875097","1292.70199869892","1274.86191875097","1255.40167890709","1234.32127916731","1211.62071953161","1187.3","1205.74762162308","1224.21799399659","1242.71111712052","1261.22699099488","1279.76561561967","1298.32699099488","1316.91111712052","1335.51799399659","1354.14762162308","1372.8","1397.50777599537","1429.6303547366","1467.41654094455","1509.47643848753","1554.77727192254","1602.65591288182","1652.79737474221","1705.18187813273","1759.99860793296","1817.4","1862.73773537247","1908.82078500163","1954.3540963389","1997.76355029297","2037.98696344976","2074.45588043498","2107.49761453966","2138.05920860737","2167.51839383744","2196.8","2242.05801345025","2287.83619354649","2333.40865580948","2377.72514223976","2420.11483163346","2460.317434187","2498.80353133662","2536.5130642766","2574.74230391086","2614.4","2624.95435965362","2635.25364696375","2645.34532370964","2655.22776066884","2664.66435012059","2673.84689351041","2682.12917674087","2687.50946012197","2687.52087197213","2680.6","2547.48191139214","2405.16887006196","2255.2126980627","2099.34520713236","1938.88663819443","1774.32538741185","1606.14482723527","1435.28582931241","1262.49486695557","1088"
"ken","374","378.394075365928","382.811689539427","387.252842520498","391.71753430914","396.205764905354","400.71753430914","405.252842520497","409.811689539427","414.394075365927","419","627.401652255856","838.734048454855","1052.997188597","1270.19107268228","1490.31570071071","1713.37107268228","1939.357188597","2168.27404845486","2400.12165225586","2634.9","2844.77522930992","3057.25374099542","3272.33553505649","3490.02061149313","3710.30897030535","3933.20061149314","4158.69553505649","4386.79374099542","4617.49522930992","4850.8","5068.51570851137","5288.58348179799","5511.00331985985","5735.77522269697","5962.89919030935","6192.37522269697","6424.20331985986","6658.38348179797","6894.91570851136","7133.8","7226.91579517917","7320.63252476294","7414.95018875136","7509.86878714442","7605.38831994211","7701.50878714441","7798.23018875136","7895.55252476294","7993.47579517915","8092","8154.45880406019","8217.15342944037","8280.08387614049","8343.25014416057","8406.65223350058","8470.29014416056","8534.1638761405","8598.27342944038","8662.61880406022","8727.2","8809.01364699664","8890.73981688291","8972.37850965882","9053.92972532435","9135.39346387953","9216.76972532436","9298.05850965882","9379.25981688288","9460.37364699662","9541.4","9601.94384029994","9661.64460497765","9720.50229403318","9778.5169074665","9835.68844527761","9892.01690746651","9947.50229403318","10002.1446049777","10055.9438402999","10108.9","10238.6834738588","10368.8283979712","10499.3347723373","10630.2025969569","10761.4318718301","10893.0225969569","11024.9747723373","11157.2883979713","11289.9634738588","11423","11286.941041838","11144.4840743787","10995.629097622","10840.376111568","10678.7251162167","10510.676111568","10336.229097622","10155.3840743787","9968.141041838","9774.5","9901.29699138152","10029.5647929492","10160.7096545814","10295.8862994421","10436.0122092067","10581.7651729991","10733.6008226773","10891.7802746653","11056.4018483876","11227.5","11329.7928303381","11434.837450461","11542.6649436033","11653.3210170898","11766.5888177004","11882.4328335879","12000.1003135009","12117.8444574086","12233.5346872544","12345.7","12418.9290592564","12486.052138127","12547.912643656","12605.7581203377","12660.1528698155","12711.0101680431","12757.1398383923","12796.6881507537","12827.3983834515","12847.7","12895.3975536818","12933.074627875","12963.236546509","12989.1662347613","13012.0394040403","13032.747276572","13047.6703457602","13048.5164528727","13025.3389475203","12972.3","12691.4715410314","12371.5313465077","12019.7881130955","11644.7088762561","11250.1404388567","10834.7424989515","10392.961214619","9918.76379249911","9405.56441250417","8849"
"kgz","562","568.803349101156","575.628176179833","582.474481236031","589.342264269749","596.231525280989","603.14226426975","610.074481236031","617.028176179832","624.003349101156","631","634.22959010989","637.434382417582","640.614376923077","643.769573626374","646.899972527473","650.005573626374","653.086376923077","656.142382417583","659.17359010989","662.18","665.784095691822","669.280170118794","672.668223280917","675.94825517819","679.120265810615","682.18425517819","685.140223280917","687.988170118794","690.728095691822","693.36","696.899585012276","700.366595577379","703.76103169531","707.082893366069","710.332180589655","713.508893366068","716.61303169531","719.644595577379","722.603585012275","725.49","736.242133600874","746.988681957109","757.729645068706","768.465022935664","779.194815557983","789.919022935665","800.637645068706","811.350681957109","822.058133600874","832.76","833.937981319708","834.790633457258","835.317956412652","835.519950185888","835.396614776966","834.947950185888","834.173956412652","833.074633457259","831.649981319708","829.9","867.715897590622","906.368262383328","945.857094378118","986.182393574992","1027.34415997395","1069.34239357499","1112.17709437812","1155.84826238333","1200.35589759062","1245.7","1257.28997498004","1268.79106663118","1280.20327495343","1291.52659994677","1302.76104161122","1313.90659994677","1324.96327495343","1335.93106663118","1346.80997498004","1357.6","1347.86071953161","1336.50127916731","1323.52167890709","1308.92191875097","1292.70199869892","1274.86191875097","1255.40167890709","1234.32127916731","1211.62071953161","1187.3","1205.74762162308","1224.21799399659","1242.71111712052","1261.22699099488","1279.76561561967","1298.32699099488","1316.91111712052","1335.51799399659","1354.14762162308","1372.8","1397.50777599537","1429.6303547366","1467.41654094455","1509.47643848753","1554.77727192254","1602.65591288182","1652.79737474221","1705.18187813273","1759.99860793296","1817.4","1862.73773537247","1908.82078500163","1954.3540963389","1997.76355029297","2037.98696344976","2074.45588043498","2107.49761453966","2138.05920860737","2167.51839383744","2196.8","2242.05801345025","2287.83619354649","2333.40865580948","2377.72514223976","2420.11483163346","2460.317434187","2498.80353133662","2536.5130642766","2574.74230391086","2614.4","2624.95435965362","2635.25364696375","2645.34532370964","2655.22776066884","2664.66435012059","2673.84689351041","2682.12917674087","2687.50946012197","2687.52087197213","2680.6","2547.48191139214","2405.16887006196","2255.2126980627","2099.34520713236","1938.88663819443","1774.32538741185","1606.14482723527","1435.28582931241","1262.49486695557","1088"
"khm","143","143.748354159266","144.463740727584","145.146159704954","145.795611091376","146.41209488685","146.995611091375","147.546159704954","148.063740727584","148.548354159266","149","152.787624607248","156.530221523997","160.227790750246","163.880332285996","167.487846131246","171.050332285996","174.567790750247","178.040221523997","181.467624607249","184.85","188.358820533922","191.884569838082","195.427247912483","198.986854757123","202.563390372004","206.156854757123","209.767247912483","213.394569838082","217.038820533922","220.7","224.307299011917","227.933642687853","231.579031027806","235.243464031779","238.92694169977","242.629464031779","246.351031027807","250.091642687853","253.851299011917","257.63","258.164045056021","258.689191210703","259.205438464048","259.712786816055","260.211236266724","260.700786816054","261.181438464048","261.653191210703","262.11604505602","262.57","264.109296300705","265.650082312365","267.192358034978","268.736123468547","270.281378613069","271.828123468547","273.376358034978","274.926082312364","276.477296300705","278.03","279.914531914644","281.772501181589","283.603907800835","285.408751772383","287.187033096233","288.938751772383","290.663907800835","292.362501181589","294.034531914644","295.68","309.078122535571","322.55755117435","336.118285916334","349.760326761524","363.483673709921","377.288326761524","391.174285916334","405.141551174349","419.190122535572","433.32","442.75281617857","452.271450984124","461.875904416663","471.566176476186","481.342267162694","491.204176476186","501.151904416663","511.185450984124","521.304816178569","531.51","543.965928915304","556.536984738318","569.223167469043","582.024477107477","594.940913653623","607.972477107477","621.119167469043","634.380984738318","647.757928915305","661.25","689.666955488362","715.281398148152","739.093414132794","761.963743761283","784.598563620987","807.525916876368","831.088365514601","855.453534303315","880.644169140902","906.66","907.374129873357","908.522368560315","910.669664393649","914.478573222047","920.290467757515","928.192806612834","937.731065903139","948.022950140855","957.930749690339","966.61","982.882759257005","998.258275215162","1012.37140414922","1024.85580910951","1035.50632211461","1044.200632669","1051.11393486097","1056.73188355998","1061.71929084648","1066.6","1091.3669189719","1116.57369073755","1142.78901592943","1170.72763568362","1200.84658830138","1233.47591687616","1268.31576511462","1304.38279175533","1340.2481256746","1374.8","1380.7563153422","1384.41590589466","1385.85468294338","1385.29639250978","1382.95174722491","1378.79705422031","1372.89109972396","1365.63853354562","1357.54728085829","1349"
"kna","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"kwt","8987","9019.72463818516","9052.42157899585","9085.09082243204","9117.73236849376","9150.34621718101","9182.93236849376","9215.49082243204","9248.02157899584","9280.52463818516","9313","9974.58857395562","10641.5041314767","11313.7466725631","11991.316197215","12674.2127054323","13362.436197215","14055.9866725631","14754.8641314767","15459.0685739556","16168.6","16809.0538556579","17459.5312989474","18120.0323298685","18790.5569484212","19471.1051546054","20161.6769484212","20862.2723298685","21572.8912989475","22293.5338556579","23024.2","23692.7812080608","24369.7843698859","25055.2094854752","25749.0565548288","26451.3255779467","27162.0165548288","27881.1294854752","28608.6643698859","29344.6212080608","30089","30177.5775454297","30264.6711918749","30350.2809393359","30434.4067878125","30517.0487373045","30598.2067878124","30677.8809393359","30756.0711918749","30832.7775454296","30908","30802.9291542966","30693.8962743051","30580.9013600255","30463.9444114577","30343.0254286018","30218.1444114578","30089.3013600255","29956.4962743052","29819.7291542967","29679","30015.922122956","30354.6393296996","30695.1516202306","31037.4589945493","31381.5614526556","31727.4589945493","32075.1516202307","32424.6393296996","32775.922122956","33129","33259.3905832082","33388.4943701477","33516.3113608189","33642.8415552217","33768.0849533558","33892.0415552216","34014.711360819","34136.0943701477","34256.1905832081","34375","34344.5911495558","34299.2731547659","34239.0460156303","34163.9097321489","34073.8643043218","33968.9097321489","33849.0460156303","33714.273154766","33564.5911495559","33400","33468.2703145748","33530.9916703552","33588.1640673411","33639.7875055327","33685.8619849299","33726.3875055326","33761.3640673411","33790.7916703551","33814.6703145747","33833","34132.3654252714","34415.0861216134","34682.0498027472","34934.7803654434","35175.3727216358","35406.4654951662","35631.1200823288","35852.5983077788","36074.0977996903","36298","36265.1283783724","36219.6987323878","36157.6678719748","36073.9058764818","35964.3277629381","35828.2540825475","35664.5622692026","35468.7277225159","35235.672430752","34962","35111.2796566836","35246.5546174356","35372.7548894838","35495.9488534873","35619.2183329398","35735.3317030441","35839.1967356367","35935.9404377411","36031.7760853758","36125.1","36456.0018460654","36777.995661712","37066.5949960785","37293.4291777912","37436.8983375986","37493.1524629253","37458.666828908","37316.4873310208","37049.3560985201","36649.3","36363.9071067591","35967.1466008432","35480.8417051771","34931.555270949","34336.2141460867","33700.295827957","33017.9966334911","32280.6954213492","31476.9600019264","30601"
"lbn","8987","9019.72463818516","9052.42157899585","9085.09082243204","9117.73236849376","9150.34621718101","9182.93236849376","9215.49082243204","9248.02157899584","9280.52463818516","9313","9974.58857395562","10641.5041314767","11313.7466725631","11991.316197215","12674.2127054323","13362.436197215","14055.9866725631","14754.8641314767","15459.0685739556","16168.6","16809.0538556579","17459.5312989474","18120.0323298685","18790.5569484212","19471.1051546054","20161.6769484212","20862.2723298685","21572.8912989475","22293.5338556579","23024.2","23692.7812080608","24369.7843698859","25055.2094854752","25749.0565548288","26451.3255779467","27162.0165548288","27881.1294854752","28608.6643698859","29344.6212080608","30089","30177.5775454297","30264.6711918749","30350.2809393359","30434.4067878125","30517.0487373045","30598.2067878124","30677.8809393359","30756.0711918749","30832.7775454296","30908","30802.9291542966","30693.8962743051","30580.9013600255","30463.9444114577","30343.0254286018","30218.1444114578","30089.3013600255","29956.4962743052","29819.7291542967","29679","30015.922122956","30354.6393296996","30695.1516202306","31037.4589945493","31381.5614526556","31727.4589945493","32075.1516202307","32424.6393296996","32775.922122956","33129","33259.3905832082","33388.4943701477","33516.3113608189","33642.8415552217","33768.0849533558","33892.0415552216","34014.711360819","34136.0943701477","34256.1905832081","34375","34344.5911495558","34299.2731547659","34239.0460156303","34163.9097321489","34073.8643043218","33968.9097321489","33849.0460156303","33714.273154766","33564.5911495559","33400","33468.2703145748","33530.9916703552","33588.1640673411","33639.7875055327","33685.8619849299","33726.3875055326","33761.3640673411","33790.7916703551","33814.6703145747","33833","34132.3654252714","34415.0861216134","34682.0498027472","34934.7803654434","35175.3727216358","35406.4654951662","35631.1200823288","35852.5983077788","36074.0977996903","36298","36265.1283783724","36219.6987323878","36157.6678719748","36073.9058764818","35964.3277629381","35828.2540825475","35664.5622692026","35468.7277225159","35235.672430752","34962","35111.2796566836","35246.5546174356","35372.7548894838","35495.9488534873","35619.2183329398","35735.3317030441","35839.1967356367","35935.9404377411","36031.7760853758","36125.1","36456.0018460654","36777.995661712","37066.5949960785","37293.4291777912","37436.8983375986","37493.1524629253","37458.666828908","37316.4873310208","37049.3560985201","36649.3","36363.9071067591","35967.1466008432","35480.8417051771","34931.555270949","34336.2141460867","33700.295827957","33017.9966334911","32280.6954213492","31476.9600019264","30601"
"lbr","697","691.13038363554","685.254015352072","679.370895149593","673.481023028109","667.584398987613","661.681023028108","655.770895149594","649.854015352073","643.930383635541","638","799.617381291691","962.028500074118","1125.23335634728","1289.23195011117","1454.02428136581","1619.61035011118","1785.99015634727","1953.16370007412","2121.13098129169","2289.892","2451.57166997999","2614.03336885331","2777.27709661998","2941.30285327997","3106.1106388333","3271.70045327997","3438.07229661998","3605.22616885332","3773.16206997999","3941.88","4108.49565171169","4275.90604748744","4444.11118732727","4613.11107123115","4782.90569919913","4953.49507123116","5124.87918732727","5297.05804748744","5470.03165171169","5643.8","5674.38199320614","5705.04643236647","5735.79331748098","5766.6226485497","5797.5344255726","5828.52864854969","5859.60531748098","5890.76443236647","5922.00599320613","5953.33","6000.11557056747","6047.03834767552","6094.09833132412","6141.29552151329","6188.62991824299","6236.10152151328","6283.71033132412","6331.45634767551","6379.33957056748","6427.36","6517.65150881432","6605.91823789212","6692.16018723341","6776.37735683818","6858.56974670644","6938.73735683818","7016.88018723341","7092.99823789212","7167.09150881431","7239.16","7328.02987195254","7414.41688347118","7498.32103455591","7579.74232520676","7658.68075542371","7735.13632520676","7809.10903455591","7880.59888347117","7949.60587195253","8016.13","8229.09128106134","8444.08183299795","8661.10165580982","8880.15074949693","9101.2291140593","9324.33674949694","9549.47365580982","9776.63983299795","10005.8352810614","10237.06","10546.261302211","10859.6029817084","11177.0850384923","11498.7074725626","11824.4702839194","12154.3734725626","12488.4170384923","12826.6009817084","13168.925302211","13515.39","14190.5927540637","14895.1120220553","15630.1047949688","16396.7445505889","17196.2260175049","18029.7699679507","18898.6304427372","19804.1062099592","20747.5486849849","21730.39","21693.8870208942","21653.5062301586","21608.3948986523","21557.7477605169","21500.7510109151","21436.7554903898","21364.9122478298","21284.0256496283","21192.7985190708","21090.19","21227.9331651547","21364.8488277141","21502.5396013432","21643.1101580032","21787.51494297","21935.6401998469","22085.5123885157","22233.9215233225","22376.8750282716","22511.39","22664.9858256697","22810.7109618602","22947.6451161148","23075.0025867432","23192.2466112261","23296.9599698352","23388.7814613663","23471.2185166467","23548.8233259247","23623.33","23261.555618305","22867.0570070656","22428.0898675809","21931.5024947929","21369.5738319852","20740.1508491983","20046.832827557","19294.9024470881","18490.4830513934","17636"
"lby","16","16.0091016647392","16.0161807373141","16.0212372177248","16.0242711059712","16.0252824020533","16.0242711059712","16.0212372177248","16.0161807373141","16.0091016647392","16","33.6805518601022","51.7628477512929","70.2468876735718","89.1326716269393","108.420199611395","128.109471626939","148.200487673572","168.693247751293","189.587751860102","210.884","228.829810412065","247.118685177004","265.750624294819","284.725627765507","304.04369558907","323.704827765507","343.709024294818","364.056285177004","384.746610412065","405.78","424.081606254408","442.778188896725","461.869747926952","481.356283345088","501.237795151134","521.514283345089","542.185747926952","563.252188896726","584.713606254408","606.57","612.130336542462","617.613931631043","623.020785265744","628.350897446565","633.604268173505","638.780897446564","643.880785265745","648.903931631043","653.850336542463","658.72","668.73922499654","678.825066660515","688.977524991924","699.196599990771","709.482291657054","719.83459999077","730.253524991925","740.739066660515","751.291224996538","761.91","782.73694183676","803.821229932017","825.16286428577","846.761844898023","868.618171768775","890.731844898025","913.102864285769","935.731229932015","958.616941836758","981.76","987.344255789929","992.867121404318","998.328596843168","1003.72868210648","1009.06737719425","1014.34468210648","1019.56059684317","1024.71512140432","1029.80825578993","1034.84","1037.17873132007","1039.31618901345","1041.25237308016","1042.98728352018","1044.52092033352","1045.85328352018","1046.98437308016","1047.91418901345","1048.64273132007","1049.17","1027.31190816239","1004.39383673314","980.415785712253","955.377755099717","929.27974489554","902.121755099719","873.903785712253","844.625836733145","814.287908162393","782.89","790.093343578047","797.819878991141","806.010809654542","814.597734742701","823.50385682717","832.643814469603","841.925270542876","851.251211323717","860.523231822223","869.65","875.801498870475","881.529168875541","886.796464217566","891.579624963583","895.842094526016","899.607647348485","902.816044556014","905.267798021538","906.724163148663","907.06","911.992778600162","916.168596103073","919.893587229039","923.560888846711","927.438280723803","931.532765965669","935.753719987415","940.122362395787","944.640112685721","949.26","956.602666452484","963.972406015708","971.168675139452","977.953647558174","984.110837232251","989.558293387325","994.16767336784","997.641751586881","999.649831814651","999.97","973.047539729535","943.35243031581","910.981639277811","876.068212299315","838.744333338599","799.09572941326","757.232503520253","713.325302836387","667.542135313041","620"
"lca","930","993.310004496493","1057.70667466043","1123.19001049182","1189.76001199065","1257.41667915692","1326.16001199065","1395.99001049182","1466.90667466043","1538.91000449649","1612","1603.47568864412","1594.4099131451","1584.80267350295","1574.65396971765","1563.96380178922","1552.73216971765","1540.95907350295","1528.6445131451","1515.78848864412","1502.391","1493.80561448694","1484.68989242124","1475.04383380287","1464.86743863185","1454.16070690818","1442.92363863185","1431.15623380287","1418.85849242124","1406.03041448695","1392.672","1383.77799802937","1374.35039649667","1364.38919540188","1353.894394745","1342.86599452604","1331.303994745","1319.20839540188","1306.57919649667","1293.41639802938","1279.72","1257.72846748017","1234.91060885364","1211.2664241204","1186.79591328046","1161.49907633381","1135.37591328046","1108.4264241204","1080.65060885364","1052.04846748017","1022.62","1058.98281604423","1095.98078407863","1133.61390410321","1171.88217611795","1210.78560012287","1250.32417611795","1290.49790410321","1331.30678407864","1372.75081604423","1414.83","1439.00131295871","1462.9261119266","1486.60439690366","1510.0361678899","1533.22142488531","1556.1601678899","1578.85239690366","1601.2981119266","1623.49731295871","1645.45","1660.18332613306","1674.36257979211","1687.98776097714","1701.05886968817","1713.57590592517","1725.53886968817","1736.94776097714","1747.80257979211","1758.10332613306","1767.85","1776.2917405498","1783.91464986631","1790.71872794953","1796.70397479946","1801.87039041611","1806.21797479946","1809.74672794953","1812.45664986631","1814.3477405498","1815.42","1835.84368187732","1856.23610111523","1876.59725771374","1896.92715167285","1917.22578299255","1937.49315167285","1957.72925771374","1977.93410111523","1998.10768187732","2018.25","2062.28259885529","2109.15559244822","2158.04284981269","2208.38448251341","2259.88352740716","2312.5260892048","2366.56348202308","2422.46759996591","2480.85337527531","2542.25","2606.88143339767","2674.36734097311","2743.71342470703","2813.54188416842","2882.8670207523","2951.24391156061","3018.94291644642","3086.55921098842","3155.02772502456","3225","3235.70053781975","3245.10284769497","3252.72419611967","3257.92696953382","3260.28612064473","3259.69455213332","3256.3188909082","3250.3514467683","3242.07303953234","3231.67","3236.66484985034","3240.11158655686","3241.98677178844","3242.2493693641","3240.86404474169","3237.74884562764","3232.88724293928","3226.3694054928","3218.31787904159","3208.76","3303.6365386994","3400.44430362829","3498.83301190666","3598.30882269885","3698.47648446289","3799.18433399859","3900.43333084777","4002.16050135351","4104.34944226377","4207"
"lie","4","4.0001957706562","4.00034803672213","4.00045679819779","4.0005220550832","4.00054380737833","4.0005220550832","4.0004567981978","4.00034803672213","4.0001957706562","4","5.71690140249311","7.43806915998777","9.16350327248394","10.8932037399816","12.6271705624809","14.3654037399816","16.1079032724839","17.8546691599878","19.6057014024931","21.361","23.0481911351757","24.7462731292013","26.4552459820767","28.175109693802","29.9058642643771","31.647509693802","33.4000459820768","35.1634731292013","36.9377911351758","38.723","40.480125512185","42.2442675772177","44.0154261950983","45.7936013658266","47.5787930894028","49.3710013658266","51.1702261950983","52.9764675772178","54.7897255121851","56.61","60.682055864121","64.7676548695485","68.8667970162824","72.9794823043227","77.1057107336695","81.2454823043228","85.3987970162823","89.5656548695484","93.746055864121","97.94","116.187499038299","134.50599829031","152.895497756032","171.355997435465","189.887497328609","208.489997435465","227.163497756032","245.90799829031","264.723499038299","283.61","284.784566403538","285.935229161846","287.061988274923","288.164843742769","289.243795565384","290.298843742769","291.329988274923","292.337229161846","293.320566403538","294.28","290.210038471595","286.077179505058","281.881423100389","277.622769257588","273.301217976654","268.916769257587","264.469423100389","259.959179505058","255.386038471595","250.75","261.136286263354","271.50939780152","281.869334614494","292.216096702279","302.549684064875","312.870096702279","323.177334614494","333.471397801519","343.752286263355","354.02","367.855779202975","381.731829694178","395.648151473609","409.604744541266","423.601608897153","437.638744541267","451.716151473608","465.833829694178","479.991779202974","494.19","561.13630799278","630.212027648044","701.249197259007","774.02335450327","848.332623998712","924.088708142766","1001.38807102253","1080.55212077261","1162.12529600118","1246.7","1273.71824505841","1302.2544721933","1331.34816816573","1359.65838366696","1386.21566417014","1410.44801397184","1432.62986339009","1453.67374807077","1474.99401198581","1497.6","1528.05606096829","1559.92576367346","1592.30088149085","1623.79085815224","1653.38386248643","1680.68083819115","1706.07806169963","1730.31774244539","1754.56005709355","1779.7","1797.8691449337","1816.91660126232","1836.7781722935","1857.25225937705","1878.16391860285","1899.57960588213","1921.53074267137","1943.73786229684","1965.82175330889","1987.5","1970.55553904019","1952.8562079952","1934.4284290417","1915.33409995127","1895.66739420694","1875.34884120658","1854.49414516364","1833.60565013467","1813.31172814339","1794"
