"EMF30 sectors",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Activity data: ENE",,,,,,,,,,,,,,,
"Scenario: ECLIPSE_V6b_CLE_base",,,,,,,,,,,,,,,
"Region: All EMF Regions",,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
"Region","EMF30 sector","EMF30 unit","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050"
"INDI_WHOL","End_Use_Transport_MC_LLF","PJ","107.995","121.579","143.621","138.971","390.866","631.372","645.765","681.872","675.457","649.644","559.157","419.349","326.079"
"INDI_WHOL","End_Use_Transport_AGR_HLF","PJ","28.783","37.57","229.98","215.822","242.058","287.793","154.847","199.258","201.779","249.221","285.917","386.218","409.184"
"INDI_WHOL","End_Use_Transport_OFF_HLF","PJ","89.25","98.831","141.674","159.673","204.633","212.731","462.593","601.868","743.195","949.095","1219.331","1349.633","1434.709"
"INDI_WHOL","End_Use_Transport_OFF_LLF","PJ","30.373","20.079","36.516",,"0.709","0.426","3.309","4.075","4.947","5.335","5.21","5.795","6.122"
"INDI_WHOL","End_Use_Transport_NatGas","PJ",,,"3.173","28.269","57.49","96.579","119.773","212.12","338.277","516.03","742.843","1019.772","1363.956"
"INDI_WHOL","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"INDI_WHOL","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"INDI_WHOL","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"INDI_WHOL","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"INDI_WHOL","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"INDI_WHOL","Unattributed","n.a",,,,,,,,,,,,,
"INDO_PLUS","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"INDO_PLUS","Power_Gen_Coal_Old","PJ","97.284","143.66","118.01","139.873","136.718","105.638","44.113","9.268",,,,,
"INDO_PLUS","Power_Gen_Coal_New","PJ",,,"233.704","422.667","651.498","1210.465","1763.112","2067.6","2439.83","2886.124","3394.826","3925.647","4343.548"
"INDO_PLUS","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,"6.279","20.194","47.479","73.825","99.279","124.402","149.538"
"INDO_PLUS","Power_Gen_HLF","PJ","194.672","167.908","201.134","397.585","360.004","210.628","205.349","166.617","146.463","124.738","98.089","54.356","39.78"
"INDO_PLUS","Power_Gen_LLF","PJ","29.437","33.572","38.06","33.977","32.396","32.874","36.612","71.733","73.274","97.782","101.395","93.948","78.153"
"INDO_PLUS","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"INDO_PLUS","Power_Gen_NatGas","PJ","197.733","523.937","436.362","406.399","581.912","705.744","657.361","759.399","865.159","1026.253","1206.174","1483.923","1829.769"
"INDO_PLUS","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"INDO_PLUS","Power_Gen_Bio_Trad_Old","PJ",,,,,"1.674","6.036","41.662","58.763","75.975","97.779","105.914",,
"INDO_PLUS","Power_Gen_Bio_Trad_New","PJ",,,,,,"2.26","5.241","20.064","66.688","110.351","153.362","195.151","233.299"
"INDO_PLUS","Transformations_Coal","PJ","0.658",,"0.814","0.616","0.77","0.244","0.067","0.06","47.4","81.404","117.695","191.843","264.748"
"INDO_PLUS","Transformations_HLF","PJ","47.846","37.767","52.32","48.652","50.065","73.566","8.5","16.655","17.013","22.703","23.542","21.813","18.145"
"INDO_PLUS","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"INDO_PLUS","Transformations_LLF","PJ",,,,,,,,,,,,,
"INDO_PLUS","Transformations_NatGas","PJ","13.314","26.714","75.542","45.193","155.985","9.154","154.168","165.753","165.68","176.43","179.869","190.382","209.637"
"INDO_PLUS","End_Use_Residential_Bio_Trad_Heat","PJ","58.082","62.033","67.681","71.492","72.2","80.015","73.654","63.534","54.33","46.095","38.803","32.71","27.638"
"INDO_PLUS","End_Use_Residential_Bio_Trad_Cook","PJ","1393.976","1488.787","1624.346","1732.542","1747.083","1932.428","1780.994","1536.28","1313.724","1114.599","938.271","790.95","668.3"
"INDO_PLUS","End_Use_Services_Bio_Trad_Heat","PJ","2.727","9.336","8.881","8.659","8.447","8.233","7.93","7.599","7.432","7.138","6.77","6.402","6.008"
"INDO_PLUS","End_Use_Residential_Bio_Mod","PJ",,,,,,,"1.976","6.607","12.749","19.301","26.138","32.933","39.348"
"INDO_PLUS","End_Use_Residential_Coal_Heat","PJ",,,,,,,,,,,,,
"INDO_PLUS","End_Use_Residential_Coal_Cook","PJ",,,,,,,,,,,,,
"INDO_PLUS","End_Use_Services_Coal_Heat","PJ",,,,,,,,,,,,,
"INDO_PLUS","End_Use_Residential_HLF","PJ","19.339","28.191","75.336","69.825","10.975","3.739","12.142","12.763","13.548","14.347","16.151","17.325","18.079"
"INDO_PLUS","End_Use_Residential_LLF","PJ","341.535","403.783","525.073","489.281","326.336","346.464","397.895","399.965","405.773","410.679","411.836","410.104","400.242"
"INDO_PLUS","End_Use_Residential_NatGas","PJ","0.53","0.99","1.169","1.907","6.323","8.934","9.454","20.691","36.919","56.685","77.121","99.173","122.569"
"INDO_PLUS","End_Use_Industry_Coal","PJ","88.372","133.246","194.069","349.181","333.573","401.647","526.625","688.843","820.125","910.743","962.751","975.284","954.491"
"INDO_PLUS","End_Use_Industry_HLF","PJ","240.751","471.554","369.7","397.266","431.313","326.39","343.343","399.523","404.189","421.366","408.508","384.75","344.33"
"INDO_PLUS","End_Use_Industry_LLF","PJ","6.056","12.64","15.66","14.709","4.712","2.964","2.227","1.822","1.597","1.226","1.023","0.915","0.798"
"INDO_PLUS","End_Use_Industry_NatGas","PJ","235.439","317.787","371.057","498.556","681.908","671.199","849.223","1037.665","1275.775","1589.748","1931.285","2264.588","2567.327"
"INDO_PLUS","End_Use_Industry_Bio_Trad","PJ","303.323","342.758","360.769","262.7","264.956","274.199","283.731","299.126","306.832","307.725","300.781","285.368","263.394"
"INDO_PLUS","CEMENT","Mt","16.265","25.45","24.578","26.407","42.011","64.046","80.686","93.65","103.994","111.269","112.815","113.771","112.178"
"INDO_PLUS","STEEL","Mt","2.04","3","2.848","3.675","4","4.854","5.781","7.522","8.916","10.535","12.025","13.46","14.61"
"INDO_PLUS","CUSM","Mt","0.37","0.37","0.37","0.5","0.55","0.55","0.532","0.529","0.529","0.535","0.542","0.621","0.689"
"INDO_PLUS","PAPER","Mt","0.593","1.853","1.815","1.95","2.056","2.68","3.151","3.612","4.108","4.688","5.424","7.194","9.138"
"INDO_PLUS","CHEM","Mt","0.039","0.035","0.314","0.337","0.36","0.354","0.361","0.402","0.44","0.454","0.442","0.507","0.562"
"INDO_PLUS","CHEMBULK","Mt","5.186","5.35","5.179","5.064","6.106","8.206","9.738","10.802","11.909","12.637","13.928","15.712","17.504"
"INDO_PLUS","AACID","Mt",,,,,,,,,,,,,
"INDO_PLUS","NACID","Mt","0.05","0.059","0.019","0.021","0.002","0.002","0.002","0.002","0.002","0.002","0.002","0.003","0.003"
"INDO_PLUS","Losses_Coal","Mt","10.23","41.828","79.377","170.541","325","453.522","470.502","450.487","401.601","417.71","451.663","509.537","544.075"
"INDO_PLUS","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"INDO_PLUS","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"INDO_PLUS","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"INDO_PLUS","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"INDO_PLUS","End_Use_Transport_LDT_HLF","PJ","105.988","166.899","229.102","199.114","28.379","41.244","33.439","42.776","52.945","60.388","60.506","64.474","67.909"
"INDO_PLUS","End_Use_Transport_LDT_LLF","PJ","209.978","229.119","271.974","260.732","329.601","442.121","844.707","1065.814","1237.352","1303.609","1300.261","1295.88","1273.273"
"INDO_PLUS","End_Use_Transport_HDT_HLF","PJ","87.563","121.912","149.686","114.421","452.753","552.185","656.602","815.804","955.507","1043.284","1126.233","1181.304","1192.619"
"INDO_PLUS","End_Use_Transport_HDT_LLF","PJ",,,,,,,"7.87","8.704","9.939","11.455","12.597","13.539","14.204"
"INDO_PLUS","End_Use_Transport_MC_LLF","PJ","57.363","93.058","126.388","299.896","436.031","599.389","411.14","426.162","433.249","437.681","420.295","384.761","343.987"
"INDO_PLUS","End_Use_Transport_AGR_HLF","PJ","29.444","48.842","90.203","94.394","99.313","50.471","66.617","71.015","73.452","74.966","75.015","74.196","72.213"
"INDO_PLUS","End_Use_Transport_OFF_HLF","PJ","30.743","38.277","100.224","105.373","132.504","121.336","190.218","220.475","237.053","267.697","284.602","281.563","271.193"
"INDO_PLUS","End_Use_Transport_OFF_LLF","PJ","6.056","12.64","15.66","14.709","4.712","2.964","6.62","6.994","6.938","6.705","5.751","5.144","4.488"
"INDO_PLUS","End_Use_Transport_NatGas","PJ",,,"0.794",,"0.403","1.417","5.736","14.152","24.249","38.306","48.338","56.648","63.861"
"INDO_PLUS","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"INDO_PLUS","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"INDO_PLUS","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"INDO_PLUS","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"INDO_PLUS","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"INDO_PLUS","Unattributed","n.a",,,,,,,,,,,,,
"JAPA_WHOL","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Power_Gen_Coal_Old","PJ","800.651","1230.706","1106.583","1301.659","382.741","301.24","70.693","7.33",,,,,
"JAPA_WHOL","Power_Gen_Coal_New","PJ",,,"606.789","1054.349","2031.129","2412.742","2197.607","1804.19","1813.796","1728.21","1656.202","1435.069","1110.71"
"JAPA_WHOL","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,"30.817","58.698","62.598","62.598","62.598","61.961","61.961"
"JAPA_WHOL","Power_Gen_HLF","PJ","1997.333","1670.867","1280.754","1223.404","677.849","725.385","504.497","414.332","260.908","157.809","81.606","21.215","12.45"
"JAPA_WHOL","Power_Gen_LLF","PJ","372.131","382.84","480.507","513.248","402.114","370.791","10.97","9.53","5.746","4.692","3.725","3.438","3.188"
"JAPA_WHOL","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Power_Gen_NatGas","PJ","1691.793","1935.877","2392.113","2261.018","2911.813","3428.281","2978.378","2385.009","2254.058","2231.64","2114.787","2023.974","2058.862"
"JAPA_WHOL","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Power_Gen_Bio_Trad_Old","PJ","95.206","112.654","77.407","79.888","72.721","102.071","112.707","113.995","109.913","103.046","96.841",,
"JAPA_WHOL","Power_Gen_Bio_Trad_New","PJ",,,"8.399","41.298","201.229","231.406","331.606","348.488","354.063","362.717","365.012","379.018","413.46"
"JAPA_WHOL","Transformations_Coal","PJ","760.189","760.43","820.247","782.687","761.865","722.619","902.834","873.927","811.192","742.721","677.874","631.619","591.672"
"JAPA_WHOL","Transformations_HLF","PJ",,"-18.097","58.406","83.668","-29.526","-54.884","251.082","225.295","190.11","157.934","127.698","120.668","114.518"
"JAPA_WHOL","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Transformations_LLF","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Transformations_NatGas","PJ","10.03","11.078","-15.6","-16.897","-15.54",,,,,,,,
"JAPA_WHOL","End_Use_Residential_Bio_Trad_Heat","PJ","0.168","0.121","0.077","0.037","0.038","0.033",,,,,,,
"JAPA_WHOL","End_Use_Residential_Bio_Trad_Cook","PJ","5.06","3.815","2.573","1.427","1.329","1.142","0.335","0.322","0.314","0.306","0.301","0.293","0.285"
"JAPA_WHOL","End_Use_Services_Bio_Trad_Heat","PJ",,,,,,,,,,,,,
"JAPA_WHOL","End_Use_Residential_Bio_Mod","PJ","52.19","50.809","47.162","35.768","27.406","21.097",,,,,,,
"JAPA_WHOL","End_Use_Residential_Coal_Heat","PJ","0.055","0.031",,,,,,,,,,,
"JAPA_WHOL","End_Use_Residential_Coal_Cook","PJ","2.742","1.567",,,,,,,,,,,
"JAPA_WHOL","End_Use_Services_Coal_Heat","PJ","37.476","22.531","21.762","12.142","7.558","16.464",,,,,,,
"JAPA_WHOL","End_Use_Residential_HLF","PJ","559.11","611.784","450.608","490.788","291.667","285.056","63.744","64.271","64.56","61.215","58.215","54.432","51.665"
"JAPA_WHOL","End_Use_Residential_LLF","PJ","1060.433","1208.327","1167.094","1085.23","917.054","761.036","917.406","871.661","782.068","682.13","588.584","515.731","462.526"
"JAPA_WHOL","End_Use_Residential_NatGas","PJ","470.67","595.258","575.084","651.927","653.207","751.628","881.874","883.716","918.957","956.604","991.648","1013.093","1025.079"
"JAPA_WHOL","End_Use_Industry_Coal","PJ","871.893","772.073","686.672","779.027","676.828","729.103","713.256","657.618","590.79","522.823","462.114","423.632","392.111"
"JAPA_WHOL","End_Use_Industry_HLF","PJ","882.909","831.727","869.374","789.692","644.371","393.816","470.133","414.403","354.781","299.14","249.945","224.399","202.927"
"JAPA_WHOL","End_Use_Industry_LLF","PJ","509.286","494.268","335.387","262.748","233.855","257.32","231.458","200.848","172.245","145.957","121.781","104.232","90.082"
"JAPA_WHOL","End_Use_Industry_NatGas","PJ","739.334","745.973","855.447","1045.038","1137.054","1004.218","830.418","770.556","718.027","783.919","838.288","829.406","815.955"
"JAPA_WHOL","End_Use_Industry_Bio_Trad","PJ","105.753","95.968","109.589","107.261","113.908","139.169","149.382","151.716","150.744","148.158","145.071","139.775","134.446"
"JAPA_WHOL","CEMENT","Mt","93.428","98.345","88.974","90.463","59.42","66.146","66.901","65.429","63.896","62.177","59.772","58.08","56.468"
"JAPA_WHOL","STEEL","Mt","105","105.25","106.444","112.471","109.599","105.134","111.573","113.13","110.238","106.518","102.304","98.394","94.709"
"JAPA_WHOL","CUSM","Mt","1.891","2.072","2.126","2.162","2.232","2.174","2.214","2.173","2.143","2.1","1.966","1.969","1.975"
"JAPA_WHOL","PAPER","Mt","8.762","9.091","9.153","9.305","9.61","9.977","9.933","9.376","8.885","8.473","7.708","7.721","7.745"
"JAPA_WHOL","CHEM","Mt","7.676","7.644","7.461","7.587","7.834","7.819","7.955","7.792","7.668","7.503","7.014","7.026","7.047"
"JAPA_WHOL","CHEMBULK","Mt","3.888","3.433","3.062","3.213","3.213","3.609","4.012","4.391","4.674","4.877","5.073","5.244","5.384"
"JAPA_WHOL","AACID","Mt","0.078","0.086","0.095","0.104","0.111","0.111","0.119","0.128","0.138","0.145","0.153","0.161","0.169"
"JAPA_WHOL","NACID","Mt","0.501","0.512","1.258","1.273","0.318","0.318","0.352","0.375","0.398","0.414","0.431","0.454","0.478"
"JAPA_WHOL","Losses_Coal","Mt","7.979","6.317","2.964",,,,,,,,,,
"JAPA_WHOL","Losses_Prod_Oil","Mt",,,,,,,,,,,,,
"JAPA_WHOL","Losses_Prod_Conventional_Gas","bln m3",,,,,,,,,,,,,
"JAPA_WHOL","Losses_Prod_Shale_Gas","bln m3",,,,,,,,,,,,,
"JAPA_WHOL","Losses_Distribution_Use","bln m3",,,,,,,,,,,,,
"JAPA_WHOL","End_Use_Transport_LDT_HLF","PJ","359.048","446.12","414.922","278.203","142.424","153.636","63.568","58.761","47.342","33.387","26.657","19.868","16.102"
"JAPA_WHOL","End_Use_Transport_LDT_LLF","PJ","1529.996","1749.675","1816.159","1807.49","1795.613","1698.85","1529.515","1277.047","1069.466","876.282","748.989","633.19","530.756"
"JAPA_WHOL","End_Use_Transport_HDT_HLF","PJ","757.37","941.022","857.753","815.935","753.582","747.269","813.596","770.219","712.144","656.533","626.657","596.413","567.847"
"JAPA_WHOL","End_Use_Transport_HDT_LLF","PJ","7.204","8.344","9.85","10.339","28.764","22.468","4.321","5.045","5.496","5.493","5.187","4.889","4.603"
"JAPA_WHOL","End_Use_Transport_MC_LLF","PJ","12.073","13.982","16.507","16.491","16.5","15.687","1.111","0.984","0.753","0.699","0.355","0.163","0.05"
"JAPA_WHOL","End_Use_Transport_AGR_HLF","PJ","41.816","45.701","3.374","3.613","5.794","4.226","118.615","110.871","104.473","101.45","97.238","92.156","87.3"
"JAPA_WHOL","End_Use_Transport_OFF_HLF","PJ","154.106","163.435","340.327","300.079","246.786","228.063","98.542","95.883","93.677","90.488","87.227","80.515","74.178"
"JAPA_WHOL","End_Use_Transport_OFF_LLF","PJ","109.217","120.872","48.072","33.41","25.427","17.509","43.74","41.922","40.469","39.297","37.086","34.105","31.479"
"JAPA_WHOL","End_Use_Transport_NatGas","PJ",,,"1.027","3.576","4.199","3.053",,,,,,,
"JAPA_WHOL","End_Use_Transport_Coal","PJ",,,,,,,,,,,,,
"JAPA_WHOL","Waste_Solid_Municipal","n.a",,,,,,,,,,,,,
"JAPA_WHOL","Waste_Solid_Industrial","n.a",,,,,,,,,,,,,
"JAPA_WHOL","Waste_Water_Municipal","n.a",,,,,,,,,,,,,
"JAPA_WHOL","Waste_Water_Industrial","n.a",,,,,,,,,,,,,
"JAPA_WHOL","Unattributed","n.a",,,,,,,,,,,,,
"KORE_AALL","Power_Gen_Coal","PJ",,,,,,,,,,,,,
"KORE_AALL","Power_Gen_Coal_Old","PJ","529.443","664.13","300.953","412.731","173.878","87.304","38.99","23.519","22.25","20.967","23.363","23.429","17.441"
"KORE_AALL","Power_Gen_Coal_New","PJ",,,"834.036","1125.887","1951.214","2136.325","1927.683","1806.763","1691.383","1546.326","1394.472","1124.578","743.648"
"KORE_AALL","Power_Gen_Coal_IGCC_CCS","PJ",,,,,,,"8.389","10.18","10.18","10.18","9.985","5.337","4.059"
"KORE_AALL","Power_Gen_HLF","PJ","207.79","428.161","275.812","244.988","151.576","111.68","76.422","32.153","25.108","22.492","21.518","15.116","13.997"
"KORE_AALL","Power_Gen_LLF","PJ","30.303","64.707","181.121","170.652","213.337","290.592","262.339","247.05","249.247","239.82","234.353","176.122","170.218"
"KORE_AALL","Power_Gen_HLF_CCS","PJ",,,,,,,,,,,,,
"KORE_AALL","Power_Gen_NatGas","PJ","210.894","336.189","408.146","595.988","937.763","981.293","1177.804","1248.041","1144.976","1178.892","1412.679","1752.676","1928.084"
"KORE_AALL","Power_Gen_Bio_Trad","PJ",,,,,,,,,,,,,
"KORE_AALL","Power_Gen_Bio_Trad_Old","PJ",,,,"0.679","3.418","7.014","39.852","54.375","58.446","61.545","63.994",,
"KORE_AALL","Power_Gen_Bio_Trad_New","PJ",,,"4.534","13.848","34.545","50.091","159.116","205.196","216.695","223.068","235.5","258.362","263.94"
"KORE_AALL","Transformations_Coal","PJ","301.783","228.926","277.866","341.21","366.653","427.526","652.236","685.146","677.477","624.067","566.918","510.666","455.193"
"KORE_AALL","Transformations_HLF","PJ","-42.609","-12.058","91.394","15.626","54.279","127.386","29.145","28.307","28.664","27.318","26.498","26.149","25.299"
"KORE_AALL","Transformations_HLF_Refinery","PJ",,,,,,,,,,,,,
"KORE_AALL","Transformations_LLF","PJ",,,,,,,,,,,,,
"KORE_AALL","Transformations_NatGas","PJ",,,,,"4.897","3.665",,,,,,,
"KORE_AALL","End_Use_Residential_Bio_Trad_Heat","PJ","20.349","12.411","13.447","13.484","13.426","17.031","6.479","7.392","8.381","9.401","10.448","11.532","12.653"
"KORE_AALL","End_Use_Residential_Bio_Trad_Cook","PJ","30.148","25.197","27.563","28.307","28.823","31.953","12.325","13.953","15.699","17.515","19.393","21.405","23.534"
"KORE_AALL","End_Use_Services_Bio_Trad_Heat","PJ","1.495","0.851","1.794","1.352","0.967","35.899","25.088","32.094","39.066","45.916","52.571","58.973","64.626"
"KORE_AALL","End_Use_Residential_Bio_Mod","PJ",,"1.268","2.13","2.439","5.73","6.783","32.757","51.056","69.59","87.768","105.062","121.352","135.712"
"KORE_AALL","End_Use_Residential_Coal_Heat","PJ","509.25","182.606","124.444","146.36","107.587","57.207","21.203","16.348","10.729","4.797","1.496","0.377","0.037"
"KORE_AALL","End_Use_Residential_Coal_Cook","PJ",,,,,,,,,,,,,
"KORE_AALL","End_Use_Services_Coal_Heat","PJ","27.066","21.739","43.174","45.616","30.765","12.756","0.062","0.058","0.055","0.049","0.042","0.031","0.02"
"KORE_AALL","End_Use_Residential_HLF","PJ","228.038","363.097","136.601","121.231","95.509","109.993","78.034","70.047","60.115","49.496","39.086","29.176","25.837"
"KORE_AALL","End_Use_Residential_LLF","PJ","213.815","500.958","509.293","335.749","239.846","200.653","236.046","204.326","167.071","130.907","97.186","67.151","60.072"
"KORE_AALL","End_Use_Residential_NatGas","PJ","25.133","145.015","336.786","481.105","521.981","499.182","567.73","583.887","594.622","594.923","584.431","565.712","537.916"
"KORE_AALL","End_Use_Industry_Coal","PJ","1030.352","780.324","716.771","677.491","594.57","510.166","426.703","435.729","439.029","435.959","435.527","440.847","447.631"
"KORE_AALL","End_Use_Industry_HLF","PJ","466.606","602.843","488.395","390.823","268.901","144.911","1007.615","1022.524","1022.765","978.939","948.878","927.447","892.169"
"KORE_AALL","End_Use_Industry_LLF","PJ","14.133","25.267","36.942","23.605","30.008","31.165","251.372","260.9","267.84","270.344","259.786","253.532","243.722"
"KORE_AALL","End_Use_Industry_NatGas","PJ","44.652","103.961","259.174","289.754","437.935","521.912","389.348","395.539","397.105","397.005","399.592","404.315","408.089"
"KORE_AALL","End_Use_Industry_Bio_Trad","PJ","11.753","33.497","48.289","70.343","91.932","126.033","132.094","140.103","146.817","153.214","158.925","167.112","175.341"
